,PRON,PROPN
0,0.5236003472942696,0.5221062430438511
1,0.5164237830366305,0.5374847272436939
2,0.4894017238671834,0.44276789216242574
3,0.48546079876376264,0.4656734032123261
4,0.5045127190496814,0.5161163808320999
5,0.4709190820711983,0.5022388060561281
6,0.4839138315265636,0.4460048082467642
7,0.5121000208418038,0.5260962675505405
8,0.516274416776089,0.5015230646415054
9,0.5084392062018633,0.5336659265848518
10,0.5626142588430676,0.5513891386743422
11,0.512074806752468,0.5175172211788519
12,0.47633927407309945,0.48358503066149244
13,0.47359778959363774,0.49753283467387954
14,0.4768556492521433,0.47506657798434987
15,0.5048359686290721,0.519404550779248
16,0.4984183137049012,0.513054066219791
17,0.48249457266295004,0.45205219183999024
18,0.4431960535524138,0.46378642116734603
19,0.44785628203342426,0.4672384068474485
20,0.49594313348205626,0.48934039281750047
21,0.5007542029338824,0.4938830976427563
22,0.5261451077273935,0.5444907627643183
23,0.51096940387103,0.5155079821957921
24,0.5348846402127454,0.5390476013818188
25,0.5003455929762007,0.48856016931210106
26,0.5147989096207295,0.5165714307220476
27,0.5484070882410175,0.5369855147735438
28,0.5307145339955858,0.5480229223742084
29,0.5660880963498885,0.5714227685972583
30,0.5737526687359463,0.5761257867185673
31,0.5144520877193003,0.5125144297904072
32,0.4921213296371871,0.4907419589982155
33,0.5099639855781016,0.5204098980249368
34,0.5515157640575701,0.5464276353331826
35,0.5450578291888406,0.5467810185432144
36,0.5494159513649769,0.5410622975609714
37,0.5541335994570915,0.558272619626558
38,0.541869620787854,0.5500779369018326
39,0.5363140223479286,0.5599089892539322
40,0.5558649726854086,0.5620549384878759
41,0.5479407245581851,0.563734408827247
42,0.5058156428586598,0.4883672606945586
43,0.5053928945002639,0.5236972576495124
44,0.5335312555817688,0.5493424942796411
45,0.5291797139161918,0.521898228246977
46,0.49774401395321705,0.4929325777440182
47,0.4973244723215891,0.5001093628241593
48,0.5205478967271148,0.5033100332950408
49,0.5239569045877429,0.533053868055598
50,0.5173377539309957,0.5302436981770393
51,0.5001253196501726,0.5042195358940832
52,0.5310037404259524,0.50620735509445
53,0.48282625958211245,0.5578614884519625
54,0.49734835955571743,0.5313024575854699
55,0.5093941483112282,0.5339327224115599
56,0.5226106688452439,0.5256550795531305
57,0.5407144157115326,0.5460276105703391
58,0.558560261097454,0.5667118872746828
59,0.5605082362376792,0.5571647224109455
60,0.5435726557684808,0.5495859251654431
61,0.5438446553254535,0.547395221931031
62,0.550396570330834,0.5429798011161175
63,0.520609598374562,0.5203200597503446
64,0.5471455388881291,0.55695082413454
65,0.5299744137767435,0.5328029522470763
66,0.5025254432646891,0.4972070485160094
67,0.4737914605288611,0.47086472901257814
68,0.4307023023491713,0.5002127154358731
69,0.5211330552352349,0.540908486047455
70,0.5403670311927721,0.5419575292657982
71,0.5246601224862094,0.5096807509562671
72,0.5577528879454838,0.5584388836089909
73,0.530561231333922,0.5400169142355742
74,0.5012109118728887,0.5116080359881536
75,0.49948415095456955,0.5142651278679418
76,0.472979056464237,0.5186525157462766
77,0.5167571693289603,0.5175531384388494
78,0.5661668224521413,0.5477147232884749
79,0.5218157827257124,0.5186742619622333
80,0.5207580679037258,0.5224226816892023
81,0.5389784589761525,0.5271541091054411
82,0.5215370490425271,0.49092842727948255
83,0.5276606912865706,0.5025664682451673
84,0.4854876046953086,0.4885895348644743
85,0.46283293264610303,0.47172462911708674
86,0.40965863798293733,0.4890560252802209
87,0.513827628566413,0.5077561637992961
88,0.4933703938778325,0.489003198777158
89,0.4643472776790733,0.48064658211123434
90,0.4885443661017413,0.4965539477245162
91,0.4906125090071578,0.49543025305913097
92,0.5218215490733078,0.5268275913530209
93,0.5528399924375013,0.5454902150093016
94,0.5300748361698656,0.5485457340491362
95,0.5317975493157132,0.5175611782981175
96,0.5053580391084715,0.4968330731276181
97,0.5447634535917317,0.5427572389168513
98,0.5211342380757673,0.5249739285432977
99,0.5344963382444641,0.5063340419239393
100,0.516476809240043,0.5120496118650888
101,0.5309618071929224,0.5330458185953515
102,0.44152018357992295,0.4954033146340838
103,0.4825387064402172,0.4682024833276131
104,0.49373435544580746,0.5147370197941067
105,0.47604891744552685,0.4625674579140154
106,0.5068263416896792,0.5300289703761045
107,0.49194552804286396,0.5283165187559146
108,0.5215665086844882,0.5118969543891698
109,0.5186643211092525,0.49948091542486656
110,0.5442766494259978,0.5214664396073692
111,0.43815542662849777,0.5005735029204064
112,0.4918086910590659,0.4727726834346602
113,0.44116337666101246,0.4051210159156186
114,0.47355495962923017,0.4630432151940629
115,0.49607092442405554,0.49149288415809006
116,0.5068935485381109,0.5272988035299188
117,0.5020592235965318,0.5512730974096446
118,0.5556055849735932,0.5376846138522993
119,0.5716130177437985,0.5271734397152457
120,0.5699865121615785,0.5716057306012329
121,0.5341594917595379,0.5471158142591657
122,0.5365090124575767,0.5060966058890174
123,0.5750886410325922,0.528683857948072
124,0.5231254022569903,0.5362908667083504
125,0.5121976339886617,0.5009903735598581
126,0.49139684557168123,0.5286482171962509
127,0.5284188978284238,0.5231833268795556
128,0.5352110139504904,0.5105271866487413
129,0.4545069757444339,0.44601722039157166
130,0.4349314545831672,0.4294805260091848
131,0.46346025673092905,0.4547335914767584
132,0.4926792290475833,0.5180340495240737
133,0.5104255929362607,0.512898324909627
134,0.5005114978820434,0.5033288224096666
135,0.4747832492729275,0.4938542409422354
136,0.5284829593963488,0.5276663481830128
137,0.5383332924331656,0.529715955439632
138,0.5120505508407712,0.5191430258896526
139,0.4958585469426203,0.48600874580000397
140,0.5527235575326914,0.5467089286371952
141,0.5331175647863459,0.5278570178524048
142,0.5267944161324394,0.5265473311142784
143,0.5181296887097833,0.550224810748395
144,0.5559247214938601,0.5748290939445362
145,0.5021047072713547,0.5310652481336371
146,0.4931065493918683,0.5055948606807792
147,0.510976066950003,0.5079898132083578
148,0.504201754882184,0.4962782037859884
149,0.4862810161045659,0.515739271684376
150,0.5242715286481865,0.5361106640255527
151,0.53183362211156,0.5192537309305848
152,0.523149763779449,0.5190855045081778
153,0.49091830784830437,0.47722920411768294
154,0.5139886561752552,0.4959196053245182
155,0.4618904487662417,0.5094554678397373
156,0.5080833344182439,0.49432968715058434
157,0.5020560994381776,0.5142776974687943
158,0.5055052816326027,0.5256924119973364
159,0.532995302087679,0.5397105777396403
160,0.5517656179978865,0.5648870696443063
161,0.5334598185422774,0.5495068515077742
162,0.5205270414819487,0.5107108840876572
163,0.5489934910359313,0.5498429068720846
164,0.5211473318900375,0.5156875281716707
165,0.5579709722484489,0.5376021011241863
166,0.5354251503311589,0.5502934999878837
167,0.5373007686581668,0.5272076480010974
168,0.4978272889990108,0.5022556039278447
169,0.49946319969961994,0.5091001375512966
170,0.5191607012907902,0.5484765244366214
171,0.5281837122628266,0.5234227637583652
172,0.5083459615001537,0.5269140520034303
173,0.48403921262299765,0.4871615621529126
174,0.49408919992474376,0.5096316016279111
175,0.45682385119589597,0.4935316154264372
176,0.4628077415991152,0.45306955951056976
177,0.46017738268343733,0.4764394641225456
178,0.5128253881973176,0.47897849085140043
179,0.4792680237150309,0.4595347315967775
180,0.46742797624472165,0.4751082193476381
181,0.5232089269282211,0.5434309261261169
182,0.521641517287925,0.5045854829443804
183,0.5044366812213659,0.4742511553721333
184,0.5079936612804795,0.48686585394000914
185,0.5336754085110677,0.5385368274135429
186,0.5359391195050288,0.5590293994630289
187,0.553044861953869,0.5347417930165018
188,0.49403687075235914,0.5556350503761414
189,0.4487038179980171,0.4626789175918457
190,0.5075283325831129,0.5344792753857452
191,0.5274432041644589,0.5385048023901675
192,0.5094744892980391,0.531200343499963
193,0.516463168170007,0.5101508071753718
194,0.49851181379263493,0.5046046368961834
195,0.4757152911287383,0.5145076351396268
196,0.5104619364796968,0.5048068392607662
197,0.5036770921386305,0.48753347909154615
198,0.4356859455463999,0.4614643823097289
199,0.4973564205371378,0.5235798991305852
200,0.5251727705654589,0.5666044984116718
201,0.55824982306357,0.5575135777995885
202,0.5165400009593297,0.553230604401173
203,0.5272130341499504,0.5110290317071542
204,0.518387743805804,0.5115869023146155
205,0.5583062710556657,0.5401759909256161
206,0.5180752761250974,0.5256351959269732
207,0.49833122899089916,0.47909271945138626
208,0.510863518521228,0.5216048146678984
209,0.5125444155659816,0.5151323938430385
210,0.4834244946227416,0.4921363686096704
211,0.4791642352189001,0.4714200246376466
212,0.5314065341109512,0.49067315262679123
213,0.5009318459958524,0.5081841926957831
214,0.45749965446078933,0.47556052719816994
215,0.45267086352312963,0.45510416619861893
216,0.4803900535707709,0.48632818571118647
217,0.4873383584085926,0.5122871074260764
218,0.5136994766276278,0.48304262915034446
219,0.5383308537846653,0.5245083290983418
220,0.5406445263497506,0.5232095682735747
221,0.482559529042057,0.511178895298374
222,0.4578688139984415,0.4631967175560764
223,0.44965645971296986,0.4487145499716137
224,0.4961470621025459,0.5151327145157153
225,0.5343280119718823,0.5451627582811991
226,0.543241698523673,0.5266625102111205
227,0.5634432457174933,0.565048147178236
228,0.5565531074468912,0.5696053994058838
229,0.5924446982687093,0.5754662763139293
230,0.5511013205454447,0.5267248916078348
231,0.5509634543367676,0.5718047223986562
232,0.5269162026225802,0.5278491719328994
233,0.5354540012710927,0.5287684176047687
234,0.5587924396366329,0.5391298990480168
235,0.5826177032900594,0.5828877020031442
236,0.6174427329484417,0.6112302182882277
237,0.631871709192664,0.6340641694061138
238,0.6365331531575332,0.6544653766254505
239,0.6387785454848077,0.616837343258748
240,0.6299032647666023,0.6151195899783144
241,0.6131813675118946,0.616123282015336
242,0.5794308716693678,0.6004334976137538
243,0.5670271738026322,0.5835826208159272
244,0.5337109110088004,0.5468686409120038
245,0.5109421831772195,0.5453237302043668
246,0.5405339249993846,0.5198953105480612
247,0.5710828094751518,0.5887281653110278
248,0.57818680569805,0.5955675720120419
249,0.573567008857056,0.5567079424246995
250,0.5652831292030923,0.560951592136
251,0.5752325059325405,0.5762592019136823
252,0.5900931268016956,0.5788553391021388
253,0.5464117879583223,0.545962725238472
254,0.514707145389881,0.4996082263179484
255,0.55640361253324,0.5727616538307346
256,0.5547933518063838,0.5619569432220799
257,0.568931800525619,0.5397078088174847
258,0.5541387743844207,0.5074590960878587
259,0.5346710184445163,0.5557915559241818
260,0.496730803506262,0.5303167885050021
261,0.5799983528561546,0.5665728651082127
262,0.537497310285916,0.5682558474854635
263,0.4956377974080661,0.509741832380513
264,0.5435968636752859,0.5552616932907556
