,PRON,PROPN
0,0.4796555068160006,0.5120602762578071
1,0.5409080631302853,0.5613686268007256
2,0.5341106538637402,0.5176160830481817
3,0.5296944482129667,0.5501469723691945
4,0.5702955023942679,0.557256917750745
5,0.5802378691267581,0.5938854469718666
6,0.6011883406945134,0.6330258219147109
7,0.5471733570499003,0.5628629715049469
8,0.5487787475441797,0.5635664289985278
9,0.5401498364461327,0.5451981489018526
10,0.548039112236643,0.5223232186195149
11,0.4981428722169463,0.5316641291949933
12,0.5527135872814886,0.5723229673846958
13,0.5539868453448701,0.5835310551359933
14,0.5658230201440078,0.5445323766311421
15,0.5345131320439963,0.5300602461096289
16,0.549019430500912,0.5059205997477603
17,0.5054181301094881,0.49823231181255867
18,0.5326238462040932,0.5444007295859148
19,0.5605707050151494,0.5873000798926725
20,0.5801966666164198,0.5774119798811157
21,0.5840089037619901,0.5797032414316365
22,0.5537788229146254,0.5543827914198285
23,0.5449599782933117,0.5718777792851867
24,0.5379635910500108,0.5701522985473603
25,0.560098886024812,0.5680313742042137
26,0.5276664807529005,0.5352432204284057
27,0.4835762774034379,0.521180100192446
28,0.5634458362853425,0.5332941407015481
29,0.5859454217478909,0.5695583794349226
30,0.5222272469186049,0.5670410065471795
31,0.5567217875859851,0.5749353070340725
32,0.5977132606762237,0.5938397222347839
33,0.565801413949562,0.5455217393488998
34,0.5121798640317159,0.5119914379173639
35,0.507279277649648,0.4744343448047152
36,0.5064361335966273,0.5204294105528673
37,0.5115427325303867,0.5000321580568494
38,0.5232311812558728,0.5438490179230919
39,0.5405724134119195,0.535138706743645
40,0.5641940135767297,0.5629745197646432
41,0.5665209504715678,0.5883708426918304
42,0.5497917263349362,0.5442454664676887
43,0.4938206283885297,0.5192345377530563
44,0.5195500886858911,0.4996402317389972
45,0.5211273408804272,0.4942537572167202
46,0.5526613304391083,0.5436987795012487
47,0.5370495987779939,0.5673053055769106
48,0.5280785058562836,0.5120663058934664
49,0.5601486305190009,0.5587075475964365
50,0.570567338468573,0.5677776270368863
51,0.5550073611802006,0.512395925976173
52,0.47885055045548863,0.5098252913067727
53,0.5479953973781134,0.5619394323098027
54,0.5543164654275766,0.5445806137164162
55,0.5241094981835722,0.504165975770914
56,0.5098916172990247,0.5157674972489787
57,0.5331690257616183,0.5344779591693173
58,0.5489385328891501,0.5059442158207591
59,0.5056005265881809,0.5049719370707024
60,0.48256028379485166,0.4786611194018602
61,0.5106719526472613,0.4888336172286789
62,0.5117065376324635,0.5040333237864101
63,0.5193149328951799,0.5210791037951532
64,0.5339046413120487,0.491226880115769
65,0.5399815091173116,0.5685951451383551
66,0.5603807714918827,0.5290854550113809
67,0.5417140244300739,0.5425702326936894
68,0.49346186506680334,0.5048543591753468
69,0.4958626649984675,0.5066798313711894
70,0.5260148630519,0.5244034429219615
71,0.5373857509659978,0.5605943210881483
72,0.5856625313415437,0.5917831140053362
73,0.5373229422612138,0.5596220423380917
74,0.5133812689368245,0.5114176175904571
75,0.5231387268424306,0.5114859534612621
76,0.5704311691966013,0.5532768557459915
77,0.5660084314405301,0.583630041654733
78,0.5531632976077421,0.5307516443318913
79,0.5316998045393106,0.5330022058417121
80,0.5553404985503752,0.5535858745735289
81,0.5635699462859957,0.5654064728138802
82,0.5441374354954602,0.5094745674992589
83,0.513302883673254,0.5008426415833824
84,0.5248506409000235,0.5094805971349181
85,0.5304300637633971,0.5640035775838245
86,0.4401975710617686,0.4186752890456594
87,0.47294150750940867,0.4828512137154113
88,0.5469025259148715,0.5034730701397369
89,0.5353271328579969,0.5422436274288126
90,0.5217850736369255,0.5422069471452188
91,0.4942170769331263,0.5139465472798807
92,0.523778370691951,0.5085088208544999
93,0.5286447891386163,0.534966862127356
94,0.5162634347819532,0.5398614188737645
95,0.5421340890476692,0.5525281759849661
96,0.5739811171909938,0.5776014109347443
97,0.5713677726023405,0.5601214971585342
98,0.5233728776938654,0.5098715185134938
99,0.5209941864262853,0.49615108257083573
100,0.4802474160498852,0.5064929126657522
101,0.4912082887391529,0.46937246566876195
102,0.4789168764477406,0.5056623303536883
103,0.4558309089173286,0.4865714989171779
104,0.5245496615866985,0.518552686453921
105,0.5260259173839421,0.5285236939557928
