,PRON,PROPN
0,0.4942809937231349,0.4828279222196704
1,0.5007551719315929,0.49235503180145435
2,0.4857536824755013,0.49559038559881063
3,0.4947435247159323,0.4937117799256422
4,0.49224579192890083,0.500210301687451
5,0.47378950924022867,0.4848722386895628
6,0.48006102473709317,0.4872855016252955
7,0.5005754371342935,0.5047915614545032
8,0.4784173544457285,0.4799061527988447
9,0.5166874215447951,0.49943984841657063
10,0.5206882345072475,0.5259951449769537
11,0.4963759149403998,0.5042970231208183
12,0.4936064615801928,0.49892155724892373
13,0.499254084655884,0.5091731471728604
14,0.5011186902245962,0.4948631453922334
15,0.5012704130938135,0.5138383632535405
16,0.49224261768196625,0.5090585802053073
17,0.48070889045910503,0.5009077697100605
18,0.5104977028299044,0.5129374949441055
19,0.5217326182387642,0.5179023477584546
20,0.5174904950325072,0.5139731825940503
21,0.5150799101101244,0.4969133501954787
22,0.5059968062607906,0.5064978290490224
23,0.4982735042948674,0.4950445779126624
24,0.4996482206526257,0.49688338656788983
25,0.49151077165865154,0.4813833919307832
26,0.5074559264579629,0.5134217960338695
27,0.5191024149807096,0.5017021865768421
28,0.531666140105153,0.5260058196754995
29,0.5307769162555425,0.5358836493931556
30,0.503737002554042,0.5012725999091591
31,0.4761791658316186,0.4760884781368798
32,0.48794491530709533,0.4758854867392035
33,0.4844439035010072,0.5000641678549836
34,0.4881700881629003,0.5057932338486623
35,0.5063293554580817,0.4944258617937371
36,0.4859868684050287,0.5064340567160104
37,0.49313877607547835,0.4992349535694056
38,0.49648087475250635,0.48050528526992453
39,0.5046935235515687,0.5149264580225094
40,0.5141864087636352,0.5197279766510928
41,0.49845246663409376,0.49193552792269984
42,0.49744604147579813,0.49641674049857915
43,0.47944540476782416,0.4841896531882529
44,0.5148853599936384,0.5171681554292213
45,0.5466899894620404,0.5438788797644014
46,0.5304217380743361,0.5242030805182984
47,0.5053213694528942,0.4919544159279664
48,0.5127268426886846,0.5155176496575601
49,0.5137724161905766,0.5203941901063448
50,0.49569852890500893,0.49983468719726004
51,0.5122895460892345,0.4970464692492905
52,0.4974628551880579,0.5069371117730397
53,0.5070066739251358,0.49391875877075125
54,0.4945694356285542,0.48723487417203215
55,0.5023558386388097,0.4865165294560204
56,0.4963209314351996,0.49376834991341756
57,0.5283598152917885,0.5209908317961193
58,0.5523763604153316,0.5343625913707828
59,0.5222634426004438,0.5246181485998296
60,0.504660368464515,0.5049017181689606
61,0.531764373205505,0.5188623734285629
62,0.5191013927578362,0.5153579225039977
63,0.5251537299372224,0.5097226395307098
64,0.5181559389594786,0.5173561488534673
65,0.5039991630315611,0.510942263574899
66,0.5109900001470848,0.4948932496498566
67,0.5060897521845643,0.4885619525634294
68,0.5212243346925601,0.5031221844323257
69,0.5317005000693239,0.5244775353202151
70,0.4987844356409372,0.5121576121364416
71,0.4977502084924949,0.5041955410638259
72,0.49833543369691463,0.4997912890067007
73,0.5002410780577581,0.4999632029979028
74,0.5013084279739817,0.5013568090089358
75,0.5061975038141434,0.5185172821563059
76,0.5031373482136939,0.4987625274775042
77,0.5012944568927814,0.5072494938360214
78,0.4919169643919397,0.4888292289162287
79,0.4763415932466418,0.49883368737356487
80,0.4994542049485814,0.5021885203931837
81,0.5007147296268796,0.498288464089441
82,0.5035954484448486,0.4989174627725129
83,0.4740099306136812,0.48860109422343684
84,0.499701535824176,0.4944700610078449
85,0.4795448570280315,0.4945650703294602
86,0.4924097394483905,0.48507769944443774
87,0.5122197828801364,0.4884580422578879
88,0.47581450775782236,0.47597684444083777
89,0.4572735125944199,0.4695769294194658
90,0.4736054956642667,0.48725119833429587
91,0.5167990682417908,0.5186320577800103
92,0.48839343484249087,0.49561135549623303
93,0.5082363499954334,0.5212211289503575
94,0.48401396251155787,0.4913454945627563
95,0.49022594453565177,0.48136368907701027
96,0.4749492726820167,0.473772495752751
97,0.49603173007266116,0.4972188979683918
98,0.5315167992486985,0.508557155211515
99,0.5070640944682622,0.5092562886379818
100,0.503887744309035,0.49442972243609323
