,NOUN,PRON,PROPN
0,0.4911477892264545,0.4835863907781716,0.4923019954214644
1,0.5082774019258156,0.5114874775148748,0.5029244541633922
2,0.4666906513727681,0.5163501186788857,0.5160944066696279
3,0.5069145486900694,0.5259859926983216,0.539115556770424
4,0.504428757954484,0.4976987472192952,0.5153583387432945
5,0.5153949364285106,0.5000046832923545,0.5267834933542898
6,0.5173010767364661,0.5007156922225415,0.5010806539788841
7,0.49204106071804754,0.51017338825558,0.5069118802747121
8,0.520170433913722,0.48049126672414344,0.5185274370451362
9,0.48152087416270295,0.5326545752573149,0.4937596952198722
10,0.4995379381565427,0.5212455961086099,0.48698611063655317
11,0.49324759273041935,0.519960085576524,0.49029965490142474
12,0.5140579907958476,0.5371304190482273,0.5184803703830252
13,0.5152347007362806,0.5424170046087854,0.48631128916527144
14,0.5082816769378552,0.5120845440708454,0.48825041856015305
15,0.48285189658591354,0.5181964002511948,0.5070907506748215
16,0.47768721848659423,0.5358130834158232,0.5229661393378207
17,0.4897864296696136,0.5127358942427435,0.5210481087914717
18,0.48100282511337794,0.515964917882726,0.5082267570984385
19,0.5327354668905468,0.5050692382199232,0.5226684491065022
20,0.4822699283806718,0.5194254451788699,0.5079724604503365
21,0.48835043767367237,0.5457831742078317,0.5245899818908668
22,0.5160566361835988,0.5134949069195643,0.5261310520381317
23,0.5393851708588395,0.526957350108035,0.5382365804489697
24,0.5259765183374838,0.5188071973688413,0.5559741346909488
25,0.5202653597834681,0.5175570244063394,0.48990518331226296
26,0.5263414395459216,0.5256094134176326,0.48169909796015986
27,0.5064598007226315,0.5142655746080405,0.5254656268151843
28,0.548344565970389,0.5222173792721738,0.4881829364130249
29,0.5213764508644022,0.5188421624038063,0.5139576997984078
30,0.5368467923245507,0.5254522038083682,0.5271469573239485
31,0.5103230209398331,0.5279339762216475,0.5332997061536885
32,0.4914610497472335,0.5200063863077562,0.5141798783612942
33,0.4701571710751655,0.559213260103671,0.5039644480131205
34,0.5402380615138178,0.5611186150227246,0.5347633853828543
35,0.5192821070143676,0.5407110621494183,0.49359346704479445
36,0.48399986608396023,0.4936527019403731,0.49743328663682645
37,0.5214947090287738,0.5626262626262626,0.5242986981925035
38,0.5150894533392736,0.5406694979297719,0.5457392284825913
39,0.4980913358897562,0.5302928654298518,0.49879130078245126
40,0.4956388696456118,0.5194444444444445,0.5024471247480097
41,0.4788439955395657,0.5146353418271226,0.5128359585881709
42,0.5083459051307869,0.5057742865962045,0.5020729832234256
43,0.5065929956760571,0.5047322540473227,0.508424505415656
44,0.502432636369021,0.5184191759534225,0.4934642259199782
45,0.5397378335990193,0.5203297995763749,0.5050027334540609
46,0.5260151994705164,0.504210971676725,0.4911748727235453
47,0.5205865007481272,0.5367446860597547,0.5347729524720675
48,0.5235164806864743,0.5174905003672128,0.5310340144189702
49,0.4963401776447774,0.5236019840129428,0.52563501554652
50,0.4866061297491907,0.5275219529329118,0.5162807940684047
51,0.4694635374952035,0.48477525518621406,0.5152421669457067
52,0.528931684792546,0.5086223137593,0.5067603444152116
53,0.47678853884724043,0.5097167672510138,0.5125302388355485
54,0.48447310476612326,0.5156189396600356,0.4915890764342092
55,0.5276435670082383,0.5092217751806792,0.5327671951344518
56,0.5210480990360621,0.5309193622207321,0.5001683636860628
57,0.48859993355704184,0.5203644452959522,0.5029675060648511
58,0.4931380391086343,0.4962324509584784,0.4868275703010216
59,0.49838801142406836,0.5155356515630489,0.4786729934738784
60,0.5016113189957327,0.5274392502474694,0.46831815696859935
61,0.4852973064848842,0.5410295792487573,0.5026302661700892
62,0.5046663044066102,0.5101657246862727,0.5129750230635186
63,0.48095162798124147,0.5162585283818161,0.5043451669115385
64,0.46672279122231863,0.5431859160626283,0.5102684764410428
65,0.5090250654772175,0.5233417951911102,0.5451901458981104
66,0.5276823511536094,0.5158142542389118,0.5096439676085693
