,NOUN,PRON,PROPN
0,2.782559402207126,0.0001,0.3593813663804626
1,0.3593813663804626,0.0001,0.005994842503189409
2,166.81005372000558,2.782559402207126,0.0001
3,0.005994842503189409,166.81005372000558,0.005994842503189409
4,0.005994842503189409,166.81005372000558,0.005994842503189409
5,0.005994842503189409,2.782559402207126,0.3593813663804626
6,0.046415888336127774,0.0001,0.3593813663804626
7,0.046415888336127774,0.0001,0.0001
8,0.005994842503189409,0.046415888336127774,0.0001
9,0.005994842503189409,0.046415888336127774,0.0001
10,0.005994842503189409,0.046415888336127774,0.046415888336127774
11,0.000774263682681127,0.046415888336127774,0.005994842503189409
12,0.0001,0.0001,0.046415888336127774
13,0.0001,0.0001,0.005994842503189409
14,166.81005372000558,0.0001,0.005994842503189409
15,166.81005372000558,0.005994842503189409,0.005994842503189409
16,2.782559402207126,0.3593813663804626,2.782559402207126
17,166.81005372000558,0.005994842503189409,0.000774263682681127
18,0.0001,0.0001,0.000774263682681127
19,0.005994842503189409,0.3593813663804626,0.046415888336127774
20,0.005994842503189409,0.3593813663804626,0.005994842503189409
21,0.000774263682681127,0.005994842503189409,0.005994842503189409
22,0.000774263682681127,0.000774263682681127,0.005994842503189409
23,0.0001,0.005994842503189409,0.046415888336127774
24,0.046415888336127774,0.005994842503189409,0.046415888336127774
25,0.0001,0.046415888336127774,0.046415888336127774
26,166.81005372000558,0.3593813663804626,0.3593813663804626
27,0.0001,0.0001,0.3593813663804626
28,0.0001,0.0001,0.000774263682681127
29,0.0001,0.0001,166.81005372000558
30,1291.5496650148827,0.005994842503189409,2.782559402207126
31,166.81005372000558,0.005994842503189409,2.782559402207126
32,1291.5496650148827,0.046415888336127774,0.046415888336127774
33,166.81005372000558,0.3593813663804626,0.046415888336127774
34,21.54434690031882,0.046415888336127774,21.54434690031882
35,0.005994842503189409,0.3593813663804626,166.81005372000558
36,0.000774263682681127,0.005994842503189409,1291.5496650148827
37,0.000774263682681127,0.046415888336127774,0.046415888336127774
38,0.0001,0.046415888336127774,0.046415888336127774
39,0.0001,21.54434690031882,0.005994842503189409
40,0.0001,0.005994842503189409,0.000774263682681127
41,0.0001,0.000774263682681127,0.000774263682681127
42,21.54434690031882,21.54434690031882,0.0001
43,0.0001,166.81005372000558,0.0001
44,1291.5496650148827,166.81005372000558,166.81005372000558
45,0.0001,0.0001,166.81005372000558
46,0.0001,0.0001,0.0001
47,0.0001,0.3593813663804626,0.000774263682681127
48,0.0001,0.046415888336127774,0.005994842503189409
49,0.000774263682681127,1291.5496650148827,0.3593813663804626
50,2.782559402207126,166.81005372000558,166.81005372000558
51,166.81005372000558,0.3593813663804626,21.54434690031882
52,166.81005372000558,21.54434690031882,2.782559402207126
53,1291.5496650148827,166.81005372000558,0.0001
54,0.0001,166.81005372000558,0.0001
55,2.782559402207126,0.0001,2.782559402207126
56,2.782559402207126,2.782559402207126,2.782559402207126
57,166.81005372000558,0.0001,2.782559402207126
58,2.782559402207126,0.0001,0.0001
59,2.782559402207126,166.81005372000558,2.782559402207126
60,21.54434690031882,0.046415888336127774,0.046415888336127774
61,166.81005372000558,0.046415888336127774,0.046415888336127774
62,166.81005372000558,0.0001,21.54434690031882
63,0.0001,166.81005372000558,0.0001
64,0.000774263682681127,0.3593813663804626,0.046415888336127774
65,0.3593813663804626,0.046415888336127774,0.3593813663804626
66,166.81005372000558,0.005994842503189409,0.3593813663804626
67,2.782559402207126,0.3593813663804626,2.782559402207126
68,166.81005372000558,166.81005372000558,166.81005372000558
69,1291.5496650148827,0.0001,166.81005372000558
70,21.54434690031882,0.3593813663804626,0.0001
71,1291.5496650148827,0.005994842503189409,0.000774263682681127
72,0.3593813663804626,0.000774263682681127,0.005994842503189409
73,0.005994842503189409,0.005994842503189409,0.0001
74,0.005994842503189409,0.046415888336127774,0.046415888336127774
75,0.005994842503189409,0.000774263682681127,21.54434690031882
76,0.005994842503189409,0.005994842503189409,21.54434690031882
77,0.046415888336127774,0.046415888336127774,2.782559402207126
78,0.046415888336127774,2.782559402207126,0.046415888336127774
79,166.81005372000558,166.81005372000558,166.81005372000558
80,0.005994842503189409,0.005994842503189409,21.54434690031882
81,0.005994842503189409,0.046415888336127774,21.54434690031882
82,0.005994842503189409,21.54434690031882,0.3593813663804626
83,0.005994842503189409,1291.5496650148827,166.81005372000558
84,0.046415888336127774,0.0001,0.005994842503189409
85,0.3593813663804626,0.046415888336127774,0.005994842503189409
86,21.54434690031882,166.81005372000558,0.0001
87,0.046415888336127774,0.046415888336127774,166.81005372000558
88,2.782559402207126,0.0001,1291.5496650148827
89,0.0001,10000.0,166.81005372000558
90,0.3593813663804626,166.81005372000558,21.54434690031882
91,0.3593813663804626,0.046415888336127774,1291.5496650148827
92,0.0001,0.046415888336127774,166.81005372000558
93,0.046415888336127774,0.3593813663804626,0.3593813663804626
94,0.3593813663804626,0.005994842503189409,0.005994842503189409
95,0.0001,166.81005372000558,1291.5496650148827
96,0.0001,0.046415888336127774,0.005994842503189409
97,0.0001,21.54434690031882,166.81005372000558
98,0.0001,2.782559402207126,0.046415888336127774
99,0.000774263682681127,0.0001,0.005994842503189409
100,0.046415888336127774,166.81005372000558,0.046415888336127774
101,0.046415888336127774,166.81005372000558,0.005994842503189409
102,0.046415888336127774,0.0001,0.005994842503189409
103,0.005994842503189409,1291.5496650148827,0.005994842503189409
104,0.3593813663804626,0.3593813663804626,0.005994842503189409
105,0.046415888336127774,0.005994842503189409,0.3593813663804626
106,2.782559402207126,0.046415888336127774,2.782559402207126
107,21.54434690031882,0.3593813663804626,2.782559402207126
108,0.005994842503189409,0.0001,0.0001
109,0.005994842503189409,0.0001,0.046415888336127774
110,0.3593813663804626,0.0001,21.54434690031882
111,0.046415888336127774,166.81005372000558,0.046415888336127774
112,0.0001,2.782559402207126,0.046415888336127774
113,0.0001,2.782559402207126,0.046415888336127774
114,166.81005372000558,166.81005372000558,0.3593813663804626
115,166.81005372000558,0.3593813663804626,0.0001
116,0.0001,0.3593813663804626,0.0001
117,166.81005372000558,0.0001,0.0001
118,0.0001,0.0001,166.81005372000558
119,21.54434690031882,0.0001,0.3593813663804626
120,1291.5496650148827,1291.5496650148827,0.005994842503189409
121,0.0001,166.81005372000558,21.54434690031882
122,0.3593813663804626,0.046415888336127774,0.046415888336127774
123,21.54434690031882,0.000774263682681127,0.005994842503189409
124,0.0001,166.81005372000558,166.81005372000558
125,0.0001,0.0001,166.81005372000558
126,166.81005372000558,0.0001,0.005994842503189409
127,0.3593813663804626,21.54434690031882,166.81005372000558
