ADLER,ANGEL,DOCTOR,DORAN,HOLMES,LESTRADE,MCCARTHY,RYDER,SIMON,STONER,TURNER,WATSON,WILSON
0.4838657516295948,0.4887233832320537,0.5033026702296699,0.5029605494306351,0.4970883706101083,0.4614604870589633,0.49864477152714803,0.5101451238390092,0.5188867372638585,0.5129946506831657,0.536964487874635,0.49532180070516424,0.4396262420214515
0.48839333714132116,0.48099155180080033,0.5030370182248064,0.4928621356638028,0.5005782626909716,0.5124217473034317,0.5171933646441876,0.5315828173374613,0.500944631855792,0.4454333430007734,0.5327191205386403,0.5019326429980467,0.44138380452848286
0.4893635340366911,0.4969887851390742,0.4925363473523575,0.49786141448061866,0.5038010817864677,0.5078726955335363,0.5103687961977805,0.5708552631578948,0.5062426989331756,0.4412944702242846,0.5075876631114818,0.5059635924121892,0.4633936664069946
0.4666710066527787,0.49933303690529124,0.49008974183209986,0.4953788800579905,0.5078065834009913,0.4599141160487251,0.49937747920485775,0.5579256965944273,0.48655030410459255,0.4472943252126837,0.46842973544658284,0.5078608745052138,0.4755480177539286
0.46001402795511054,0.5075786769428389,0.49574529771229126,0.49315153353131974,0.4996842132580012,0.490439134875361,0.48400956730944683,0.5282410990712074,0.4782669119256986,0.4820205755349317,0.44541723768098673,0.5021920854737983,0.452264559855829
0.46945349774880724,0.5682377352897584,0.5008475242896281,0.48562903816353475,0.4995027044661692,0.4959175422090302,0.5021988248604066,0.49997291021671825,0.47773592524756436,0.5086543729053881,0.4632980545790384,0.5036818936859374,0.45119049387930976
0.5062369800416638,0.5467961069117139,0.49672250153390435,0.46853422291587304,0.4996281590722884,0.49566460419992064,0.5146990704999537,0.491031346749226,0.4793380628294904,0.5098648169631348,0.4839942203420128,0.4939980434278416,0.4733128567395517
0.5268904139506754,0.4085173657427993,0.49931968813982913,0.4441804215408171,0.49473943330404574,0.46327895804869823,0.504559069994638,0.5315828173374613,0.5053577211362853,0.4832572022428461,0.5079824077936006,0.4896303419428579,0.5135011791376481
0.4933787211880922,0.4117311397658219,0.4966447387642911,0.46124287600457115,0.497839911914851,0.45465607137450725,0.4921640984467159,0.5747097523219814,0.5171403810779948,0.49071321539056456,0.5218915718286361,0.493353409285328,0.5213168133778525
0.49947500167999465,0.4432710834444939,0.5063174384134597,0.477298447791885,0.5004007577695475,0.4449696953438328,0.4920272421276034,0.5593324303405572,0.5261815764666704,0.47971650232018564,0.5230944259071679,0.5007071212212513,0.48592994797360267
0.533303793427861,0.49971592312632773,0.5013010655297421,0.49142531685830415,0.4935551774122392,0.45529991357951355,0.49557708449719684,0.5316950464396285,0.49558756625861544,0.49765564578499616,0.5060552344634451,0.5084568752934229,0.469209754896446
0.5125474598481284,0.5287683414851044,0.49464673003058823,0.48858588921886614,0.4850727555155169,0.47074254551447015,0.4844622459034342,0.5568304953560372,0.4860363614432874,0.5193308520237174,0.5067683816957635,0.49990399272088504,0.48480069283623467
0.4618515220751293,0.5265377204683563,0.48649197762410024,0.5021644741465074,0.4918980199377917,0.4654845008402524,0.50001965116377,0.5333881578947368,0.4750967247955045,0.49695475638051045,0.49365615503783594,0.48173914425059783,0.48234265251843
0.43845339694912977,0.5148263425720073,0.4879568843649636,0.5046895398851285,0.5056262535265572,0.49035865459973516,0.5149938379565036,0.5134926470588235,0.46993369877453517,0.5337111691157516,0.5079954418161234,0.47868279950638115,0.47521051480873766
0.4474581681338619,0.4899066251667408,0.4926289434826483,0.4882900191945678,0.5063849128231364,0.47588561836636534,0.49248062254886826,0.5272678018575851,0.45876593451688735,0.5259510344160867,0.5097531728534827,0.4999723894303252,0.4642533437202164
0.46912169881056376,0.4876216590089423,0.504940632845106,0.4769017970405601,0.5079376730839812,0.4731262946306243,0.4591796200587851,0.5322407120743033,0.49028425486836114,0.4601258378448053,0.5329090448668296,0.5114114968862059,0.4742850350345038
0.49770890733149653,0.4718566276369745,0.5104752743609856,0.49129125075354396,0.49803536010736305,0.46632954373432306,0.47796893993200695,0.5154663312693499,0.5065193364370925,0.4626152036607373,0.5373908866114521,0.5043160648757321,0.4627271511567437
0.48913883475572884,0.47414159379477305,0.5075139961747909,0.48091176046362827,0.4858773851760406,0.47257059748939856,0.5006884925592272,0.5164783281733747,0.5154936668366699,0.5146622840938386,0.5212529047250194,0.49471669327292206,0.4551598681403587
0.45599044083058937,0.46766217084136164,0.5178915052040374,0.4716094219809238,0.49551351491627094,0.5100035066405808,0.5197873182618264,0.5343672600619195,0.5225092463791298,0.5352901843258572,0.506161368646845,0.4904077005781943,0.45552921098603927
0.4517988542436664,0.4343115458722395,0.5180915308252967,0.4807101990095751,0.5030252206762833,0.5122109656291738,0.5206540749495385,0.573047600619195,0.4979697953800226,0.5385448891466873,0.4806351665375678,0.4945039465676381,0.4719989301793436
0.504588485316847,0.443066054048713,0.49365469284829744,0.44752560200304004,0.4931510830840182,0.4856333127022786,0.5213271273086608,0.549655572755418,0.47621245235869525,0.5416525683165765,0.47972837097062504,0.49044877735553527,0.49757486091270137
0.5269639137154761,0.4670421421866509,0.4982791054135024,0.45439348494206494,0.4957894853914339,0.4656703719530072,0.5246685269768369,0.5346536377708979,0.5007427258102791,0.5168314159577211,0.5020035154620747,0.5038064803266457,0.5110728560603005
0.4924946240172031,0.49151227706141,0.5071746268623172,0.45596714363380164,0.5028732218922737,0.5024096177761767,0.5051479030804603,0.5395820433436532,0.5338487618832852,0.49676744972931175,0.4972498212476911,0.4986707206087423,0.5082815581173703
0.4944014179154627,0.4791709895756138,0.508948786698521,0.47710890605756884,0.49946577988351704,0.5431441344250547,0.5126504366769321,0.5134520123839009,0.5640691147993198,0.49902721384377413,0.5080717839480426,0.4938521433649282,0.49399393343762676
0.4779101706874538,0.5070895706733858,0.511984681183882,0.5194996837889115,0.5075865188200446,0.5284239087736914,0.5354956163868247,0.49873645510835907,0.5401956915347612,0.5186138502191286,0.5181508073645952,0.4918112863095945,0.47930724867174546
0.4689053995027216,0.5288745615335211,0.49703355261235715,0.5275935781411226,0.5100889378250828,0.5120404240927285,0.5393816340223406,0.4947213622291021,0.5281298386980469,0.5587417826759474,0.5088575493058451,0.5018739342077907,0.48341459583491647
0.47293318661380285,0.4922237043624327,0.49932732956805703,0.5160999522909586,0.5019173349052232,0.49199317067375403,0.4957335919800794,0.515861068111455,0.5247708563045163,0.5315581496519721,0.517204909730084,0.5095132460012629,0.4607806719068067
0.49354672065049393,0.48598636431006376,0.5228579840563847,0.5064638354370925,0.5041611335402,0.5059200907510918,0.47785945487671705,0.5360487616099071,0.5140383700151168,0.48086249677752,0.493374992551987,0.5065605619923167,0.47025198097247556
0.45870783213493715,0.4781557235314461,0.510846108377927,0.48609965642093433,0.49950922929201935,0.505115287994834,0.5027209843548663,0.5339705882352941,0.511075333243306,0.5069041634441867,0.49985476374903176,0.500198699222467,0.4981840643420709
0.45050525838317323,0.49514105034336253,0.4797801066653481,0.47366756783744896,0.4986283778022459,0.5104998016736065,0.520993057524571,0.5340073529411765,0.5164900862820576,0.4761113527971127,0.5168287850801406,0.4860785570115637,0.5209793104326618
0.45372454808144613,0.5177510992539894,0.4917510782279978,0.4970690375717947,0.5067614249329908,0.5246815759570925,0.509177093480586,0.5416079721362229,0.5382421849905143,0.49300923240525907,0.5035284960972413,0.4883331295640998,0.5220130458685607
0.4809845608494052,0.46994960723284424,0.4994019458672234,0.4990273272951192,0.5217987758536956,0.5321854035606773,0.4990258637388304,0.5343459752321982,0.5345134785396163,0.5180700567156483,0.505198712983376,0.5016139104568881,0.48874671783692447
0.508305473422485,0.4486636035768984,0.5181220965382083,0.5040219831428054,0.5207285561227705,0.5062765034002916,0.527618307024168,0.512234907120743,0.504206594461219,0.5061952178396494,0.48705721563486865,0.502510818014957,0.4839537514832086
0.556924517841543,0.455194901437676,0.5249364525343696,0.5201866570015792,0.5097268099903981,0.486796444304775,0.5391002012840632,0.5116776315789474,0.5255929023469612,0.4903728409383861,0.4893325835667044,0.49972670379981504,0.500032901230506
0.5585793125461999,0.4847463070006422,0.5018166371872352,0.5162256970512853,0.5136873792814536,0.4893200758047548,0.501118010853057,0.543842879256966,0.5625456419104508,0.4745786607373035,0.506969478043258,0.508635908039946,0.4947198831687918
0.5666789866272428,0.5020379427893878,0.49051091937618974,0.5112560052368994,0.5173086576282999,0.5183083046063461,0.4888900741971798,0.55828173374613,0.5502923048886174,0.49058230213972676,0.5119521986533994,0.517419169330683,0.4811624535402785
0.5451141556347019,0.47263722148115217,0.49944374897458776,0.5248133245065443,0.504708329162635,0.5021815903285702,0.49741306465513613,0.5456753095975232,0.5088229008654428,0.48909794728022693,0.5164936245009831,0.5150289659095686,0.45050912000883025
0.47031239500033606,0.4486463119411097,0.49863151010354134,0.5180785830784537,0.5014574829742826,0.4993398701201647,0.510518285407888,0.5549051857585139,0.47905486993448543,0.47011552590873934,0.5204615533575643,0.5169952259871844,0.4873945833961287
0.48898343525300725,0.4572155525912751,0.5113580840691954,0.5122832289775102,0.4958234441441542,0.48873563570794853,0.5018759843127567,0.5307875386996904,0.4985217593096386,0.4980947086878062,0.5042230232973843,0.5127201410096013,0.48051716489035395
0.513177457832135,0.4560570129934292,0.5105898957844038,0.5104479102330346,0.4962296145533275,0.49773409700172644,0.4962690861928116,0.5314241486068112,0.49749125183059295,0.49698295308069085,0.4864297205505571,0.5033976501370744,0.46907814997442193
0.5142883542772663,0.4627908700163035,0.5128270362720617,0.5099430820040756,0.5024529637909239,0.505734219638337,0.4864385915168733,0.5431578947368421,0.4955233234259523,0.4707660640629028,0.4831507328844664,0.49404764557406444,0.46627411607129593
0.5138305557422216,0.47012993429178407,0.5237070815812362,0.4967592986401074,0.505751856424173,0.5156447907225404,0.498914273201708,0.5428212074303406,0.4963296365297858,0.4931663283062645,0.5190911189894536,0.5004422535107567,0.5226668251586157
0.4849640481150461,0.4924361444592658,0.5274441894804502,0.4791125008783641,0.5010913512691899,0.46927090618874157,0.49155982516078867,0.5231482198142414,0.47790374325941914,0.5218907095901005,0.5226549931478282,0.5147608043065514,0.4803558427278729
0.4693694980176063,0.4688898769823625,0.5014853587987674,0.48516211828143896,0.49925120208794427,0.47959537583330625,0.49049866231720907,0.48557662538699686,0.4896221603684654,0.5123823794792473,0.5165569326103795,0.51366858829773,0.4696045696625183
0.4713203917747463,0.465979941702485,0.4830767087020135,0.4945559915529108,0.5060961892792663,0.5091009778353488,0.5015524419378293,0.4983068885448916,0.4937677896925653,0.45797080433101317,0.5236697849013883,0.5080982285252255,0.48090773433636097
0.5043427861030845,0.5041327009535101,0.48361430565263414,0.5106124879340506,0.5168305658432781,0.4974984047659653,0.5048566447602979,0.547124613003096,0.5256047020509197,0.44383217324052593,0.5253064857296074,0.5105767857692993,0.466891810140796
0.4861820442174585,0.5210562719233239,0.4723845526280894,0.5248743476990558,0.5053835003466314,0.45330323626517866,0.5060420310319949,0.5207991486068111,0.5311741623193499,0.4737065770817221,0.5103024638026574,0.5082505226148004,0.48555635980785683
0.4707848934883409,0.4969591423348648,0.4676891197299429,0.5104386642947754,0.49876554743659607,0.44286571099533023,0.49510545656671706,0.47614744582043345,0.5516505819220668,0.501973769012632,0.494667222784961,0.5003172793532811,0.4925781191958515
0.5324721960889724,0.4435601007855344,0.48928649287661563,0.4884185377363724,0.49017902490926407,0.44777309161146417,0.510544954844433,0.48804760061919505,0.5285310286326371,0.5023483823150297,0.4797767830542811,0.5048892021746666,0.47787869846977443
0.5543079262146361,0.4016451756336149,0.486969791636232,0.48355424961814275,0.500030177319557,0.4661245106511812,0.5085945768402613,0.5128134674922601,0.5068431727568434,0.4990977055942253,0.4773636268843473,0.5044515019859266,0.4584436232108629
0.5370942812982998,0.3912603132256312,0.48788406604890966,0.5259551978815706,0.500620229184508,0.4587797274018093,0.5260328792042963,0.515530185758514,0.5051925252808658,0.4951622518690384,0.48961374605255314,0.5042682065549624,0.46509603975317715
0.49238752435992206,0.4289066745714144,0.4985312725450226,0.5374210859169567,0.4989254056699254,0.4369369973575643,0.4987346054186681,0.5071613777089783,0.4767499944279176,0.5112283288218612,0.4550735863671573,0.5106153436876522,0.46236629895119363
0.4528782507895975,0.45502445531347263,0.4949469932103663,0.5257554856151693,0.4978050634131512,0.43703855580061585,0.49569499147981677,0.5097639318885449,0.5030082689703186,0.5014239333591132,0.4784175207054758,0.5097352931089637,0.46602576484747626
0.4690019991936026,0.48695716614791756,0.4820051107669971,0.4741270909689373,0.5004728274368927,0.48009550326040923,0.5293293619267124,0.5304450464396284,0.5040020662592709,0.47628254704820827,0.49904293034618363,0.5112415707837159,0.4714406705907575
0.47170889053155024,0.511246973963737,0.47309026099972357,0.4767834490308407,0.4996081397202481,0.5252085301427375,0.5249913675244867,0.5519717492260061,0.4980694373245613,0.4825583268883733,0.4947379789072276,0.5118085078143725,0.5137707569617942
0.47581437739399235,0.4985005681537473,0.4664948094475022,0.4925422262000303,0.4957208264285105,0.5525852372347744,0.5340035315948604,0.5442956656346749,0.5337805858159692,0.4936738689095127,0.512749136030507,0.5034023003382827,0.5029367001551664
0.4391715946508971,0.5103848624079838,0.474295808676617,0.5073357274149466,0.5002922083940402,0.524604928075544,0.5146113420902663,0.5199458204334365,0.5660239324217843,0.4696140274555298,0.5085391467556456,0.5008348079960985,0.47987824422052744
0.42819072978966466,0.5261276616767946,0.49032123215782686,0.5047071071678212,0.5058133973952599,0.46797747318761296,0.5013517193364644,0.5056791795665635,0.5605698470365044,0.4724195991234854,0.4786707531430614,0.5119420073407301,0.4969550441831686
0.4444110778845507,0.48698680895212687,0.507988214220698,0.5035088335694129,0.5134594552511873,0.4699358265611736,0.49868477568196556,0.5129760061919505,0.5379471923915509,0.48360160479505027,0.42997192099147946,0.5112624966891537,0.5276571988953678
0.4431027820710974,0.4699990119065263,0.4858136884949308,0.5106226584661359,0.5119416917835389,0.4637503425202206,0.5047850583779929,0.5146052631578948,0.5390183432953427,0.45169301044083526,0.4774325210033963,0.5026571055946377,0.49308968026371924
0.4560849405281903,0.503688058890371,0.4742854702737205,0.5119901327346896,0.5008957547851812,0.45790594155215797,0.5041084968824833,0.5211377708978329,0.5349238460217298,0.4423075373807682,0.5264143776440446,0.5029196482045283,0.4786258748012659
0.4669671057052618,0.4622498888394842,0.4768345608313874,0.515561838684266,0.5004652645705663,0.46123629200543437,0.5073572553500293,0.5203057275541796,0.5082617593883034,0.4525530097963393,0.46421602216528635,0.503956061798849,0.44724871419868517
0.5198050366238829,0.4558025789239662,0.48644478056739854,0.5074476032678844,0.5039950470640138,0.4895289412819741,0.5220303582407155,0.506669891640867,0.5075721322458376,0.48818155452436196,0.436204045760591,0.5036148532851831,0.45634006711851016
0.5277598111686043,0.47500864581789437,0.49075274810481345,0.45808538808901245,0.5021368063201836,0.5237368908170088,0.5198560973350215,0.4782082043343654,0.5195501428419718,0.4972347093323021,0.40275688196389203,0.5027336401561925,0.48183958209069283
0.5316867986022444,0.484091695074354,0.5057573666739335,0.45239821146570314,0.5024783216368416,0.5205368417623647,0.5200666455182713,0.47996323529411766,0.5036847853306081,0.48693082946635735,0.4130779657987249,0.4917537400696406,0.5047855370436016
0.5217937302600631,0.47765920656094063,0.5070415761119963,0.46104778670729946,0.510635688573028,0.48746519707128444,0.5095146724010633,0.4643749999999999,0.4989413043392756,0.48392183874709976,0.4836814038014658,0.49451925347994896,0.5162988450606762
0.46696710570526173,0.4906229929351317,0.4884072791346308,0.468234654516271,0.5066909864721082,0.4651989874814848,0.49741938110063366,0.46611842105263157,0.4939657625034252,0.5179028905645786,0.5483376035273789,0.50093168718794,0.5155665273494132
0.4691867986022445,0.509670964873277,0.47703908141042783,0.4723944021391403,0.4902332995970179,0.458181873925732,0.5121928452920023,0.4634365325077399,0.4824689176131559,0.501887164862078,0.49955870523744267,0.4942547732862217,0.5231189517455695
0.5233036254283985,0.500578034682081,0.4790065244312192,0.4783007074991957,0.4892757814035049,0.4535983306091399,0.5053710841547052,0.45915054179566567,0.47263845313747577,0.44823287251869043,0.4814823780015492,0.49614159242652733,0.4807442895138472
0.4985237047241449,0.5071463860481201,0.48486705038622924,0.4920152077192489,0.4974765977481936,0.4644305924689624,0.5076464081883593,0.4709229876160992,0.4744621629381788,0.4379471191028616,0.48216945718882204,0.5018754842748602,0.4760468428616004
0.5112307640615549,0.48775011116051586,0.49809436264869883,0.5100743743273579,0.5077293235312654,0.48074509405653165,0.5090093567612636,0.4743188854489163,0.47659004288536844,0.46267361111111116,0.4844299290949175,0.5002597331133272,0.506674704472657
0.5402673711444123,0.49058346919618595,0.5060535843917087,0.5173046980461483,0.5054029265326854,0.5168596596450821,0.504639078304273,0.5085952012383901,0.4929549211976437,0.5045859918793503,0.5348045641422868,0.5000469864080431,0.5244859448065938
0.5093281701498555,0.5273627785188479,0.5076349105391028,0.5372176752752515,0.4964106784706698,0.5185976503591911,0.5021995266876841,0.5187267801857585,0.5011976699517917,0.5049324084815674,0.5555752100339629,0.5059967250957991,0.5100582245646954
0.5084419729856864,0.4936638506002668,0.4995349966175443,0.5467511622144392,0.5038173938510931,0.511457900192961,0.5208744487146735,0.5040615325077399,0.5125909396628694,0.47705392820314524,0.4683515313114461,0.515281239325124,0.4585327749322341
0.533587292520664,0.49313769082555203,0.4928712217070501,0.5463970427791072,0.5105142378373168,0.5128126514993284,0.535935662089817,0.4916292569659443,0.5191804187846043,0.48523499935550396,0.42823839599594826,0.5048014296268581,0.4518697450897567
0.507217676903434,0.47923274541771654,0.5093771561750606,0.5270027626863518,0.5005303645375715,0.5373438059888822,0.5334975141277831,0.49713235294117647,0.5026031458010753,0.49956093709719,0.48028883393910504,0.4975835423178967,0.4644868363238075
0.47872076809354214,0.46015019020799364,0.5028967755420357,0.5000711937245969,0.48884202877596483,0.5236621591324992,0.5190644361660017,0.4988448142414861,0.5177801872481911,0.5085476282547048,0.5184673479115772,0.5020314597737251,0.46163185857989797
0.45973262885558763,0.5022405019514846,0.47802033069404404,0.5101807026173402,0.4943697426030348,0.5006869566383773,0.5098571641124832,0.4794233746130031,0.5405352607931238,0.49941793954627484,0.48197767085741516,0.5035741640246096,0.47507890988671364
0.45493204421745853,0.5619831036016008,0.47038025095349295,0.515069030175044,0.49498678352036596,0.493949607850276,0.5131361011529618,0.46861455108359135,0.486828252686727,0.4875128899200825,0.5151157421200023,0.5005273134411935,0.4722494040631958
0.499223002486392,0.5631564646015512,0.4782217048026376,0.5212758285285274,0.5001949291722739,0.5005489904515901,0.521987546776788,0.4423780959752322,0.4873343288787266,0.468878899200825,0.5497434159566228,0.5034114069823159,0.4580679123850845
0.5044918856259659,0.5325700311249444,0.4852545157469609,0.5060246533697748,0.5082616900040409,0.5068149547681688,0.5321759733642512,0.4626219040247678,0.5053275663372802,0.457022186774942,0.5104979741404992,0.5075529924335414,0.482102791934741
0.5041453867347625,0.5414851044908848,0.5070865256898075,0.4899468913306384,0.5054745513255406,0.5117089220050319,0.5311148105206716,0.46951238390092875,0.5283029010227722,0.47206915442124253,0.49500238336411845,0.5087905272301251,0.5005380943182759
0.49880090383710773,0.5354972580406105,0.5060194227125722,0.5099477049732053,0.49034956013034825,0.5087733081417296,0.5171793280986376,0.4955669504643963,0.5148748379179553,0.49050576823923697,0.5260121849490556,0.5017131147493338,0.4802857949467956
0.47494288018278347,0.5201225235907316,0.49741921998997624,0.5446227472271431,0.4889095014069156,0.520337557270339,0.4816065107112879,0.4972678018575851,0.5170971154968134,0.4894886729827275,0.525518754096407,0.5096045061999777,0.4996295958243031
0.46784910288287074,0.5082456400375476,0.5065637620998644,0.5305495046026281,0.5002644778841769,0.5413927303316746,0.5005432143127848,0.4918343653250774,0.4991864759659697,0.4938047821603506,0.4900811088601561,0.5072834745218382,0.5440972008482149
0.4805519622337208,0.5126599476310459,0.487504691612184,0.4859794592235631,0.5050418367384768,0.5217919508227192,0.5185563132170921,0.4755534055727555,0.5132228793637599,0.46670976733694247,0.45168660251444914,0.5007553670587884,0.5281072028222887
0.49457571735770445,0.5134603033446964,0.4873280397713865,0.4928704570082363,0.5052019915547993,0.5027947733809572,0.4903898790891967,0.5032565789473684,0.4788464084978846,0.48349687419438003,0.46328688255973316,0.503046366187457,0.5546128586499458
0.4819946576170956,0.5407539153203893,0.49632784424072296,0.5213470222531241,0.5021470384334485,0.47842457944265493,0.47896974562972155,0.49945433436532516,0.471499126166368,0.5067088005929363,0.46617484955014005,0.498898967984721,0.5297225471071328
0.48590484510449566,0.5386912701941604,0.4922158568625644,0.5060107844623856,0.5027873611157452,0.464110587563498,0.4907000867458515,0.47613003095975226,0.48290157342496903,0.48378286929621034,0.49383490734671986,0.49381765437263264,0.46427881564060813
0.484762448760164,0.5244800158094955,0.4847074793849998,0.5285523819386144,0.49960991921820724,0.5065888435176013,0.49681580964198385,0.4755417956656347,0.48285699676557003,0.4329341486207785,0.4666999344574867,0.49575213807532437,0.4376309415907639
0.500581698138566,0.5286102465293216,0.4866137909799682,0.5202643228829575,0.5118728845291188,0.49952574123291954,0.4864133257348834,0.49827592879256966,0.49679244714060394,0.42365139211136893,0.4807897128046238,0.48994655562502865,0.43535757269579944
0.5116717626503595,0.5233758213526999,0.4947213463297547,0.4997827204509059,0.5090052235679676,0.4746899114142109,0.5107000586727604,0.5185119969040248,0.4927399043699548,0.44677470030935806,0.4964435738544956,0.48445524927306693,0.46950692730101656
0.49965980108863656,0.5250037053505262,0.47741261240203803,0.47304069322346687,0.49878200779271814,0.4934169050735149,0.5192391911580992,0.49761029411764707,0.48652932685311073,0.49131340229440573,0.5053718792826074,0.487087069398634,0.49202835024739605
0.4863038438276997,0.4970134874759152,0.4997116484583419,0.44441619296642987,0.5047809919959665,0.5053299020631693,0.5305708943806093,0.5007082043343654,0.5060355485747924,0.4629253673627224,0.5112092593696003,0.49254194917446337,0.5006781898804306
0.484859048451045,0.4970011363074947,0.49470561397752066,0.4590090573211188,0.5125771208464479,0.49800619698122317,0.5252117412896217,0.5393401702786378,0.46724598842842363,0.4286704047434905,0.5229231216111542,0.4996528818556318,0.5244625955462348
0.4998551004636785,0.5422187638950645,0.5013379241835471,0.47121462041725065,0.5164048209565543,0.5112835262624384,0.5166171644493603,0.5290557275541796,0.4720222463751965,0.4430487077855117,0.5125294196508372,0.4980720072031617,0.4628141802180821
0.48222355688461793,0.5489526209179388,0.49359535940558674,0.49169807203695415,0.5150697526127108,0.532319537353387,0.5148232939280711,0.515655959752322,0.47187016130195314,0.48063289507605056,0.519398349520348,0.5054071183342514,0.44029912525180054
0.43949919360258044,0.5658514895509115,0.4847776007263852,0.4892996756524858,0.5020103136735882,0.5159839575983919,0.5157026835067783,0.5078386222910217,0.45459539470665283,0.4808423562773911,0.5185716200917596,0.5007927624268392,0.45685162818637803
0.4241356427659431,0.5759670964873277,0.48864641088858574,0.4903703553029154,0.4909815784888355,0.5134105049754056,0.49156052698806607,0.507171052631579,0.4798965821501945,0.47683439675174016,0.5128515462074718,0.4968201342861854,0.47612750394284103
0.4477815670989852,0.5704189516328245,0.4929453885104384,0.4823411825185196,0.49314277876020896,0.49656330061107523,0.4902965360612891,0.5136280959752322,0.491259697062267,0.49754890113431294,0.48121238753500567,0.4861748549282542,0.5148342096381502
0.46176122236408845,0.5372363025542216,0.488732714077983,0.5023438453487383,0.4940599616666481,0.4756422613424493,0.5084177163663314,0.5094891640866873,0.47472831181635466,0.5099856599639082,0.4636592832032414,0.48122975345989505,0.5343074927776492
0.49504191586586926,0.5423027518403241,0.501086656043583,0.5228254477807899,0.4937586333455674,0.4847020409414659,0.4904284795894591,0.4863602941176471,0.5075498439161381,0.47488076823923697,0.4588199368408508,0.48468310913227824,0.5367464291551601
0.5014846952489751,0.5184699372560644,0.5091618476973454,0.5230649175817064,0.4985085582729972,0.4666610458220197,0.4712889479047649,0.47538893188854486,0.5489340278551678,0.4535680910028358,0.4835156855151046,0.49457893106212336,0.5278949368190241
0.4894580337342921,0.5379353786868238,0.5066298379792469,0.529881023266479,0.5029484056810472,0.4838799924118597,0.49898024496579296,0.48487422600619196,0.5466684846951284,0.4865401037638567,0.5254442739677054,0.5004222963972371,0.47639708176698714
0.4759319770176736,0.5587100439701596,0.5031345588086564,0.5205962520664672,0.5005078242300891,0.4874383703127425,0.5050208723432329,0.5090383126934984,0.5202358367497847,0.5067490815931942,0.5163800423047131,0.49996115144407155,0.46792130025662965
0.45462124521201536,0.5721975198853811,0.5045567634505993,0.5095538280033581,0.5004421310970976,0.48960750536056113,0.49415448060570505,0.5046207430340557,0.5105784345988298,0.4994521783964939,0.5043552255258297,0.5141338021769529,0.4973074057485879
0.4712678919427458,0.5496591077515932,0.49879782354144236,0.5223825673381683,0.49755267128594677,0.4755330381112429,0.49530688099535947,0.4672078173374613,0.5106400552750576,0.46705014178912085,0.5099784752428053,0.5111570921284301,0.4666073736964214
0.4917890262751159,0.5237661182747888,0.5030379172163625,0.5106106387463987,0.5003740653001605,0.4907725531600964,0.5094079946548834,0.4802670278637771,0.503882758141468,0.4685425528486724,0.5006200470714414,0.5130435237519683,0.4549624607573227
0.5124844600497278,0.536640976236352,0.5025367294237689,0.4920226044698564,0.49713656534650164,0.4991597475985261,0.5143095563609413,0.4864609133126935,0.46244613107373367,0.5189340841711781,0.48439641303700176,0.521051751507973,0.4431158951151225
