,NOUN,PRON,PROPN
0,0.5018133518788666,0.4945563355032623,0.5111736295618756
1,0.49460741897152205,0.4989498228373006,0.5070833589055195
2,0.4934183985109805,0.504756455175212,0.47821863857863267
3,0.4864722962646912,0.518375229327031,0.4872672945601817
4,0.4934875246351667,0.5047908202280726,0.49642217799351346
5,0.49379550100061387,0.5079392576737125,0.5006616237345709
6,0.48448897920150147,0.49848115381548536,0.5157427218859596
7,0.4910306654389058,0.4975950397601453,0.48948675930805646
8,0.4925269378917004,0.4991826173609848,0.48680572945907086
9,0.4855529689330572,0.4971185096357368,0.507749366594024
10,0.4899785055005494,0.49774644379600036,0.5225065979402673
11,0.4943721241385507,0.4895119200622382,0.4910596854235722
12,0.5014693349005799,0.49025455006950913,0.4966134421349956
13,0.4881160610279565,0.5022470777028674,0.5204717279264093
14,0.49640856573227155,0.5051573711545481,0.5197743786671316
15,0.5154983842029617,0.5130991275976116,0.4988770151304364
16,0.5064277133635706,0.5173821676117093,0.48698283274419063
17,0.49637311925183186,0.49663530343423024,0.490617837110478
18,0.4860953458702454,0.4995854566692614,0.5137977689914023
19,0.49873807318926333,0.5028531531915209,0.5209999582201494
20,0.4933567545426845,0.5116723039448491,0.5075447754434019
21,0.5043674218335832,0.5151033343894079,0.500861646739841
22,0.5062099642605468,0.5022357429454508,0.4942944546126034
23,0.5026697137359588,0.4959526516071938,0.4873555519961096
24,0.509332144645963,0.5033954005671919,0.5058139086753943
25,0.5089158002310934,0.5251208386102408,0.519246004469234
26,0.5150404586230823,0.5152238876986406,0.49956987867408015
27,0.4836028956708991,0.5072449312027585,0.497923332511313
28,0.4911683870632763,0.49527648984022293,0.5093144179729944
29,0.5062746608531935,0.5036272687371561,0.5196756963173488
30,0.49992736792635045,0.5093686016238873,0.4930697242754179
31,0.5121761511939976,0.5194765553531677,0.5178953373551952
32,0.5079710048692656,0.5039078636994412,0.520725819071432
33,0.5038075684449862,0.50413087845918,0.5126707528237427
34,0.5139403717196956,0.5136519700443866,0.5292953822947813
35,0.5022287814980867,0.5108777194306311,0.5115612817056319
36,0.48513252614938696,0.49443321801274553,0.48739333109596733
37,0.496392265417982,0.5000351189718691,0.5048257161696295
38,0.48727527087173844,0.5059425008918274,0.5021663373399152
39,0.4814517088956598,0.48907968679779945,0.4871779688055926
40,0.49974621348914977,0.507681581727095,0.5150741420107784
41,0.50607554924275,0.5144484899457555,0.5053064479932314
42,0.500806732710648,0.5032631662613913,0.5144905560714685
43,0.4985331809175553,0.5009360878952573,0.5103185246426319
44,0.5124593692878079,0.5122141170212844,0.5098172322542773
45,0.5148872207657845,0.5112288381238015,0.4906317026955792
46,0.5148585061967721,0.5096238732467354,0.4909603280987806
47,0.5051186667564285,0.5159749792259334,0.5036976926096222
48,0.5008327702493596,0.5129441857530482,0.540464145572923
49,0.489214989454182,0.491581812062844,0.5327997102175882
50,0.48638719101209443,0.5105455450666787,0.5416269476434765
51,0.5043910259654355,0.5079559781581539,0.5346156418827025
52,0.5054916856761584,0.505631522421629,0.5085894357634777
53,0.515097884350616,0.5142710125766965,0.48806307936496857
54,0.49780977253638686,0.5106572934711602,0.5117783980835423
55,0.508085010510172,0.5114908278386132,0.5190788539084993
56,0.5193617203372622,0.5162106815685542,0.5332078628852178
57,0.5125431156616945,0.5145035674602785,0.5339163302690897
58,0.5121109160117185,0.5094540372258682,0.535262346913467
59,0.5033700014631969,0.5139749901111046,0.5271806153898333
60,0.5069503455107232,0.5057514076448963,0.5190839820278086
61,0.5121231849766029,0.5002896979456088,0.5094890676353082
62,0.49728582308970787,0.5137628186028463,0.5068607284221851
63,0.5019574905036877,0.5107962830913824,0.4988513009374337
64,0.505360853730271,0.5224367396168741,0.5103634409333349
65,0.5133878081783774,0.5145160827464074,0.5328673460992048
66,0.5104762666232529,0.5142553870901184,0.5251338411122026
67,0.49010686936513137,0.5088020743693709,0.5220243705127032
68,0.4728666977815605,0.5081853936204092,0.5275762381289401
69,0.5032359622907139,0.517744604454747,0.5240357984212487
70,0.4787182906705266,0.4996721901860277,0.5219819969152818
71,0.4853574346243823,0.5176608320777928,0.5185814487875925
72,0.49539572545356486,0.5069943217683109,0.5235873487737225
73,0.492142625446723,0.5108270381537916,0.5109391491214064
74,0.4948479187158399,0.5185671916454332,0.49539632151543317
75,0.4913884081767332,0.5042534353857875,0.5331777940630229
76,0.48918445394293936,0.5033612499146376,0.5207045071945838
77,0.49337840618940615,0.5156011760625956,0.5026412443338949
78,0.5060299284645378,0.5172389038271735,0.5371277514829085
79,0.4973578518782437,0.5172212303400711,0.5549576106966605
80,0.49440483274257396,0.5063280024837473,0.5446821448511169
81,0.5121259412634194,0.5103346968706681,0.5278181187974905
82,0.5100252495755981,0.512644970512407,0.5081679223137138
83,0.5081627997616888,0.5283695020107055,0.5136003871312765
84,0.5112246315290198,0.515197545547158,0.49905776218856823
85,0.5090214643314539,0.5180401126907036,0.5129340475946409
86,0.4962367022811446,0.5037287052299041,0.5212794767617849
87,0.4923166034259932,0.5144618101231927,0.5312503726835184
88,0.4959024406294626,0.5136948224680232,0.5166983009999708
89,0.5002728917075507,0.5143161178360566,0.5281710645514333
90,0.5100435518193269,0.5105906779308336,0.49961311394665964
91,0.4932519971662536,0.5231840488208307,0.5173207056233478
92,0.5051218186111158,0.5125136772660221,0.5190427379072611
93,0.5066306976853145,0.5075973725775101,0.5122597316651682
94,0.5016067991121346,0.5142810505295634,0.4968474368725812
95,0.5103096326928371,0.5113655770335146,0.508597361517905
96,0.5115480180113042,0.5204328522970382,0.5114338017010998
97,0.515554382818505,0.510895918509219,0.5111413168383161
98,0.5090121701794524,0.5177900560583697,0.5222994489596534
99,0.5142045584784014,0.5233470413653658,0.5294009092836962
100,0.49969938298036604,0.5018135828690805,0.5254119932389585
101,0.4860574309053609,0.5052556151842952,0.507363469233502
102,0.48662930352130707,0.5035070649944975,0.5158433596120118
103,0.4909859835765803,0.49152421588669987,0.5209471587391119
104,0.4770319380219087,0.5021834164996957,0.5232559247445598
105,0.4842567704701931,0.5014970168717403,0.5175223486782641
106,0.48480832296719256,0.5172803738431476,0.5023610275640593
107,0.513362275308644,0.5417759336549779,0.5282239252960925
108,0.5085711181131709,0.537506461292479,0.5325636507947591
109,0.488503147829548,0.5245777614450764,0.5463638076760106
110,0.4956026763130927,0.5237421853443465,0.5228168787678181
111,0.4899121735694408,0.510389512990382,0.5104644933799534
112,0.5127349720278349,0.5214413189266407,0.534264661666442
113,0.5139394856340409,0.527294500303301,0.5135619319601579
114,0.5069338880346452,0.5205802589424522,0.5090642341231002
115,0.5074967646675603,0.5201665904051688,0.5377242795625772
116,0.5154970550783883,0.5231465371202573,0.5427071075127735
117,0.49646651986598245,0.5120645777872117,0.550657118918854
118,0.5025852569044427,0.514504457350311,0.5531548503518192
119,0.5004878496281993,0.5122178223737546,0.5188779417796076
120,0.5084912130258209,0.5175274864523504,0.5344524442380456
121,0.50419166134209,0.5166770344482191,0.5521625604355298
122,0.4985564327402818,0.5202118175572389,0.5422427879941718
123,0.5008854347465845,0.5296035592847919,0.5255428637822893
124,0.5052769659974329,0.5250116597345693,0.5231991655591148
125,0.5023159612853985,0.5172296745726067,0.5321907139789805
126,0.502943315996061,0.5249353120521818,0.5227725243273499
127,0.5002956443768252,0.5209410753340995,0.5108347019407169
128,0.514413615046144,0.5271235297332455,0.49787428455221033
129,0.5169899018042058,0.5168030289535596,0.5017051676484698
130,0.5184671964143486,0.5236724563845442,0.5055809977094067
131,0.5264967089934652,0.5203290971033422,0.5164699545111074
132,0.5139521853973734,0.5181906712590922,0.5039613465295428
133,0.5210555870188094,0.5133167772222411,0.5005437657868721
134,0.5296831674336513,0.518566962762792,0.5059792472580545
135,0.5299921288682926,0.5329543629853102,0.5096820143128011
136,0.5346273734542948,0.5386820177060055,0.5209271838048297
137,0.528579325776852,0.5340111108381201,0.515550470337647
138,0.5242244384172567,0.5348530271762232,0.5399063252661328
139,0.5212356005461183,0.5376051719759634,0.5429684566682614
140,0.5070939500172964,0.5258900201436774,0.5259807368958758
141,0.5236223867779948,0.5248996691935975,0.5301810547676371
142,0.5255612380157358,0.5369429724114186,0.5189864352686128
143,0.5344217096912313,0.5430067972211543,0.529200362501867
144,0.538599901070689,0.5335285737901131,0.5219643594643382
145,0.5373460069667625,0.5393172888390781,0.526219434449156
146,0.5288093665769027,0.5432496726125847,0.511374345040023
147,0.521093748919355,0.5267550890641012,0.5050288866830612
148,0.5247254206921705,0.5242901799995631,0.4934623712384559
149,0.5214862307219631,0.5249922624883174,0.4913516042830127
150,0.5227481556230927,0.5408622799867067,0.4926620108042886
151,0.524042853171557,0.5322322965071686,0.5127858204516976
152,0.5248133760960361,0.5391816047747994,0.5222438371705864
153,0.5490734029222157,0.5506543369049937,0.5544754257699432
154,0.540044224706831,0.5566081708724603,0.5194128586624551
155,0.53386905072874,0.5326385352158665,0.5415853520898342
156,0.5363514899463977,0.5383734028980157,0.5274956836553009
157,0.5529485000670045,0.5560086115081329,0.5067559064498004
158,0.5461539659398199,0.5462427468168095,0.5088004643588572
159,0.5410201862650865,0.5475354637907074,0.516820259752359
160,0.5354940926098316,0.5345407206506398,0.5090094070185697
161,0.532178498652899,0.5293559810828169,0.4822817656558616
162,0.5362563391337046,0.5356272522246012,0.4940709654266403
163,0.5379759007793673,0.5354539771698696,0.5102600074062786
164,0.5382548250890247,0.5466389222967127,0.5175147548984587
165,0.5425782872982898,0.5519242401615235,0.49687895249444214
166,0.5296844102607307,0.5452300547878606,0.5260275519372156
167,0.5270505470445912,0.5370947422600776,0.5340939513013827
168,0.5338776978276542,0.5335266091459523,0.5259427040347605
169,0.5493413515847523,0.5442170169599128,0.5175589669526568
170,0.5530688745628087,0.5416194845505086,0.5085830181145019
171,0.5468368413460658,0.5528883708922478,0.4758701751377264
172,0.5477610583732025,0.5561844056580687,0.48150796154705516
173,0.5571591589084162,0.5526004999839846,0.480472673359437
174,0.552096467871229,0.5505628366832906,0.5041849125163915
175,0.546266646541149,0.5484505474129772,0.4973447144066201
176,0.5514050869349656,0.5511094940859036,0.49192316482270326
177,0.5599554807424019,0.5571204014760281,0.5210927574070544
178,0.5535993859379567,0.5572417136904757,0.5231767918357088
179,0.5497779293676823,0.5572801705957827,0.5188424956726716
180,0.5533767167253061,0.5579379927243867,0.5259198984723914
181,0.5571383209620693,0.5616430925042069,0.5224087140624981
182,0.5563812836433674,0.5741646972603174,0.5063353724168762
183,0.5563390621703157,0.5655873047910995,0.5142484979155021
184,0.557530898621375,0.574277335278915,0.5239872986935576
185,0.5528460938793511,0.5692325204848017,0.5242687402720284
186,0.5566619171508492,0.5608454219125306,0.514934275876472
187,0.5521567776706854,0.5520266854413485,0.5220092336969111
188,0.5456382522470322,0.5519856451095773,0.514361377066064
189,0.5668997600240644,0.569950583485914,0.5246046601993195
190,0.5660634184932241,0.5768436660779498,0.5353204856688156
191,0.5586443606446869,0.5765119734380341,0.5030571714942569
192,0.5591016091839458,0.5705219726595736,0.5049410055356341
193,0.5597733777251386,0.5805332115609492,0.49360329462349445
194,0.5660089316902424,0.57453148618125,0.5117087272841405
195,0.5559184612443686,0.5649745135886203,0.5109605372931777
196,0.5601227013532827,0.5643396988970873,0.5163120662257306
197,0.5639507130991636,0.5719852249320139,0.4920106786413815
198,0.570561967178582,0.5793244246568895,0.5064770191174206
199,0.568256682460083,0.5733151913248014,0.5073379364280426
200,0.557638664304752,0.5689912862122258,0.5120570483935895
201,0.5494627338841268,0.5696189388587645,0.5182388458129312
202,0.5538382086004695,0.5691081197917647,0.5222371314181506
203,0.5610089940595764,0.5664379569004316,0.5079553392962359
204,0.5638466052058229,0.5671912779156514,0.5072132351693631
205,0.5523269570816668,0.5667568225736161,0.5045116469481289
206,0.5553829405373858,0.5674522503162505,0.5030854432642702
