,NOUN,PRON,PROPN
0,0.4967922770418392,0.5053750048319997,0.5143187793645203
1,0.5066435022827317,0.4979877148095353,0.5055801413896569
2,0.4907728825110612,0.5000887886563217,0.5029275424364199
3,0.47927242540202253,0.486002962489701,0.5035025690552133
4,0.5004917314899802,0.48833013298343725,0.5047868210388403
5,0.5065570297312854,0.5031838033384182,0.5298348652613905
6,0.5011698995849608,0.4984907602258105,0.5257960979717186
7,0.5029089412977329,0.49694430427580727,0.5176589419704889
8,0.49800843947078616,0.5005720903898027,0.5006870295721506
9,0.4889902002905506,0.49327201523237385,0.5271517003006849
10,0.4963288086930818,0.5014090069932459,0.5279420494653123
11,0.5076688539604476,0.4976573601831344,0.5269627277158333
12,0.4889442336902933,0.4955301073084268,0.5250477906744689
13,0.4822473165117648,0.4966159059085428,0.5226322271334178
14,0.4991865238231263,0.49157892485524657,0.5088638730697916
15,0.49858619252664793,0.4998515468476155,0.5157283185592734
16,0.49030398744058995,0.5015968541256053,0.518462131493135
17,0.5091847927005546,0.5085592280658583,0.5272484305859035
18,0.5031914444480119,0.5087623798500527,0.5178362396791061
19,0.5011214595978168,0.5020326092951579,0.5238740279444128
20,0.5094163857867885,0.5125576032249118,0.5251418532716128
21,0.5193048003731017,0.5139852004069633,0.5348617524681182
22,0.5146548024087428,0.4985862762816996,0.5202732906273058
23,0.5150715776153605,0.49951054466260364,0.5197166307784011
24,0.49989908349803275,0.5065863733914069,0.4991794611419098
25,0.4944221302671391,0.5031829923088529,0.5137427370427885
26,0.5041582416494851,0.4969473838808815,0.5140110266185699
27,0.5003385643797202,0.491992089295689,0.5312232898144813
28,0.48764617145527833,0.48947775924015574,0.5270495583461632
29,0.4916484813288665,0.4929855993480917,0.5200099382810144
30,0.49633665253192405,0.504823824265395,0.5368846802922971
31,0.505679710548362,0.5148655530811521,0.5452344480132681
32,0.49531027889609325,0.5043354245544615,0.5270071393667197
33,0.5097694561792635,0.5091688144808845,0.5043440253271508
34,0.5051598888639168,0.5119060998899658,0.49811415943041315
35,0.49609546545185773,0.5117438889712856,0.530058806667719
36,0.5041886364215611,0.516625691178875,0.5304808214481497
37,0.4961934807512741,0.5135057586198696,0.5229059333450037
38,0.5021657195693974,0.5013714826656583,0.5281214129391588
39,0.5024613865331904,0.5123107133075379,0.5024006441928008
40,0.5099652203242396,0.5275895428516831,0.5051828174381559
41,0.5135070160113944,0.5144360963157539,0.5281301328540583
42,0.5066258079261582,0.5046874429886115,0.5460309744080641
43,0.5044749940503006,0.5104633200712521,0.5239762689368117
44,0.4822237626528344,0.4930219914219135,0.5152778879386224
45,0.5005205639487601,0.5030795284809776,0.5113284665876874
46,0.5262623425232882,0.5209116001419826,0.5246437932559596
47,0.5286500421526691,0.5175842622423488,0.5029447462612168
48,0.5066363949157294,0.5183475146062915,0.5120889095128232
49,0.5126897631407263,0.5154225731532949,0.5316144975233084
50,0.5203167209559503,0.517157112302429,0.5029067295257386
51,0.5267263917745529,0.517658478362027,0.5164040268315974
52,0.5108772960130228,0.5082376198054044,0.5306296022265139
53,0.5057507370510873,0.5159733228359791,0.5181281843224841
54,0.5240060154026879,0.5177982693561496,0.519483211955293
55,0.5101906560093951,0.510572037137176,0.502212638258672
56,0.515821886023287,0.5116950480559385,0.49891105847668704
57,0.5150205566667914,0.5152033006842524,0.5080310252336843
58,0.5063729903834984,0.4993199333861279,0.5170716129933048
59,0.5222134578395524,0.4987844335995316,0.5214020390354488
60,0.5315774697210774,0.5319011510629084,0.5188648255150383
61,0.5229618762455889,0.5133134075632502,0.5435593706487749
62,0.5069737279807333,0.5041579976867194,0.5368177099663646
63,0.5053683294269984,0.5106612743711996,0.5274679799021609
64,0.5302863195639028,0.5291576863870666,0.5230269688890703
65,0.537519601735889,0.5311198557909428,0.5416556484089201
66,0.5296078858425618,0.522786958017783,0.5187683149672146
67,0.5244280865865806,0.5224260160734564,0.5023151568977272
68,0.5202623627142016,0.5110204883956506,0.504797169346214
69,0.5168162206515972,0.5052683519786874,0.5280753239718425
70,0.5035614892751495,0.4993935860530282,0.5220537170876336
71,0.5093557766368624,0.5097879223021733,0.5244275072516447
72,0.5146857019536529,0.5183241221474193,0.5316665153316031
73,0.5109496249951591,0.5137495553250314,0.5294005619176136
74,0.5114767410608041,0.507804733134299,0.5287018202525343
75,0.5170873871005219,0.4989940922253435,0.5255816442928253
