Holmes,McCarthy
0.423992673992674,0.4137362637362637
0.35769230769230775,0.4990842490842491
0.4315018315018316,0.4404761904761905
0.43388278388278395,0.23626373626373626
0.541025641025641,0.4959706959706959
0.4716117216117216,0.4882783882783882
0.4882783882783883,0.47728937728937726
0.3490842490842491,0.5023809523809524
0.3468864468864469,0.30238095238095236
0.4043956043956044,0.29029304029304026
0.49304029304029307,0.4807692307692307
0.5377289377289378,0.49926739926739916
0.3380952380952381,0.4613553113553113
0.32161172161172163,0.30036630036630035
0.42234432234432234,0.32271062271062273
0.4543956043956044,0.5505494505494506
0.5056776556776557,0.577106227106227
0.5272893772893774,0.506043956043956
0.36978021978021974,0.5595238095238095
0.504945054945055,0.4311355311355311
0.43516483516483523,0.48241758241758237
0.39029304029304035,0.3489010989010989
0.46172161172161175,0.47948717948717945
0.5108058608058608,0.5170329670329671
0.4582417582417583,0.41666666666666663
0.567032967032967,0.53003663003663
0.5897435897435898,0.5983516483516483
0.47655677655677664,0.5307692307692307
0.39304029304029303,0.46410256410256406
0.5327838827838829,0.4304029304029304
0.5600732600732601,0.5120879120879119
0.5578754578754579,0.5968864468864469
0.6835164835164835,0.5858974358974358
0.4844322344322345,0.5505494505494506
0.5064102564102564,0.43589743589743585
0.5142857142857143,0.4194139194139194
0.44743589743589746,0.4532967032967032
0.4734432234432234,0.4606227106227106
0.34395604395604396,0.35641025641025637
0.5402930402930404,0.5106227106227107
0.5567765567765569,0.5494505494505494
0.5507326007326008,0.5203296703296703
0.5293040293040294,0.5287545787545788
0.6534798534798535,0.6802197802197802
0.7194139194139195,0.6868131868131868
0.6201465201465203,0.5655677655677656
0.5104395604395604,0.47967032967032963
0.5663003663003663,0.5756410256410256
0.52985347985348,0.5661172161172161
0.6005494505494505,0.5560439560439561
0.5261904761904762,0.523076923076923
0.39652014652014655,0.336996336996337
0.5012820512820513,0.5034798534798535
0.545970695970696,0.5009157509157509
0.5454212454212455,0.49963369963369964
0.45970695970695974,0.4534798534798535
0.47417582417582427,0.5377289377289377
0.6071428571428571,0.6254578754578755
0.5243589743589743,0.5148351648351649
0.4108058608058608,0.3970695970695971
0.45311355311355317,0.3833333333333333
0.48186813186813193,0.5393772893772893
0.4904761904761905,0.4448717948717949
0.47765567765567774,0.4646520146520146
0.5362637362637364,0.5005494505494505
0.48571428571428577,0.6032967032967033
0.5476190476190477,0.5648351648351648
0.47454212454212463,0.49743589743589745
0.571062271062271,0.5115384615384615
0.5747252747252747,0.5736263736263736
0.6388278388278389,0.5782051282051281
0.5521978021978022,0.5294871794871795
0.46923076923076923,0.48260073260073255
0.3021978021978022,0.44139194139194143
0.3084249084249085,0.29267399267399263
0.29908424908424913,0.3706959706959706
0.3851648351648352,0.3769230769230769
0.35036630036630034,0.27252747252747256
0.3413919413919414,0.34798534798534797
0.4849816849816849,0.5864468864468864
0.6516483516483517,0.6868131868131868
0.652014652014652,0.6067765567765567
0.5327838827838828,0.5547619047619048
0.49835164835164836,0.5567765567765568
0.5813186813186813,0.6355311355311354
0.6358974358974359,0.5631868131868132
0.589010989010989,0.623992673992674
0.5014652014652015,0.5580586080586081
0.5521978021978022,0.4855311355311354
0.5853479853479854,0.5774725274725274
0.5304029304029305,0.5785714285714285
0.5595238095238095,0.6853479853479854
0.5875457875457876,0.5267399267399266
0.43076923076923085,0.5005494505494505
0.24560439560439562,0.2595238095238095
0.40439560439560446,0.48882783882783876
0.6161172161172161,0.5225274725274724
0.4976190476190476,0.5538461538461539
0.5897435897435898,0.5305860805860806
0.5793040293040292,0.5752747252747252
0.5364468864468865,0.5853479853479853
0.5285714285714287,0.3976190476190476
0.4435897435897436,0.46941391941391936
0.3877289377289378,0.41025641025641024
0.5075091575091576,0.5021978021978022
0.58003663003663,0.4934065934065933
0.47875457875457883,0.4247252747252747
0.5835164835164836,0.5307692307692308
0.5606227106227106,0.575091575091575
0.5369963369963371,0.5219780219780219
