Adler,Clair,Doran
0.4595238095238095,0.5526942355889723,0.4639411027568922
0.5488095238095239,0.6848496240601504,0.4262113617376776
0.49404761904761907,0.6626942355889724,0.5050125313283208
0.3869047619047619,0.6031829573934837,0.4661445279866333
0.3392857142857143,0.48807017543859643,0.48951545530492907
0.4654761904761905,0.47716791979949874,0.43733291562238924
0.5107142857142857,0.6051378446115289,0.48350041771094404
0.5869047619047618,0.6163157894736843,0.6137113617376776
0.5678571428571428,0.5527067669172933,0.6102130325814537
0.5928571428571429,0.46352130325814545,0.6061925647451963
0.5785714285714286,0.5855137844611529,0.5542293233082707
0.6107142857142858,0.6404260651629073,0.6073412698412698
0.5523809523809524,0.5066040100250626,0.6318922305764411
0.5226190476190476,0.3398997493734336,0.567063492063492
0.43690476190476185,0.5330701754385965,0.47643065998329154
0.5023809523809524,0.628796992481203,0.5208855472013367
0.520238095238095,0.6618045112781955,0.503780284043442
0.4738095238095238,0.7025313283208019,0.6154448621553885
0.3678571428571428,0.4382330827067669,0.5023705096073517
0.4083333333333333,0.48196741854636593,0.36465121136173767
0.41428571428571426,0.4820927318295739,0.44567669172932334
0.4321428571428571,0.5471428571428572,0.5043337510442774
0.35952380952380947,0.42489974937343356,0.37462406015037597
0.35119047619047616,0.35799498746867164,0.4826858813700919
0.49404761904761907,0.5165288220551378,0.5541040100250627
0.5464285714285715,0.5383082706766917,0.4347953216374269
0.41904761904761906,0.42864661654135333,0.4742376775271513
0.42380952380952375,0.4315288220551379,0.4614035087719298
0.5214285714285715,0.5480200501253132,0.4612990810359232
0.6059523809523809,0.5303884711779447,0.6483082706766917
0.5976190476190476,0.4916040100250626,0.6435672514619883
0.4654761904761905,0.4772556390977444,0.5570071010860486
0.4761904761904761,0.5998997493734335,0.46904761904761916
0.5083333333333334,0.6798997493734336,0.5386069340016709
0.5190476190476191,0.6221679197994987,0.6449456975772765
0.43928571428571433,0.495952380952381,0.6128968253968254
0.4892857142857142,0.5012406015037595,0.587907268170426
0.5880952380952381,0.4189974937343358,0.5690371762740185
0.7035714285714285,0.4259147869674186,0.608719715956558
0.6857142857142857,0.5078320802005012,0.6860171261487051
0.6011904761904762,0.4330701754385965,0.6229532163742689
0.5130952380952382,0.4725438596491228,0.5694966583124479
0.4714285714285714,0.5277443609022556,0.5962614870509608
0.4607142857142857,0.5988345864661653,0.6410087719298245
0.5619047619047619,0.5607894736842105,0.5516499582289056
0.5869047619047618,0.6201754385964913,0.518452380952381
0.5178571428571428,0.5976190476190476,0.4793441938178781
0.5702380952380952,0.6578571428571429,0.5219402673350042
0.5988095238095238,0.5799749373433584,0.6075710108604845
0.6238095238095239,0.543483709273183,0.6626566416040099
0.6142857142857142,0.5964035087719297,0.5531641604010026
0.6357142857142857,0.47864661654135343,0.5407999164578111
0.6,0.5711152882205515,0.6205304928989139
0.5392857142857144,0.5573057644110275,0.5795634920634921
0.49523809523809526,0.5466791979949874,0.4539891395154553
0.5035714285714286,0.5967669172932331,0.48964076858813704
0.5869047619047618,0.6035463659147869,0.5657894736842105
0.5964285714285714,0.5240476190476191,0.5034043441938179
0.6547619047619047,0.47705513784461145,0.510014619883041
0.5166666666666667,0.48774436090225565,0.5864035087719298
0.5071428571428572,0.495062656641604,0.6124373433583961
0.4976190476190476,0.550501253132832,0.5836257309941519
0.4511904761904762,0.43913533834586466,0.4512218045112782
0.5285714285714286,0.59765664160401,0.4863199665831245
0.49642857142857144,0.4987593984962406,0.6063178780284044
0.5107142857142857,0.5345739348370927,0.4857038429406851
0.45476190476190476,0.5351378446115287,0.34487259816207183
0.5464285714285715,0.5216416040100251,0.43697786131996663
0.5523809523809524,0.5796616541353383,0.5110588972431078
0.4976190476190476,0.578032581453634,0.5958959899749374
0.5333333333333333,0.513107769423559,0.5812865497076023
0.5297619047619048,0.4768045112781955,0.49045530492898914
0.5476190476190477,0.5230701754385965,0.5280597326649958
0.5785714285714286,0.6285087719298246,0.519016290726817
0.46904761904761905,0.6141604010025062,0.5140664160401003
0.5202380952380952,0.6185087719298246,0.5375417710944027
0.555952380952381,0.6328195488721804,0.45145154553049294
0.4857142857142856,0.6042857142857143,0.4581871345029239
0.4511904761904762,0.6385964912280702,0.45248538011695916
0.41428571428571426,0.586892230576441,0.4750417710944027
0.5059523809523809,0.5484335839598997,0.6134607351712615
0.5619047619047619,0.5968421052631578,0.6921470342522975
0.6345238095238095,0.661641604010025,0.673078529657477
0.5654761904761905,0.6914786967418546,0.5789891395154554
0.5238095238095238,0.6651378446115288,0.5273705096073517
0.35833333333333334,0.4916040100250626,0.52843567251462
0.3916666666666667,0.5130200501253134,0.39683583959899754
0.48571428571428565,0.5336340852130326,0.4281954887218046
0.37142857142857144,0.5321303258145365,0.485484544695071
0.43095238095238103,0.4110401002506266,0.5383563074352548
0.5285714285714285,0.5853383458646617,0.6576754385964912
0.5226190476190476,0.6100125313283208,0.6045634920634921
0.48452380952380947,0.5367669172932332,0.5322368421052632
0.43690476190476185,0.3398245614035088,0.5371971595655806
0.39047619047619053,0.36234335839598997,0.44833959899749376
0.39047619047619053,0.45127819548872183,0.3442878028404345
0.5071428571428571,0.5494486215538847,0.44533208020050125
0.47857142857142854,0.5916791979949874,0.5638262322472849
0.34523809523809523,0.620501253132832,0.4492585630743525
0.43690476190476196,0.5879573934837093,0.5049394319131162
0.40595238095238095,0.535501253132832,0.61265664160401
0.44642857142857145,0.5199373433583959,0.5951649958228906
0.43690476190476196,0.3410401002506266,0.6012113617376775
0.3797619047619048,0.44550125313283206,0.590079365079365
0.5285714285714286,0.48547619047619045,0.41651002506265666
0.5321428571428571,0.44944862155388465,0.516969507101086
0.5607142857142857,0.5639598997493734,0.5207706766917294
0.525,0.5353884711779449,0.5054928989139515
0.4416666666666666,0.5794110275689223,0.5301482873851295
0.475,0.6580200501253132,0.5457706766917292
0.48571428571428577,0.5467293233082707,0.5603487886382623
0.44523809523809527,0.43839598997493734,0.4545634920634921
0.35833333333333334,0.43319548872180447,0.4344402673350042
0.4404761904761905,0.40506265664160407,0.3854636591478697
0.4904761904761905,0.5444110275689223,0.3463972431077694
0.35119047619047616,0.6283458646616541,0.46338763575605685
0.5130952380952382,0.5235964912280701,0.5622076023391812
0.5416666666666666,0.5271303258145363,0.4723997493734336
0.3916666666666667,0.4870927318295739,0.44371345029239767
0.4083333333333333,0.520388471177945,0.5678571428571428
0.4309523809523809,0.5269298245614035,0.4932226399331663
0.49285714285714277,0.5183959899749373,0.46347117794486214
0.4726190476190476,0.46656641604010024,0.4396303258145363
0.4011904761904762,0.5321303258145365,0.5094193817878028
0.44642857142857145,0.45127819548872183,0.5184419381787804
0.5488095238095237,0.5231453634085212,0.49253341687552216
0.4523809523809524,0.5129072681704261,0.431328320802005
0.3035714285714286,0.4321804511278195,0.4462614870509608
0.42976190476190473,0.4553508771929824,0.44981203007518805
0.5273809523809524,0.41165413533834594,0.42795530492898914
0.32142857142857145,0.48660401002506265,0.3684628237259816
0.44761904761904764,0.5524185463659148,0.34602130325814534
0.36071428571428577,0.5478696741854636,0.4580409356725146
0.43809523809523815,0.528107769423559,0.4947159565580618
0.4916666666666666,0.5716917293233083,0.3750835421888053
0.5619047619047619,0.5422556390977442,0.4144110275689223
0.5535714285714286,0.3118922305764411,0.5317669172932331
0.5666666666666667,0.4281954887218046,0.44289891395154557
0.5535714285714286,0.5757518796992481,0.37876984126984126
0.5511904761904762,0.46116541353383467,0.3662698412698413
0.511904761904762,0.40600250626566414,0.4120927318295739
0.42976190476190473,0.37897243107769424,0.43848162071846286
0.4619047619047619,0.5283082706766917,0.46243734335839604
0.4440476190476191,0.3534837092731829,0.5316520467836258
0.5202380952380952,0.49111528822055134,0.5174081035923142
0.5011904761904762,0.6314035087719299,0.6007414369256475
0.39761904761904765,0.48758145363408517,0.5798141186299082
0.4928571428571429,0.411328320802005,0.40258980785296583
0.49523809523809526,0.5405889724310777,0.4161654135338346
0.41071428571428575,0.4328320802005011,0.4315580618212197
0.5428571428571428,0.38705513784461154,0.46048454469507094
0.5404761904761906,0.43457393483709267,0.47542815371762737
0.5619047619047619,0.5635087719298245,0.4344193817878029
0.613095238095238,0.669812030075188,0.4594402673350042
0.45714285714285713,0.6174561403508771,0.4677736006683375
0.4583333333333333,0.4037218045112782,0.4745927318295739
0.5464285714285715,0.4003132832080201,0.4519319131161237
0.505952380952381,0.4035588972431078,0.4810672514619883
0.544047619047619,0.523796992481203,0.49484126984126975
0.6416666666666666,0.5104636591478696,0.5610484544695071
0.6214285714285714,0.47819548872180456,0.5222639933166249
0.5166666666666667,0.5492105263157894,0.48547410192147034
0.45833333333333337,0.491641604010025,0.3742794486215539
0.4309523809523809,0.5555388471177944,0.6069757727652465
0.4333333333333334,0.5207142857142857,0.5499582289055974
0.4904761904761905,0.4610025062656641,0.5264724310776943
0.4809523809523809,0.5371303258145363,0.4572472848788639
0.5619047619047619,0.4957518796992481,0.38606934001670845
0.5119047619047619,0.43786967418546363,0.4708855472013367
0.43095238095238103,0.44071428571428567,0.5723788638262322
0.42023809523809524,0.38917293233082706,0.5799185463659147
0.48690476190476195,0.4931954887218046,0.5650062656641606
0.48571428571428577,0.4917669172932332,0.5434419381787803
0.5761904761904761,0.44555137844611525,0.4536549707602339
0.575,0.5291228070175438,0.45897034252297414
0.5166666666666666,0.49515037593984956,0.4844089390142021
0.43690476190476185,0.3752255639097744,0.46233291562238926
0.5452380952380952,0.467218045112782,0.489170843776107
0.5357142857142858,0.5847368421052631,0.5196324143692564
0.5964285714285713,0.4090100250626566,0.44649122807017544
0.49642857142857144,0.42132832080200505,0.46417084377610685
0.5833333333333334,0.43799498746867166,0.49784878863826226
0.5571428571428572,0.540062656641604,0.5429824561403509
0.5059523809523809,0.39404761904761904,0.6228487886382623
0.5178571428571429,0.31177944862155393,0.5594402673350041
0.6071428571428571,0.47604010025062654,0.50859440267335
0.42738095238095236,0.3457142857142857,0.5377819548872181
0.5023809523809524,0.34926065162907266,0.5508458646616541
0.48452380952380947,0.4303884711779449,0.5429928989139515
0.4511904761904762,0.31392230576441105,0.48270676691729325
0.46904761904761905,0.46948621553884706,0.5773600668337512
0.4833333333333334,0.432218045112782,0.5223788638262322
0.5761904761904761,0.39225563909774436,0.6002819548872181
0.6047619047619047,0.47515037593984966,0.5875522138680035
0.6107142857142858,0.49213032581453636,0.41186299081035926
0.5392857142857143,0.5233082706766917,0.6163533834586465
0.575,0.44652882205513783,0.5865288220551379
0.47857142857142854,0.364298245614035,0.6175229741019216
0.4833333333333333,0.4557518796992481,0.6265455304928991
0.3726190476190476,0.4451503759398496,0.4920843776106933
0.4130952380952381,0.4851002506265664,0.46801378446115294
0.4345238095238095,0.6124185463659148,0.4735484544695071
0.45714285714285713,0.4839974937343358,0.46127819548872184
0.48690476190476184,0.5821303258145363,0.49749373433583954
0.4154761904761905,0.5485964912280702,0.5802318295739348
0.34523809523809523,0.5814786967418547,0.5301378446115288
0.425,0.5507518796992481,0.643796992481203
0.45,0.5470426065162908,0.6977130325814537
0.425,0.5412781954887218,0.6569966583124478
0.5369047619047619,0.4677443609022557,0.5678780284043442
0.5821428571428571,0.6291604010025063,0.5319966583124478
0.5214285714285714,0.45696741854636597,0.5464598997493735
0.43571428571428567,0.5010025062656641,0.5263053467000836
0.4309523809523809,0.5152255639097744,0.5458855472013366
0.505952380952381,0.5929824561403508,0.4838450292397661
0.5226190476190475,0.5683458646616542,0.5152360066833751
0.45,0.595062656641604,0.46348162071846283
0.42857142857142855,0.5116040100250626,0.4144110275689223
0.3821428571428571,0.41229323308270677,0.4551587301587302
0.4440476190476191,0.3314912280701754,0.44831871345029234
0.475,0.5565664160401003,0.41985171261487053
0.4976190476190476,0.4605889724310777,0.42415413533834584
0.4619047619047619,0.5910275689223058,0.5873015873015873
0.4261904761904762,0.5445739348370927,0.5250730994152047
0.5023809523809524,0.5820426065162907,0.5491123642439433
0.5630952380952381,0.44969924812030077,0.5344193817878029
0.42023809523809524,0.484047619047619,0.5163742690058479
0.39642857142857146,0.3905513784461153,0.5065267335004177
0.43690476190476185,0.42551378446115284,0.4425229741019215
0.425,0.4981077694235589,0.49185463659147866
0.48571428571428565,0.6092105263157894,0.576890142021721
0.46785714285714286,0.6138721804511278,0.6490914786967419
0.5,0.5759147869674186,0.5734335839598999
0.44404761904761897,0.5850125313283208,0.5454260651629073
0.4714285714285714,0.5055137844611529,0.641593567251462
0.4488095238095238,0.5684711779448621,0.6388157894736842
0.4821428571428572,0.5229824561403509,0.6175125313283208
0.5857142857142857,0.5566040100250627,0.6440058479532164
0.4976190476190476,0.6113157894736843,0.5913533834586466
0.36904761904761907,0.5487218045112782,0.4951963241436926
0.4714285714285714,0.575952380952381,0.5150898078529658
0.4714285714285714,0.5140476190476191,0.45446950710108613
0.45357142857142857,0.5109523809523809,0.5110380116959063
0.36071428571428565,0.5259147869674186,0.5392648287385129
0.42976190476190473,0.4413659147869674,0.5815267335004177
0.35119047619047616,0.5178320802005013,0.47910401002506264
0.3928571428571429,0.434047619047619,0.4217105263157895
0.32738095238095244,0.4650250626566416,0.25228696741854634
0.3595238095238096,0.5346115288220552,0.5236633249791145
0.5357142857142858,0.5559147869674186,0.5487677527151211
0.4833333333333334,0.5659147869674186,0.5406850459482039
0.4726190476190476,0.5574185463659147,0.5758458646616542
0.41904761904761906,0.5865162907268171,0.5781746031746031
0.4999999999999999,0.5480701754385965,0.5203216374269006
0.4619047619047619,0.5336842105263159,0.5096700083542188
0.41666666666666663,0.41388471177944863,0.4980994152046783
0.35476190476190483,0.475827067669173,0.38168337510442774
0.3273809523809524,0.5133208020050125,0.37657685881370095
0.3702380952380953,0.4939598997493734,0.4438178780284042
0.45476190476190476,0.42672932330827074,0.5035296574770259
0.5857142857142857,0.6174937343358397,0.5229636591478697
0.5511904761904762,0.5514411027568922,0.5404448621553885
0.5166666666666666,0.5912781954887218,0.43581871345029244
0.4345238095238095,0.6191604010025064,0.47910401002506264
0.44642857142857145,0.45897243107769425,0.5384920634920636
0.38452380952380955,0.49018796992481206,0.48420008354218885
0.3559523809523809,0.4901002506265664,0.3993838763575607
0.5523809523809524,0.5479448621553885,0.5365183792815371
0.5416666666666667,0.6247243107769423,0.541938178780284
0.5488095238095239,0.5615664160401003,0.38039891395154557
0.4392857142857142,0.5127443609022556,0.43836675020885546
0.4416666666666667,0.49144110275689223,0.44335839598997495
0.4583333333333333,0.5659147869674186,0.468577694235589
0.5297619047619048,0.5500125313283208,0.54625104427736
0.4976190476190476,0.546766917293233,0.4851399331662489
0.4821428571428571,0.40587719298245606,0.360735171261487
0.5797619047619047,0.4193358395989975,0.4048141186299081
0.5511904761904761,0.46989974937343354,0.5145050125313283
0.5202380952380953,0.5082330827067668,0.562092731829574
0.4833333333333333,0.5053007518796993,0.5806182121971596
0.4511904761904762,0.48238095238095247,0.5603383458646617
0.46904761904761905,0.5796867167919799,0.6665935672514619
0.523809523809524,0.4965664160401002,0.5986528822055138
0.4083333333333333,0.45401002506265664,0.467314118629908
0.35952380952380947,0.5067669172932331,0.46671888053467
0.5440476190476191,0.5529448621553884,0.43685254803675855
0.4416666666666666,0.5261152882205514,0.5094402673350042
0.40595238095238095,0.5139223057644111,0.4886069340016709
0.46071428571428574,0.3452631578947368,0.46531954887218047
0.47738095238095235,0.28937343358395984,0.5224937343358397
0.37142857142857144,0.45917293233082707,0.4745927318295739
0.3642857142857142,0.44225563909774424,0.3788951545530493
0.4976190476190476,0.5010776942355889,0.3469507101086049
0.5011904761904762,0.6738721804511278,0.49161445279866334
0.4833333333333333,0.7328195488721805,0.5612677527151211
0.4654761904761905,0.5584711779448621,0.5555973266499581
0.42976190476190473,0.33741854636591484,0.44947786131996653
0.41190476190476194,0.3079949874686717,0.39474728487886385
0.46071428571428574,0.5733959899749373,0.45005221386800337
0.41904761904761906,0.5911904761904763,0.4420634920634921
0.3392857142857143,0.37982456140350873,0.4217314118629908
0.4416666666666667,0.3745739348370927,0.4589807852965748
0.42142857142857143,0.5052255639097745,0.4824665831244778
0.4654761904761905,0.40595238095238095,0.3289055973266499
0.4095238095238095,0.4402255639097744,0.3667293233082707
0.3738095238095238,0.2705137844611529,0.4064431913116124
0.46904761904761905,0.48078947368421054,0.49450710108604845
0.4523809523809524,0.4242857142857144,0.4625522138680034
0.3976190476190476,0.46672932330827066,0.47564745196324143
0.38928571428571435,0.6364035087719297,0.4849101921470343
0.45476190476190476,0.6279824561403509,0.5234335839598998
0.4726190476190476,0.4961152882205514,0.31571637426900584
0.4845238095238096,0.41875939849624066,0.2538011695906433
0.544047619047619,0.33071428571428574,0.39532163742690063
0.5238095238095238,0.4246240601503759,0.45828111946533
0.555952380952381,0.3071428571428571,0.5389411027568922
