Clair,Doctor,Doran,Holmes,McCarthy,Ryder,Simon,Sutherland,Watson
0.4691093353323389,0.46376436709653185,0.5543363570309898,0.4938686142118769,0.44700883337282316,0.4023097826086957,0.5732514486441449,0.47995645621053223,0.5098722555048283
0.3825018025670964,0.4900966570677351,0.4698951289243755,0.511844417260052,0.41388072355171185,0.3934782608695652,0.46686663110808124,0.4792649173048512,0.5059639893469547
0.44592971067104675,0.5066528108175785,0.42761423768785145,0.5123303198431243,0.4461986139083047,0.5017080745341616,0.4365770548233433,0.5339400015551353,0.5090326395331966
0.4419424707219785,0.5275640415675472,0.43686426738553275,0.5050500195708871,0.5286986509299846,0.5856075310559006,0.41972252205053107,0.5108679144146155,0.4845921581485221
0.46654668786763215,0.49095755602854635,0.5299911089150617,0.5103526018681789,0.506367914050468,0.48881017080745337,0.4126253492736791,0.45408115490306045,0.4913094863431754
0.555616834195438,0.5003921372229873,0.4311154813465767,0.5147268461314267,0.5070015401018837,0.47029309006211184,0.3141806165732465,0.49850210687750335,0.5092340328641185
0.4724974506491333,0.4673261550018781,0.5129775951947331,0.490341125966396,0.613113264127473,0.427251552795031,0.3857973960174384,0.5768352664989105,0.5099377017648012
0.5490221230301592,0.5015064479779642,0.4921113265863116,0.49715774403891205,0.5449346937566639,0.5039499223602484,0.36638877316568197,0.5593871443248314,0.5171752595736738
0.47109583033741753,0.4821029172405159,0.5288319592234438,0.5003862555136726,0.4989448821229712,0.44970885093167706,0.4666675345907185,0.5038929669831533,0.51043916627327
0.4861126986189769,0.4655577813947665,0.5470980081783405,0.5172863204232357,0.4895861716621253,0.5265527950310559,0.41390656297867323,0.5203699567705464,0.5110123039062414
0.4898436654589341,0.5174551145611618,0.4249906825802512,0.5292813173603473,0.4202515993365715,0.5500291149068323,0.4306047379184972,0.5534159209461841,0.476266632504169
0.4296339939986349,0.5181339676975084,0.41457887230434326,0.5115859278006154,0.4266781927496742,0.48861607142857144,0.4600799910367116,0.5636856045754066,0.47733421289843764
0.41791635453112097,0.5370649805934644,0.5107445919247086,0.4870902295652755,0.4411096137898354,0.5309976708074533,0.4362422991465939,0.5945500778394869,0.5250589447841393
0.4041291790412835,0.5226255164642544,0.5733720751427857,0.5124921762010759,0.38333413546973105,0.5223990683229813,0.3940486710767729,0.5351424189633864,0.4845167279582066
0.40155503294629363,0.5365451358457494,0.5353312985866818,0.5077442839572142,0.393606540990404,0.49423524844720496,0.5142264324428958,0.5225974399825295,0.49696552040076736
0.4690471256518469,0.5076228871916865,0.5254950548805862,0.514051200865843,0.4499738997156735,0.43401591614906837,0.5057774022033699,0.5144938613514125,0.48631020097119587
0.4664176439666143,0.514023788656567,0.5461271162786291,0.5285792993889598,0.43731748311811397,0.5241168478260869,0.5015264154000236,0.5126794816436127,0.49194968661102567
0.4925313594826403,0.5012913484412169,0.5709727648577682,0.4887118219746552,0.4123552452316076,0.5524650621118014,0.5146566597653555,0.4763038734450714,0.4918700446496692
0.5191447929268121,0.4918490046325279,0.5613094454659475,0.4982478756214793,0.38331580973818263,0.5236704192546584,0.3833239702738642,0.4828326293864329,0.4989674559634166
