Angel,Holmes,McCarthy
0.3920388788426763,0.5310801630434783,0.5910041731872717
0.5774242766726945,0.5412590579710145,0.5940607068335942
0.5784278933092224,0.5158344655797101,0.5560020539906103
0.5641642179023508,0.5274286684782608,0.5112366327595201
0.37821993670886067,0.5150645380434783,0.5338996478873239
0.2943512658227848,0.5404834692028986,0.5746157733437662
0.47064534358047017,0.530865036231884,0.5444408581116328
0.41241410488245933,0.5559103260869565,0.5203693922796034
0.39927215189873416,0.5073539402173913,0.5714814814814815
0.47114319620253164,0.4954766757246377,0.5006135889410537
0.50874773960217,0.5383265398550725,0.5255699008868022
0.5461584538878842,0.5562839673913045,0.506806859676578
0.5109759267631102,0.5264945652173914,0.5424359350547732
0.4269885849909584,0.5274173460144927,0.5471480503390713
0.5130046338155516,0.5152740036231884,0.4601594287949922
0.3849446202531645,0.5139775815217391,0.5039030712050078
0.3979063065099458,0.498629981884058,0.5068604916536255
0.4856413878842677,0.5123188405797101,0.5215801056338029
0.5306995931283907,0.5489696557971014,0.58043720657277
0.5479068716094033,0.5556838768115941,0.5697233633281169
0.48789443942133814,0.5132019927536232,0.5548868675013041
0.48288483273056054,0.5730638586956521,0.5779375326030255
0.39779159132007236,0.5473222373188407,0.5798974634846114
0.3523564647377938,0.5307235054347826,0.5578144561815337
0.3495558318264015,0.497458106884058,0.5192343179447053
0.3404922016274864,0.49816009963768115,0.5240289188836724
0.3863104656419529,0.5091881793478261,0.5658470266040689
0.4129209990958408,0.4965579710144928,0.5322055946791862
0.4684550180831826,0.5354166666666667,0.47366686228481997
0.4216636528028933,0.5590919384057971,0.5427966875326031
0.4393885623869801,0.5302139945652175,0.5050942227438706
0.435805266726944,0.5204936594202898,0.4958750652060512
0.4667229882459313,0.5020776721014493,0.5399522365675534
0.454065890596745,0.596297554347826,0.5469270018257695
0.49827418625678116,0.5892549818840579,0.5440052816901408
0.5039183996383363,0.564345561594203,0.5372649321857068
0.550115280289331,0.5775135869565217,0.5359828182055295
0.43989602169981923,0.6032495471014492,0.550523604590506
0.5397592676311029,0.5657099184782608,0.57845901799687
0.488570863471971,0.5918591485507247,0.6094020605112155
0.5726090641952984,0.5168138586956521,0.596240056077204
0.5505944846292948,0.48728487318840574,0.5455079551382368
0.5555402350813743,0.5198709239130435,0.4729458463745435
0.47796677215189876,0.5045799365942029,0.48197036384976527
0.48881272603978304,0.4273154438405797,0.4833548513302034
0.4777322558770344,0.4864300271739131,0.551609937402191
0.5392811934900542,0.5998867753623189,0.5609353808033386
0.5444597649186258,0.558791893115942,0.5664298056859677
0.4348937613019891,0.5834635416666666,0.533237969483568
0.5630690551537071,0.5553328804347826,0.46860475352112674
0.49392292043399644,0.5234148550724638,0.3982886671883151
0.45542665009041594,0.5087579257246377,0.4959017996870109
0.5699700497287521,0.5277456974637682,0.5055747913406363
0.4662856012658228,0.5178045742753622,0.5001245435576422
0.5499706148282097,0.4551064311594203,0.4551524191444966
0.5913652802893309,0.5653475996376812,0.5040773343766302
0.5710330018083182,0.5844089673913044,0.5179786124152321
0.5794665461121158,0.5802139945652173,0.48897740610328644
0.5229741184448463,0.4810745018115942,0.4617354590505999
0.5770530063291138,0.569344429347826,0.5130532733437663
0.5633866410488245,0.5817708333333333,0.5574132759520084
0.6080232820976492,0.5685009057971013,0.5850104329681793
0.5920174050632911,0.5246829710144928,0.5196834246218048
0.5761703209764919,0.5262964221014492,0.4945968635889411
0.5486109855334538,0.569819972826087,0.5134055490349505
0.596795320976492,0.5534590126811594,0.4695704551382368
0.5335120931283907,0.5390964673913043,0.4954706246739698
0.5298530741410488,0.5159420289855072,0.47773523082942093
0.5242970162748642,0.5796139039855073,0.4779525299947835
0.5485256555153708,0.5428385416666667,0.5096790232133542
0.4417444620253164,0.5008095561594202,0.5047401538862807
0.4851051084990958,0.5192312047101451,0.48106448878455926
0.46249321880650995,0.5468014039855073,0.5097861241523213
0.4155521021699819,0.521988224637681,0.5294949791340635
0.4753599683544304,0.5156136775362319,0.3953265193009911
0.5751520117540687,0.49432178442028984,0.4459599960876369
0.5641257911392406,0.5124320652173914,0.4639976199791341
0.576700384267631,0.5015285326086956,0.4628069574856547
0.5563268535262207,0.5256000905797101,0.4110046622326552
0.5576339285714286,0.549224411231884,0.5080255607720396
0.4720168399638336,0.5207370923913044,0.539504760041732
0.4405871383363472,0.47513586956521736,0.5034686358894106
0.4873361211573237,0.463960597826087,0.4841267279603548
0.45125508589511754,0.47723052536231875,0.4399017018779343
0.5535522151898735,0.5071161684782608,0.49863703051643193
0.5273598553345389,0.5327275815217392,0.5360431338028169
0.4882843580470163,0.5423007246376812,0.5137943401147627
0.4645083634719711,0.4990942028985508,0.428661156755347
0.4139291365280289,0.5200464221014492,0.5307963288993218
0.4653475361663652,0.5351902173913043,0.5347815597287429
0.49308996383363474,0.5651211503623188,0.4866715571205008
0.4942303345388789,0.5164628623188406,0.5346622326551904
0.4577927215189873,0.5039572010869564,0.5076173708920189
0.4782097649186257,0.49603147644927537,0.4518254434011476
0.5025955018083182,0.532218070652174,0.5316352047470005
0.6143783905967451,0.5362715126811594,0.48676545383411585
0.5925774186256781,0.5085371376811594,0.45264540949400106
0.5545202305605788,0.4683310688405798,0.47331540166927494
0.518742088607595,0.4310178894927537,0.47185837245696405
0.45333182640144665,0.4462579257246378,0.4454926317162233
0.5382939647377938,0.5209918478260869,0.49508264866979657
0.5350921112115732,0.5389379528985507,0.46165329942618677
0.5419224683544305,0.49727694746376816,0.5033041536254566
0.591309335443038,0.5033967391304348,0.5207862219613981
0.5351904385171791,0.5050554800724638,0.4889412167449139
0.556316116636528,0.5002207880434784,0.5442165492957747
0.4925825045207956,0.5271625905797102,0.5970799100156494
0.49395513110307415,0.5023380887681159,0.5804888823682838
0.4512946428571428,0.4576766304347826,0.526994653103808
0.44252429927667264,0.5132982336956522,0.4875192357850809
0.5445965189873416,0.49653532608695655,0.45888139019300994
0.5303322784810127,0.5541949728260869,0.5007839397496088
0.5482255877034359,0.5861526268115942,0.5463285732916014
0.5994767179023508,0.5553158967391305,0.5527420774647888
0.6561590189873419,0.47758718297101443,0.47052784298382894
0.49129407775768535,0.47078238224637686,0.5478767279603547
0.38788144213381553,0.4649060235507247,0.5108662623891498
0.48479543399638336,0.5106770833333332,0.4498881716223265
0.5101729204339964,0.5046478713768117,0.4831238588941053
0.5619337703435805,0.549422554347826,0.5285043362023996
0.44438404159132006,0.46352468297101446,0.4822483046426709
0.5694139918625678,0.4858582427536232,0.48968146844027133
0.5615065551537071,0.49748641304347824,0.46586642540427753
0.5772830018083183,0.5347486413043478,0.5425642279603548
0.5641054475587703,0.4584692028985507,0.48960240610328637
0.4684584086799277,0.43705842391304345,0.48245142149191445
0.5427921564195298,0.5146625905797102,0.4418032733437663
0.45243783905967455,0.46811594202898554,0.4549952725612937
0.45380764014466546,0.45805593297101443,0.45856253260302554
0.4235183092224231,0.5054517663043477,0.4281290753781951
0.4440268987341772,0.47116168478260867,0.47692341549295775
0.4740738019891501,0.5483865489130435,0.5252282211789254
0.5377153028933093,0.4989696557971014,0.4747003781950966
0.5657131555153707,0.5166723278985507,0.44287411971830987
0.589614602169982,0.47356204710144933,0.44034119066249355
0.5597067133815552,0.4794723731884057,0.4634091353677622
0.6263760171790234,0.5323426177536232,0.5001582876890975
0.547750904159132,0.5134114583333333,0.5111243153364632
0.4404842902350813,0.5034986413043477,0.4871227829942618
0.4268857368896926,0.43990036231884055,0.4669382498695879
0.38463720614828206,0.5615998641304348,0.545171165884194
0.5942263788426763,0.5807008605072463,0.4790783124673969
0.5205860081374322,0.5794327445652174,0.5745852895148669
0.43955074593128385,0.5481034873188406,0.5555231155451226
0.47692924954792043,0.5125283061594204,0.5152846244131456
0.5592744122965642,0.557806838768116,0.492561456703182
0.5855537974683543,0.45998075181159415,0.4830358307250913
0.518891274864376,0.476568161231884,0.4695297013562859
0.5300892857142857,0.5351958786231885,0.5645282342201356
0.506370931283906,0.5150701992753624,0.5324481611893583
0.4830758363471971,0.4036741394927536,0.4894062989045384
0.4862861663652803,0.48039515398550725,0.4503076095461659
0.5029797694394214,0.5079370471014493,0.4524388693270736
0.45198010849909587,0.5131623641304348,0.45314586593635886
0.46237511301989154,0.4607620018115942,0.42405581637976014
0.42949367088607593,0.44780344202898553,0.4389751238914972
0.4039274412296564,0.4562047101449275,0.447924654407929
0.4170479204339964,0.5240319293478259,0.506091223265519
0.407439534358047,0.5324841485507246,0.5407412297861242
0.5223948915009042,0.4964164402173913,0.3956760237350026
0.5738901446654612,0.525775588768116,0.5060819314032342
0.5448920660036165,0.5635133605072464,0.5006631455399061
0.5691862567811935,0.5264719202898551,0.4734507042253521
0.5145580922242314,0.5294100996376812,0.433435869848722
0.53063404159132,0.5572973278985507,0.5020153560250391
0.5759708408679928,0.6059499547101449,0.5485889410537299
0.5245518761301989,0.6266927083333333,0.5641330855503391
0.4558013110307414,0.5804008152173912,0.5694330333854982
0.4285301763110308,0.5529325181159421,0.5483595787689097
0.4084403254972875,0.46089787137681154,0.5594592788210746
0.545860081374322,0.5797271286231884,0.550895116066771
0.5606577757685354,0.6119508605072465,0.5705756064162755
0.5946756329113925,0.5620584239130435,0.5542005738132498
0.5254712929475588,0.5303158967391305,0.43900511867501296
0.5124915235081374,0.450877490942029,0.5098604590506
0.5291393535262207,0.4808650362318841,0.5299181664058424
0.5080119801084991,0.536033740942029,0.496748663275952
0.5588957956600362,0.5226392663043479,0.4492106807511737
0.5729532097649187,0.5213654891304349,0.5146868479394888
0.5514014466546111,0.5088768115942028,0.4965483176838811
0.5246089511754068,0.5200973731884059,0.4825404277516954
0.5033103526220615,0.51640625,0.4757731807511737
0.5447575723327306,0.5327105978260869,0.44607084637454364
0.6073101265822783,0.5256227355072463,0.5493247913406363
0.5484731012658227,0.5613790760869566,0.5509278821074595
0.4409052893309223,0.5495414402173913,0.5126150886802294
0.43655402350813743,0.5008718297101449,0.46487513041210227
0.49872739602169985,0.5024796195652174,0.5233993544600939
0.5331916817359856,0.49954144021739133,0.5399445748565467
0.5574700497287522,0.5571501358695652,0.5168505477308294
0.5997372287522603,0.5420572916666666,0.49699775039123634
0.5970812613019891,0.4852411684782608,0.46453100547730825
0.5718704792043401,0.44281589673913047,0.47861958789775694
0.5534990958408679,0.5314651268115942,0.4787633672404799
0.4239263110307414,0.5115036231884058,0.5404575834637454
0.4654515144665462,0.5821501358695652,0.5725277125717267
0.5504385171790236,0.5410099637681159,0.5371857068335942
0.5343371383363472,0.49954144021739133,0.5156587441314555
0.35957674050632915,0.5573765851449275,0.6168714136671885
0.4308047016274864,0.544729393115942,0.5569856872717788
0.457311821880651,0.522073143115942,0.4974067553468961
0.38270174050632916,0.523635643115942,0.49695862676056335
0.5286228526220615,0.5429461050724637,0.4322434141888368
0.53719880198915,0.5255151721014493,0.525600058685446
0.55093297920434,0.5397305253623188,0.48859709181012
0.5660019213381555,0.5356374547101449,0.5228495044340115
0.5337302215189872,0.5410269474637681,0.5124867957746478
0.4187878616636528,0.5332314311594203,0.5201088941053729
0.43243557866184446,0.4704370471014493,0.44591940532081387
0.5513409810126582,0.4549422554347826,0.4686696335419927
0.5015992314647377,0.5040421195652174,0.4757004760041732
0.5626390144665461,0.4965409873188406,0.5442559989567032
0.4929221292947559,0.49493885869565213,0.5457792123109024
0.3581549502712477,0.46814990942028983,0.5518412558685446
0.46721801537070534,0.516208106884058,0.48582241131977055
0.6112426537070524,0.5590919384057971,0.47898783907146586
0.611198575949367,0.5093127264492754,0.5283695226917058
0.510987793851718,0.5038722826086957,0.48386394757433493
0.4082351943942134,0.4994451992753623,0.5141413993218571
0.43901446654611204,0.5663269927536232,0.5738344418362024
0.6011708860759495,0.4945652173913043,0.5992224178403756
0.6263228978300182,0.4945312500000001,0.5655914188836724
0.6097394891500905,0.44858469202898554,0.5334722222222222
0.5228944394213382,0.4862205615942029,0.47695292123109023
0.49218523960217003,0.5092730978260869,0.5253079355764215
0.4185725587703436,0.5411458333333333,0.5857495435576421
0.4690314195298372,0.5899569746376812,0.5875086398017736
0.4674768309222423,0.567379981884058,0.537558196400626
0.5137121383363471,0.49288949275362326,0.5208497978612415
0.5245699593128391,0.45135303442028984,0.564295285602504
0.5441693037974684,0.5112828351449276,0.6019587897756912
0.46007007233273056,0.5147758152173914,0.6344894366197183
0.49098779385171787,0.5596127717391305,0.631382205268649
0.4548937613019891,0.5790874094202898,0.5790779864371414
0.5286539330922242,0.5615942028985508,0.5933770213875847
0.4760448688969259,0.5260699728260869,0.6098384520083464
0.46406306509945755,0.5616055253623189,0.6181137519561816
0.43441342676311034,0.5513870018115942,0.5497119522691706
0.5140506329113924,0.5590692934782608,0.6132907863849765
0.4447575723327306,0.5581691576086957,0.6303371152842984
0.5239455244122966,0.5560235507246377,0.6181977047470005
0.5466529159132008,0.5226845561594203,0.543144072769953
0.5577961121157322,0.5423290307971015,0.5570406233698486
0.539940664556962,0.5120357789855073,0.5654225352112676
0.45443885623869795,0.5247961956521738,0.5253087506520606
0.40806509945750447,0.5485903532608696,0.5087765714658321
0.41520117540687157,0.49161005434782606,0.49258884324465313
0.5939980786618444,0.5178894927536232,0.511859187532603
0.5998700271247739,0.5261605525362318,0.5416242827334375
0.5654808996383364,0.4694350090579711,0.5185962767344809
0.5315059900542496,0.5118489583333334,0.5425047274387063
0.4757142857142857,0.45750679347826084,0.5217615414710485
0.3934143309222423,0.4732959692028985,0.4922145605112155
0.4873858499095841,0.5149060235507246,0.47972792775169537
0.49567020795660033,0.4807291666666667,0.43960811163275954
0.49653141952983726,0.5087239583333334,0.5283189880020867
0.5214879068716094,0.4736582880434783,0.4712697248304643
0.5252610759493671,0.45252490942028983,0.46740594027125726
0.4792501130198915,0.5030117753623189,0.5099391953573292
0.4420965189873417,0.5517719655797102,0.49116914449660937
0.3880927893309222,0.5272814764492753,0.5229750260824204
0.3937319168173598,0.5270606884057971,0.5465478286384977
0.35941851265822783,0.556742527173913,0.5074328377673448
0.4910318716094032,0.5264266304347827,0.500083952790819
0.44765370705244123,0.5180989583333334,0.5158729460093896
0.528878842676311,0.4998697916666667,0.5407224830464268
0.5020507459312838,0.5878793025362319,0.5704362284820033
0.47258476491862567,0.6097033514492753,0.6203949856546688
0.47047863924050637,0.5913949275362319,0.5169618870631194
0.4402978074141049,0.6017776268115942,0.5010204747000522
0.46006894213381555,0.5495414402173913,0.5515902125717267
0.5336708860759494,0.5281193387681159,0.5129178077725614
0.5370027124773961,0.5731884057971015,0.542011280646844
0.49274468806509947,0.5522701539855073,0.5421048513302035
0.37514523056057864,0.5535495923913044,0.5465726069379238
0.3700904159132007,0.5802592844202898,0.6003627086593636
0.475685465641953,0.5107223731884057,0.5424106677099635
0.583576514466546,0.5096807065217391,0.4828206507563902
0.4108533001808318,0.48517889492753624,0.45002070292123103
0.43955696202531647,0.5342957427536232,0.5151934989567032
0.5495117540687161,0.5534816576086957,0.5605881585811163
0.5820433996383363,0.6169836956521738,0.5784436945748566
0.48332561030741417,0.5884454257246376,0.5651175339071466
0.4258549954792043,0.600673686594203,0.5867209507042253
0.356437047920434,0.5499999999999999,0.5509722222222223
0.4550977622061483,0.5501358695652174,0.5368935837245697
0.5251474909584086,0.5554461050724637,0.5590334833072509
0.49472931735985526,0.5649286684782608,0.5776449204486175
0.524512884267631,0.546388134057971,0.5105004564423579
0.4834171564195298,0.5643172554347826,0.5534138628064685
0.505817698915009,0.5698992300724639,0.5506773278560251
0.5322168851717903,0.564753170289855,0.5803935185185185
0.5642495479204339,0.6018172554347826,0.5856667318727178
0.5840574141048824,0.6000339673913043,0.5679885563380281
0.5496089511754068,0.5623301630434783,0.5968637519561815
0.5267602848101266,0.5505095108695652,0.5439713745435577
0.5648429023508138,0.5443048007246376,0.5117964267083985
0.5362731690777578,0.567193161231884,0.5951985524256651
0.4941839963833635,0.6063745471014493,0.6080143127282212
0.5151113245931285,0.6124830163043479,0.548995989827856
0.6038986211573236,0.6253283514492753,0.5382127021387584
0.5396196880650994,0.5956861413043478,0.5864708854981743
0.5756069168173598,0.570318161231884,0.5637198422013563
0.5913748869801084,0.5889153079710144,0.5802065401669274
0.54282380198915,0.5982167119565218,0.5684888497652583
0.47725361663652804,0.541021286231884,0.5584347287428273
0.4609866636528029,0.557229393115942,0.5632594874804382
0.4925039556962025,0.5317028985507246,0.5967716484089722
0.544328096745027,0.521959918478261,0.5222592266562337
0.588326740506329,0.5370301177536232,0.4913742175273866
0.5466195750452079,0.5306216032608695,0.4604500847678665
0.5310318716094032,0.549128170289855,0.5225779212310903
0.4795100587703436,0.5203860960144928,0.5508224113197704
0.47908001808318257,0.5727524909420291,0.5962410341679708
0.44575610307414115,0.5359658061594202,0.5896429968701095
0.3924158001808319,0.5053781702898551,0.5223423643714137
0.4237115732368896,0.48680366847826084,0.4837907537819509
0.4323219936708861,0.5338088768115943,0.5005589788732395
0.48416873869801086,0.5329879981884058,0.49373761085028695
0.48677215189873424,0.5560122282608695,0.520689880020866
0.49942981464737796,0.4914685235507246,0.4844998695878978
0.4758979430379746,0.5391191123188406,0.44942781690140843
0.4165709764918626,0.5796082427536232,0.47223640453834115
0.389190212477396,0.4946784420289855,0.4708752282211789
0.49322954339963826,0.5176630434782609,0.43971293035993747
0.47393196202531646,0.5290760869565218,0.49281298904538345
0.5211776672694395,0.4749433876811594,0.5063305294731351
0.4024033679927667,0.48794157608695643,0.5256191314553991
0.37709821428571433,0.45957880434782616,0.5025130412102243
0.396437047920434,0.5682235054347826,0.5825795513823683
0.40654215641952984,0.6006850090579711,0.557179186228482
0.4903944394213382,0.540913722826087,0.5233574595722483
0.3239483499095841,0.46651381340579706,0.528607850808555
0.30242597197106685,0.5233242753623187,0.5710323748043818
0.34541421790235083,0.5336333786231885,0.563232916014606
0.4633001808318264,0.5452275815217391,0.5197827008346374
0.4124949141048824,0.5316123188405797,0.5019669405320814
0.41440947106690784,0.4949841485507247,0.5040669014084507
0.49403085443037975,0.5261096014492753,0.5357283515910277
0.49825214737793855,0.513677536231884,0.530456279342723
0.5856939421338156,0.5006623641304347,0.49193710876369334
0.5384120705244123,0.5348109148550725,0.5314880020865937
0.5106464737793852,0.5368263134057971,0.4766211854460094
0.44035714285714284,0.5572576992753624,0.4581396713615023
0.41216320072332735,0.531940670289855,0.5296920644235785
0.3987901220614828,0.49473505434782605,0.41636019822639536
0.39546959764918627,0.47814198369565214,0.44447395018257696
0.434624773960217,0.4653419384057971,0.4558564814814815
0.5260132233273056,0.4777683423913043,0.4613484611371935
0.48790630650994576,0.4925158514492754,0.46407945357329156
0.42400485985533454,0.48224071557971016,0.48118870631194577
0.414757007233273,0.502247509057971,0.47176594287949924
0.38152915913200725,0.5647814764492753,0.449670057381325
0.4140285940325497,0.4789345561594203,0.4171989110589463
0.33922016274864375,0.45389492753623184,0.5006354329681795
0.2938121609403255,0.47038609601449277,0.5133258346374544
0.36003503616636523,0.5222486413043479,0.46708952790818986
