Holmes,Watson
0.5651515151515152,0.472020202020202
0.6301010101010102,0.5885858585858585
0.6691919191919192,0.6786868686868687
0.5747474747474748,0.5225252525252525
0.5024242424242424,0.43353535353535355
0.5288888888888889,0.48888888888888893
0.4053535353535354,0.4634343434343434
0.44808080808080797,0.5241414141414141
0.45555555555555555,0.4862626262626263
0.47212121212121216,0.5201010101010101
0.6223232323232323,0.600909090909091
0.5215151515151515,0.5947474747474748
0.547070707070707,0.5488888888888889
0.6016161616161615,0.5817171717171717
0.5155555555555555,0.5114141414141413
0.45111111111111113,0.47555555555555556
0.39555555555555555,0.3803030303030303
0.5244444444444445,0.5118181818181818
0.4490909090909091,0.44666666666666666
0.45666666666666667,0.49929292929292923
0.5318181818181819,0.5317171717171718
0.481010101010101,0.494040404040404
0.4555555555555556,0.49464646464646467
0.5512121212121213,0.4950505050505051
0.5387878787878788,0.572929292929293
0.6260606060606061,0.6378787878787879
0.5584848484848484,0.5333333333333333
0.46151515151515154,0.5125252525252525
0.614949494949495,0.5922222222222222
0.4880808080808081,0.5686868686868687
0.48353535353535354,0.5288888888888889
0.5749494949494949,0.5260606060606061
0.5448484848484848,0.5958585858585859
0.5286868686868686,0.5473737373737374
0.5694949494949495,0.5096969696969698
0.614949494949495,0.5232323232323233
0.590909090909091,0.5785858585858585
0.5883838383838385,0.5780808080808082
0.5305050505050506,0.5306060606060605
0.5453535353535355,0.558989898989899
0.4743434343434343,0.48717171717171726
0.44080808080808076,0.43717171717171716
0.5084848484848485,0.4950505050505051
0.503030303030303,0.5201010101010101
0.5544444444444444,0.5455555555555556
0.5321212121212121,0.47212121212121216
0.5856565656565657,0.5519191919191918
0.6124242424242424,0.5796969696969697
0.6066666666666667,0.6312121212121211
0.4955555555555556,0.4351515151515152
0.4308080808080808,0.4644444444444445
0.5676767676767677,0.5465656565656566
0.5311111111111112,0.49737373737373736
0.438989898989899,0.44474747474747467
0.4037373737373738,0.37676767676767675
0.5119191919191919,0.5544444444444444
0.4735353535353535,0.4215151515151515
0.40727272727272734,0.44131313131313127
0.47787878787878785,0.4298989898989899
0.5768686868686869,0.531010101010101
0.5284848484848486,0.5417171717171717
0.5446464646464646,0.5410101010101009
0.4761616161616161,0.4918181818181819
0.49282828282828284,0.48070707070707075
0.517979797979798,0.4483838383838384
0.4841414141414142,0.4333333333333334
0.44747474747474747,0.4
0.3435353535353535,0.2875757575757576
0.4007070707070707,0.31767676767676767
0.4728282828282828,0.5231313131313131
0.5019191919191919,0.5496969696969697
0.45777777777777773,0.39636363636363636
0.4223232323232323,0.43939393939393934
0.4551515151515152,0.4356565656565657
0.49070707070707076,0.5227272727272727
0.47676767676767673,0.516060606060606
0.4567676767676767,0.4081818181818182
0.3864646464646465,0.40979797979797983
0.4154545454545454,0.37686868686868685
0.3802020202020202,0.2533333333333333
0.3615151515151515,0.4734343434343435
0.4878787878787879,0.5339393939393939
0.48111111111111116,0.4594949494949495
0.39484848484848484,0.4760606060606061
0.4291919191919192,0.4539393939393939
0.43787878787878787,0.4133333333333334
0.4476767676767676,0.4463636363636364
0.38181818181818183,0.39161616161616164
0.48747474747474745,0.45969696969696977
0.34141414141414145,0.522020202020202
0.4726262626262626,0.45999999999999996
0.5893939393939394,0.6084848484848484
0.5135353535353535,0.5261616161616163
0.4796969696969697,0.45838383838383845
0.4234343434343434,0.3937373737373737
0.3651515151515151,0.46737373737373744
0.5177777777777777,0.5054545454545454
0.5443434343434344,0.5619191919191919
0.6178787878787878,0.6473737373737374
0.5086868686868686,0.5255555555555554
0.39848484848484855,0.39323232323232327
0.4364646464646465,0.43717171717171716
0.44353535353535356,0.41454545454545455
0.5601010101010101,0.47838383838383836
0.5239393939393939,0.4354545454545454
0.49929292929292923,0.4914141414141414
0.4503030303030302,0.4188888888888888
0.6588888888888889,0.6072727272727272
0.5792929292929292,0.6090909090909091
0.6152525252525253,0.5404040404040404
0.5356565656565656,0.51
0.4545454545454545,0.4802020202020202
0.6177777777777778,0.5294949494949495
0.5105050505050505,0.583939393939394
0.4183838383838384,0.4813131313131313
0.4124242424242424,0.36818181818181817
0.35343434343434343,0.543030303030303
0.5011111111111111,0.5431313131313132
0.5264646464646464,0.5146464646464647
0.5207070707070708,0.5105050505050505
0.5062626262626263,0.4794949494949495
0.46565656565656566,0.3953535353535354
0.40646464646464653,0.3173737373737374
0.49515151515151523,0.4126262626262626
0.537070707070707,0.5875757575757576
0.4426262626262626,0.5314141414141413
0.3414141414141414,0.43353535353535355
0.3773737373737374,0.36343434343434344
0.4322222222222223,0.42646464646464644
0.49030303030303035,0.3764646464646465
0.45060606060606057,0.38262626262626265
0.3921212121212121,0.37868686868686874
0.4033333333333333,0.43060606060606055
0.4637373737373737,0.5168686868686868
0.5315151515151515,0.5226262626262625
0.558989898989899,0.5375757575757576
0.5429292929292929,0.5356565656565657
0.5535353535353535,0.5537373737373738
0.5204040404040404,0.5254545454545454
0.5325252525252526,0.5624242424242424
0.5330303030303031,0.5631313131313131
0.545050505050505,0.556060606060606
0.5903030303030302,0.5926262626262627
0.5752525252525252,0.6153535353535353
0.578888888888889,0.6177777777777778
0.5222222222222223,0.47414141414141414
0.4665656565656565,0.41080808080808084
0.4061616161616162,0.4751515151515152
0.5325252525252525,0.5169696969696971
0.49626262626262624,0.5843434343434344
0.5236363636363637,0.5315151515151515
0.5135353535353536,0.5018181818181817
0.5901010101010101,0.5842424242424242
0.6614141414141413,0.6496969696969697
0.5476767676767678,0.5703030303030302
0.5382828282828284,0.5582828282828283
0.46333333333333326,0.44929292929292935
0.4318181818181818,0.44838383838383844
0.5328282828282829,0.4445454545454545
0.4797979797979798,0.46797979797979805
0.4443434343434344,0.47949494949494953
0.4816161616161616,0.4245454545454545
0.4682828282828283,0.5138383838383838
0.4502020202020202,0.543939393939394
0.48848484848484847,0.4454545454545455
0.5075757575757576,0.4971717171717172
0.4725252525252525,0.4078787878787879
0.5336363636363636,0.5616161616161616
0.5996969696969698,0.5705050505050504
0.5690909090909091,0.562929292929293
0.553939393939394,0.5007070707070708
0.44757575757575757,0.5272727272727272
0.4839393939393939,0.5056565656565657
0.41484848484848486,0.38808080808080814
0.366969696969697,0.3538383838383838
0.4206060606060606,0.5519191919191919
0.6614141414141415,0.6443434343434344
0.6833333333333333,0.6394949494949496
0.5717171717171718,0.6062626262626263
0.4284848484848485,0.4364646464646465
0.47888888888888886,0.4883838383838384
0.47323232323232317,0.4444444444444445
0.4457575757575758,0.5002020202020202
0.544040404040404,0.5102020202020202
0.5596969696969696,0.566868686868687
0.5694949494949496,0.594949494949495
0.5185858585858586,0.588989898989899
0.5243434343434343,0.5387878787878788
0.4966666666666667,0.4688888888888888
0.37464646464646467,0.45161616161616164
0.4048484848484849,0.38333333333333336
0.4387878787878788,0.40070707070707073
0.4471717171717171,0.42282828282828283
0.5297979797979797,0.5352525252525252
0.4902020202020202,0.4545454545454545
0.466060606060606,0.41565656565656567
0.546868686868687,0.5052525252525253
0.44797979797979803,0.43707070707070705
0.44767676767676773,0.3706060606060606
0.5237373737373737,0.46363636363636357
0.4424242424242424,0.48969696969696974
0.5198989898989899,0.43424242424242426
0.4271717171717172,0.48464646464646466
0.48656565656565653,0.49575757575757573
0.44727272727272727,0.5123232323232323
0.445959595959596,0.4547474747474748
0.4831313131313132,0.3884848484848485
0.3605050505050505,0.3434343434343435
0.4876767676767676,0.477979797979798
0.5711111111111111,0.544949494949495
0.5136363636363637,0.5360606060606061
0.48535353535353537,0.4140404040404041
0.4666666666666667,0.457979797979798
0.47808080808080805,0.5133333333333333
0.4616161616161617,0.4556565656565657
0.4798989898989898,0.40545454545454546
0.5446464646464646,0.47777777777777775
0.5003030303030302,0.5456565656565656
0.4384848484848485,0.5243434343434343
0.5086868686868687,0.5347474747474747
0.42000000000000004,0.4432323232323233
0.4575757575757575,0.4027272727272727
0.4296969696969697,0.5074747474747474
0.41898989898989897,0.4955555555555556
0.4298989898989899,0.44585858585858584
0.4534343434343434,0.47707070707070703
0.39959595959595956,0.3872727272727272
0.42131313131313125,0.397979797979798
0.4067676767676767,0.47555555555555556
0.5026262626262625,0.5178787878787878
0.5526262626262626,0.6513131313131313
0.537979797979798,0.5576767676767678
0.44222222222222224,0.42525252525252527
0.5326262626262627,0.5038383838383839
0.546060606060606,0.5834343434343434
0.4452525252525253,0.5261616161616163
0.4867676767676767,0.5272727272727272
0.5016161616161616,0.48969696969696974
0.5092929292929294,0.5141414141414142
0.5134343434343434,0.5312121212121212
0.38060606060606067,0.4136363636363637
0.49282828282828284,0.43969696969696964
0.42303030303030303,0.41181818181818175
0.4764646464646464,0.4605050505050505
0.46191919191919195,0.46959595959595957
0.44585858585858584,0.4534343434343434
0.5340404040404041,0.58
0.4754545454545454,0.45808080808080803
0.541010101010101,0.5515151515151515
0.5153535353535353,0.5428282828282829
0.5416161616161617,0.5786868686868687
0.5681818181818181,0.6278787878787878
0.46202020202020205,0.5232323232323233
0.43737373737373747,0.44353535353535356
0.509090909090909,0.4845454545454545
0.5369696969696969,0.5616161616161617
0.5413131313131313,0.5518181818181818
0.5638383838383838,0.5427272727272727
0.46060606060606063,0.45909090909090916
0.514949494949495,0.502929292929293
0.463939393939394,0.4857575757575757
0.36939393939393944,0.4011111111111111
0.333030303030303,0.32525252525252524
0.5097979797979798,0.42525252525252527
0.5083838383838384,0.5769696969696969
0.554949494949495,0.5781818181818182
0.5276767676767677,0.553030303030303
0.4341414141414141,0.42959595959595964
0.34616161616161617,0.38060606060606067
0.5033333333333333,0.4949494949494949
0.38494949494949493,0.49424242424242426
0.45191919191919194,0.44696969696969696
0.4608080808080808,0.4061616161616161
0.48262626262626257,0.4364646464646464
0.6090909090909091,0.5390909090909091
0.5464646464646464,0.5962626262626263
0.5204040404040404,0.47757575757575765
0.4771717171717172,0.45161616161616164
0.4909090909090909,0.47464646464646465
0.38979797979797975,0.33999999999999997
0.31666666666666665,0.3718181818181819
0.4071717171717172,0.43606060606060604
0.4242424242424242,0.45666666666666667
0.40010101010101007,0.4434343434343434
0.4067676767676768,0.3239393939393939
0.4957575757575758,0.42212121212121206
0.4632323232323232,0.4802020202020202
0.502020202020202,0.48949494949494954
0.49232323232323233,0.5683838383838384
0.4014141414141414,0.4158585858585858
0.4,0.37444444444444447
0.41767676767676765,0.4012121212121212
0.5142424242424242,0.4488888888888889
0.4888888888888888,0.5414141414141413
0.4584848484848484,0.3896969696969697
0.3984848484848485,0.3560606060606061
0.3733333333333333,0.42858585858585857
0.3813131313131313,0.4748484848484848
0.405050505050505,0.5241414141414141
0.38888888888888884,0.4058585858585858
0.3280808080808081,0.35707070707070704
0.39535353535353535,0.32474747474747473
0.3939393939393939,0.40414141414141413
0.4288888888888889,0.4818181818181818
0.4201010101010101,0.4138383838383838
0.438989898989899,0.4382828282828283
0.43060606060606055,0.444040404040404
0.3822222222222222,0.3931313131313131
0.43626262626262624,0.4494949494949495
0.4465656565656566,0.40191919191919184
0.466060606060606,0.4595959595959596
