Holmes,McCarthy
0.42928571428571427,0.4291836734693878
0.5106122448979591,0.5176700680272109
0.48965986394557826,0.48722789115646253
0.4693537414965986,0.4318707482993197
0.44523809523809516,0.42282312925170074
0.4619047619047619,0.4340136054421769
0.45585034013605447,0.46615646258503396
0.4899489795918367,0.4737244897959183
0.48294217687074825,0.5029081632653061
0.44343537414965983,0.46076530612244904
0.4131462585034013,0.3527551020408163
0.47789115646258506,0.4340136054421769
0.38857142857142857,0.4273809523809525
0.48304421768707473,0.505187074829932
0.444608843537415,0.44557823129251706
0.41069727891156466,0.42382653061224496
0.4450680272108844,0.41394557823129247
0.43312925170068023,0.4720578231292517
0.4209183673469387,0.42624149659863947
0.4370918367346938,0.46464285714285714
0.45431972789115643,0.47227891156462576
0.47102040816326535,0.4881632653061224
0.48335034013605443,0.49156462585034016
0.47770408163265304,0.49299319727891155
0.4608673469387755,0.47426870748299327
0.4584013605442177,0.40044217687074835
0.4988605442176871,0.45506802721088435
0.3934863945578231,0.4253401360544218
0.49603741496598647,0.4799319727891156
0.5207823129251701,0.508078231292517
0.531921768707483,0.5090646258503402
0.46396258503401355,0.5030272108843536
0.3858673469387755,0.4079251700680272
0.4866666666666667,0.46328231292517
0.48386054421768715,0.5022619047619047
0.5216326530612244,0.5166156462585034
0.5331632653061225,0.5131802721088435
0.5375510204081633,0.49777210884353734
0.48396258503401357,0.5220748299319727
0.5308503401360544,0.5492006802721089
0.5388945578231292,0.5365136054421769
0.5562755102040816,0.5252551020408163
0.5172959183673469,0.48780612244897953
0.5225680272108844,0.5510544217687074
0.6391496598639456,0.6057312925170069
0.5357142857142857,0.5025340136054423
0.5326700680272108,0.5464625850340136
0.5708503401360543,0.517704081632653
0.5891836734693878,0.5832312925170068
0.5836394557823128,0.6268707482993197
0.5797108843537415,0.5729421768707483
0.5136904761904761,0.5185374149659865
0.5348299319727892,0.5281972789115646
0.5813945578231292,0.6332482993197279
0.6473639455782313,0.6433333333333333
0.6094557823129253,0.5526530612244898
0.5608163265306122,0.5485204081632653
0.5112074829931973,0.5158843537414965
0.5475340136054422,0.5162074829931973
0.5521598639455783,0.5769727891156463
0.5550680272108843,0.5443877551020408
0.5135204081632654,0.49472789115646265
0.4999319727891156,0.44833333333333336
0.5648129251700681,0.5420408163265306
0.5394557823129252,0.5377380952380952
0.45076530612244897,0.4581122448979592
0.4080442176870749,0.34692176870748304
0.5259013605442178,0.497295918367347
0.5502380952380952,0.5298639455782312
0.5783503401360544,0.5538775510204081
0.5396428571428571,0.5380442176870748
0.5259013605442177,0.5123469387755102
0.548469387755102,0.480952380952381
0.538452380952381,0.5380102040816327
0.4784693877551021,0.5136394557823128
0.48137755102040813,0.46835034013605437
0.5767006802721089,0.5939455782312925
0.5982312925170067,0.5461224489795918
0.5903061224489796,0.557891156462585
0.5532993197278911,0.5309523809523811
0.5060884353741496,0.5015306122448979
0.44551020408163267,0.4348129251700681
0.3915986394557823,0.3759183673469388
0.358639455782313,0.34290816326530615
0.4425850340136055,0.42710884353741496
0.49528911564625844,0.5079761904761904
0.463061224489796,0.4468537414965986
0.4597448979591837,0.39035714285714285
0.4182142857142857,0.4499149659863946
0.5365986394557823,0.5223809523809525
0.4972789115646258,0.4463265306122449
0.491734693877551,0.447125850340136
0.4948639455782313,0.497125850340136
0.4502040816326531,0.45545918367346944
0.4686224489795919,0.49355442176870745
0.46770408163265315,0.500204081632653
0.4647108843537415,0.43972789115646255
0.39874149659863944,0.4551360544217687
0.4645918367346938,0.4913945578231293
0.4782482993197279,0.49326530612244895
0.4440306122448979,0.446921768707483
0.4655442176870748,0.45335034013605446
0.4399659863945578,0.4724829931972788
0.4357312925170068,0.44715986394557816
0.44362244897959185,0.43522108843537416
0.4141156462585034,0.44959183673469394
0.4442006802721089,0.4357312925170068
0.389608843537415,0.4010374149659864
0.4110884353741497,0.46226190476190476
0.5279251700680272,0.4719557823129252
0.49248299319727895,0.5383333333333333
0.4581122448979592,0.4169557823129251
0.42102040816326525,0.37835034013605445
0.42918367346938774,0.42214285714285715
0.5019557823129251,0.5039455782312925
0.44857142857142857,0.5205272108843537
0.4589795918367347,0.4220408163265306
0.5171428571428571,0.4966156462585034
0.4549659863945578,0.5094727891156462
0.4581122448979592,0.4781292517006803
0.43272108843537416,0.4353231292517007
0.4593877551020408,0.5035374149659864
0.47540816326530616,0.46746598639455783
0.4903231292517007,0.5626530612244898
0.5896088435374149,0.6007312925170067
0.5409523809523809,0.5586734693877551
0.5402551020408163,0.5630952380952381
0.5633673469387755,0.5745578231292516
0.5312244897959184,0.536904761904762
0.5122959183673469,0.5252721088435374
0.5324829931972789,0.4764965986394558
0.5094387755102041,0.5005952380952381
0.5625170068027211,0.5346088435374149
0.5422278911564626,0.5329421768707483
0.5133163265306122,0.49923469387755104
0.585578231292517,0.5567857142857143
0.5699659863945578,0.6157993197278911
0.5714115646258503,0.5014285714285714
0.4981802721088435,0.45894557823129245
0.5006632653061225,0.5103741496598639
0.5006972789115647,0.5563605442176871
0.5757312925170068,0.5769217687074829
0.578656462585034,0.5902380952380952
0.4964455782312925,0.5264455782312926
0.4583503401360544,0.4665986394557823
0.5204081632653061,0.48142857142857143
0.5509693877551021,0.568639455782313
0.6286054421768708,0.592295918367347
0.5457993197278912,0.5590306122448979
0.5074149659863945,0.5040646258503401
0.5393707482993196,0.5593537414965987
0.563061224489796,0.542517006802721
0.5017687074829932,0.5651870748299319
0.4385204081632653,0.4401360544217686
0.46013605442176864,0.4587414965986395
0.5250680272108844,0.511156462585034
0.5669727891156462,0.5547619047619048
0.5195408163265306,0.5229421768707483
0.5440816326530612,0.534438775510204
0.43683673469387757,0.49904761904761913
0.5062244897959184,0.5159013605442178
0.5114795918367346,0.5253571428571429
0.4448299319727891,0.4635544217687075
0.48032312925170073,0.49647959183673473
0.47335034013605437,0.5201020408163266
0.5236734693877552,0.5621258503401361
0.5734353741496598,0.5437925170068028
0.5325340136054423,0.5616666666666668
0.4823469387755102,0.4795918367346939
0.4329251700680272,0.4925850340136055
0.4535544217687074,0.4259013605442177
0.44700680272108845,0.44369047619047625
0.4331632653061225,0.48209183673469386
0.5652721088435375,0.530595238095238
0.4603741496598639,0.45617346938775516
0.4597959183673469,0.4546938775510204
0.4342176870748299,0.4778061224489796
0.48147959183673467,0.49411564625850346
0.5626530612244898,0.5859013605442177
0.5817176870748298,0.577891156462585
0.5831292517006803,0.5628911564625849
0.5141156462585034,0.4879931972789116
0.48668367346938773,0.40772108843537413
0.5262925170068027,0.4879931972789116
0.5771598639455783,0.5518877551020408
0.5662414965986395,0.5256632653061224
0.46096938775510204,0.48950680272108843
0.5192857142857144,0.514625850340136
0.4439285714285714,0.4766836734693878
0.45556122448979586,0.5552040816326531
0.5808333333333333,0.5300850340136054
0.46790816326530615,0.4553571428571429
0.4130952380952381,0.41290816326530616
0.481921768707483,0.46011904761904765
0.46027210884353753,0.45258503401360545
0.5139115646258503,0.5153231292517007
0.5087074829931973,0.5333503401360544
0.4789625850340135,0.5135544217687076
0.5308163265306123,0.4994387755102041
0.4514285714285714,0.5085544217687075
0.5252210884353741,0.5255952380952381
0.5077040816326531,0.49522108843537416
0.5274659863945578,0.5369387755102041
0.5675170068027211,0.5064285714285715
0.4430272108843537,0.47219387755102044
0.4661224489795918,0.4493707482993197
0.4439965986394558,0.458826530612245
0.46486394557823124,0.4181632653061224
0.5675340136054421,0.546921768707483
0.585187074829932,0.6042517006802722
0.5735544217687075,0.5783843537414965
0.5558333333333334,0.5843027210884353
0.503078231292517,0.5182142857142857
0.5022619047619048,0.5642687074829933
0.5409523809523809,0.543639455782313
0.5441836734693878,0.5262414965986395
0.5255102040816326,0.5555272108843538
0.5179251700680272,0.5170578231292516
0.5853571428571429,0.6016156462585034
0.5054421768707483,0.5976870748299319
0.4670408163265306,0.5110884353741496
0.5159183673469387,0.511921768707483
0.48238095238095235,0.5473979591836734
0.5505442176870747,0.531326530612245
0.6132993197278911,0.6015986394557823
0.6341666666666667,0.6353401360544217
0.6333163265306123,0.6373469387755103
0.5370408163265307,0.5510544217687074
0.5177551020408163,0.49967687074829936
0.5112925170068027,0.49100340136054427
0.48931972789115646,0.5104081632653061
0.46598639455782315,0.507891156462585
0.4420748299319728,0.4911904761904761
0.49579931972789115,0.5550510204081632
