Doran,Stoner,Sutherland
0.4663095238095238,0.2992063492063492,0.3672619047619048
0.4795238095238095,0.35079365079365077,0.5318452380952381
0.5055952380952381,0.3464285714285714,0.49404761904761896
0.47023809523809523,0.40654761904761916,0.45297619047619053
0.4683333333333334,0.34325396825396826,0.48690476190476184
0.44547619047619047,0.46825396825396826,0.5098214285714284
0.433452380952381,0.5029761904761905,0.5791666666666667
0.47297619047619044,0.575595238095238,0.49642857142857144
0.4325,0.4188492063492063,0.4931547619047619
0.48654761904761906,0.4755952380952381,0.43571428571428567
0.5135714285714286,0.44563492063492055,0.3997023809523809
0.4917857142857144,0.5666666666666667,0.5101190476190476
0.5533333333333333,0.5648809523809525,0.6431547619047618
0.6413095238095239,0.5055555555555556,0.6360119047619046
0.523809523809524,0.5093253968253968,0.5738095238095238
0.5069047619047619,0.5265873015873016,0.4738095238095238
0.5329761904761904,0.6156746031746032,0.44761904761904764
0.5436904761904762,0.6037698412698413,0.5309523809523811
0.6022619047619047,0.5871031746031745,0.5866071428571429
0.4683333333333334,0.4648809523809524,0.5375
0.5404761904761904,0.49642857142857144,0.5327380952380952
0.546904761904762,0.5339285714285714,0.5779761904761905
0.5795238095238096,0.4863095238095238,0.3904761904761904
0.5211904761904762,0.5299603174603174,0.5092261904761903
0.5559523809523809,0.5406746031746031,0.5041666666666667
0.5075000000000001,0.4878968253968254,0.3982142857142857
0.5558333333333333,0.3658730158730159,0.4625
0.5025,0.4367063492063492,0.4333333333333333
0.4840476190476191,0.3658730158730159,0.48571428571428565
0.41571428571428576,0.5061507936507936,0.43125
0.5427380952380952,0.601388888888889,0.5559523809523809
0.5241666666666667,0.5315476190476189,0.6922619047619047
0.5063095238095239,0.4628968253968254,0.6175595238095237
0.41988095238095247,0.5878968253968255,0.5446428571428571
0.45357142857142857,0.5458333333333333,0.43571428571428567
0.5754761904761905,0.4734126984126984,0.48571428571428577
0.5786904761904762,0.5160714285714286,0.5178571428571429
0.6264285714285714,0.578373015873016,0.6535714285714286
0.5232142857142857,0.5188492063492063,0.7136904761904761
0.4955952380952381,0.5412698412698413,0.7580357142857143
0.5414285714285714,0.5708333333333334,0.7113095238095237
0.6728571428571428,0.7047619047619047,0.6651785714285714
0.6304761904761904,0.575,0.5610119047619048
0.5626190476190476,0.5603174603174603,0.39017857142857143
0.4585714285714285,0.526984126984127,0.4604166666666667
0.4798809523809524,0.6079365079365079,0.5178571428571429
0.45309523809523816,0.5271825396825396,0.6181547619047618
0.5710714285714286,0.6212301587301587,0.5363095238095237
0.5334523809523809,0.5952380952380952,0.5184523809523809
0.5577380952380953,0.555952380952381,0.43125
0.6153571428571429,0.3906746031746032,0.5717261904761906
0.6060714285714285,0.5418650793650792,0.5345238095238095
0.6099999999999999,0.548015873015873,0.4839285714285714
0.5517857142857142,0.5426587301587301,0.39880952380952384
0.559047619047619,0.5174603174603175,0.5997023809523809
0.49535714285714294,0.5396825396825398,0.5071428571428572
0.6328571428571428,0.6176587301587302,0.5139880952380953
0.7107142857142857,0.6634920634920635,0.5089285714285714
0.6055952380952381,0.6408730158730158,0.5675595238095238
0.46547619047619043,0.5898809523809524,0.5300595238095238
0.48964285714285716,0.4444444444444445,0.38333333333333336
0.3244047619047619,0.44642857142857134,0.35922619047619053
0.4777380952380953,0.49940476190476196,0.42589285714285713
0.41583333333333333,0.3914682539682539,0.4937500000000001
0.3871428571428571,0.410515873015873,0.6119047619047618
0.5549999999999999,0.4007936507936508,0.650595238095238
0.49952380952380954,0.4303571428571429,0.4541666666666667
0.43392857142857155,0.41567460317460314,0.3717261904761905
0.5108333333333334,0.5210317460317461,0.4577380952380953
0.5075,0.5164682539682539,0.5252976190476191
0.4067857142857142,0.47003968253968254,0.5580357142857142
0.4325,0.28055555555555556,0.43392857142857144
0.3578571428571428,0.31785714285714284,0.49732142857142847
0.4594047619047618,0.45218253968253963,0.33511904761904765
0.3717857142857143,0.41408730158730156,0.47380952380952374
0.39654761904761904,0.4357142857142858,0.4428571428571429
0.5247619047619047,0.44345238095238093,0.4520833333333333
0.4678571428571428,0.33769841269841266,0.41369047619047616
0.5419047619047619,0.46527777777777785,0.40476190476190477
0.5542857142857143,0.5638888888888889,0.4488095238095238
0.5007142857142857,0.5194444444444445,0.4961309523809524
0.46845238095238095,0.5632936507936508,0.4389880952380952
0.5784523809523809,0.46706349206349207,0.5827380952380953
0.6051190476190477,0.5650793650793651,0.5392857142857141
0.6174999999999999,0.6287698412698413,0.5035714285714286
0.5010714285714285,0.5394841269841271,0.5502976190476191
0.5038095238095238,0.523015873015873,0.5175595238095239
0.5402380952380953,0.5091269841269841,0.5080357142857143
0.48535714285714276,0.47817460317460314,0.46964285714285714
0.4542857142857143,0.4541666666666666,0.3967261904761905
0.502142857142857,0.43690476190476196,0.44226190476190474
0.5465476190476191,0.538690476190476,0.41875
0.4800000000000001,0.5148809523809523,0.3979166666666667
0.4195238095238095,0.4686507936507936,0.32053571428571426
0.4614285714285714,0.46428571428571425,0.37976190476190474
0.5558333333333334,0.48353174603174603,0.4404761904761904
0.49869047619047624,0.3948412698412699,0.4967261904761905
0.47333333333333333,0.30634920634920637,0.5101190476190476
0.556547619047619,0.35099206349206347,0.4431547619047619
0.5307142857142857,0.5113095238095238,0.5056547619047619
0.5304761904761904,0.5694444444444444,0.45
0.4744047619047619,0.47698412698412695,0.5211309523809524
0.48797619047619045,0.4660714285714286,0.4083333333333334
0.5722619047619047,0.4809523809523809,0.3982142857142857
0.4701190476190476,0.5684523809523809,0.43690476190476196
0.5596428571428571,0.5480158730158731,0.38333333333333325
0.5302380952380952,0.5807539682539682,0.4619047619047619
0.48130952380952385,0.530952380952381,0.48452380952380947
0.4280952380952381,0.44305555555555554,0.39255952380952375
0.46988095238095234,0.32579365079365075,0.456845238095238
0.5430952380952381,0.5005952380952381,0.44910714285714287
0.49750000000000005,0.4561507936507937,0.4267857142857142
0.40166666666666667,0.43611111111111117,0.3380952380952381
0.4567857142857143,0.32440476190476186,0.32053571428571426
0.4685714285714285,0.3958333333333333,0.31845238095238093
0.4225,0.4386904761904762,0.3955357142857142
0.3972619047619047,0.5281746031746032,0.49196428571428574
0.4478571428571428,0.5621031746031746,0.46160714285714277
0.4095238095238095,0.43194444444444446,0.39613095238095236
0.3591666666666667,0.42400793650793644,0.5375
0.47511904761904766,0.48849206349206353,0.5577380952380953
0.5227380952380953,0.5206349206349207,0.45565476190476184
0.6380952380952382,0.5577380952380953,0.42142857142857143
0.5598809523809524,0.4628968253968254,0.5494047619047618
0.5097619047619049,0.5535714285714286,0.5110119047619047
0.4798809523809524,0.5460317460317461,0.5821428571428571
0.32452380952380955,0.5081349206349206,0.575595238095238
0.29166666666666663,0.4347222222222221,0.4729166666666667
0.41809523809523813,0.5351190476190476,0.40148809523809514
0.4923809523809524,0.5029761904761905,0.4011904761904762
0.5325,0.4851190476190476,0.44642857142857145
0.4807142857142857,0.5263888888888889,0.4080357142857142
0.36642857142857144,0.4882936507936508,0.4211309523809524
0.4271428571428572,0.5261904761904761,0.4574404761904762
0.4864285714285714,0.5115079365079366,0.3580357142857143
0.5708333333333334,0.5771825396825397,0.41875
0.4538095238095238,0.5771825396825397,0.5336309523809524
0.4310714285714286,0.5450396825396825,0.4375
0.3913095238095238,0.4621031746031746,0.3625
0.38619047619047614,0.3817460317460318,0.3639880952380952
0.4267857142857142,0.27996031746031746,0.43154761904761896
0.5973809523809523,0.4912698412698412,0.4142857142857143
0.640357142857143,0.4549603174603175,0.46904761904761905
0.603452380952381,0.5246031746031746,0.48720238095238094
0.4866666666666667,0.5613095238095238,0.41636904761904764
0.5469047619047619,0.488095238095238,0.3895833333333333
0.5427380952380952,0.5287698412698413,0.45565476190476184
0.6377380952380951,0.4878968253968254,0.38303571428571426
0.6171428571428572,0.513888888888889,0.3181547619047619
0.5007142857142857,0.42857142857142855,0.30416666666666664
0.5227380952380952,0.5577380952380951,0.3288690476190476
0.496547619047619,0.5867063492063492,0.3458333333333333
0.49952380952380954,0.5178571428571429,0.5282738095238095
0.6295238095238095,0.6577380952380952,0.5955357142857143
0.6211904761904762,0.48531746031746026,0.5202380952380953
0.34380952380952384,0.5212301587301587,0.4821428571428571
0.4567857142857143,0.5470238095238095,0.3979166666666667
0.4942857142857144,0.5746031746031746,0.38898809523809524
0.4871428571428572,0.5484126984126985,0.37619047619047613
0.5580952380952381,0.5668650793650795,0.37351190476190477
0.43702380952380954,0.4932539682539683,0.4666666666666667
0.39476190476190476,0.5142857142857143,0.4586309523809523
0.5146428571428572,0.5428571428571428,0.5273809523809523
0.4552380952380952,0.5553571428571429,0.524702380952381
0.505,0.5503968253968254,0.36636904761904765
0.5666666666666667,0.5976190476190476,0.37619047619047624
0.5571428571428572,0.538690476190476,0.43839285714285703
0.3928571428571429,0.5093253968253968,0.4125
0.5225,0.5904761904761905,0.54375
0.5702380952380952,0.4783730158730159,0.45863095238095236
0.4791666666666667,0.2688492063492064,0.5148809523809523
0.48571428571428565,0.39980158730158727,0.6291666666666667
0.5889285714285715,0.38472222222222224,0.5613095238095237
0.5596428571428571,0.4408730158730159,0.4577380952380953
0.5917857142857144,0.4329365079365079,0.4625
0.5610714285714286,0.43273809523809526,0.5976190476190476
0.49404761904761907,0.44603174603174606,0.5556547619047618
0.5503571428571429,0.48650793650793644,0.40982142857142856
0.5214285714285716,0.44265873015873014,0.4011904761904761
0.5469047619047619,0.45476190476190476,0.3883928571428571
0.47190476190476194,0.43849206349206343,0.5270833333333333
0.42261904761904756,0.4615079365079365,0.5041666666666667
0.42142857142857143,0.3581349206349206,0.39345238095238094
0.4769047619047619,0.498015873015873,0.3997023809523809
0.46880952380952384,0.48888888888888893,0.48482142857142857
0.4035714285714286,0.6005952380952382,0.6964285714285715
0.5317857142857143,0.4490079365079366,0.59375
0.3495238095238095,0.4432539682539683,0.5270833333333333
0.5605952380952381,0.4712301587301587,0.5413690476190476
0.5925,0.5035714285714286,0.5366071428571428
0.593095238095238,0.5519841269841269,0.40148809523809526
0.5533333333333333,0.4751984126984127,0.5395833333333333
0.3760714285714286,0.37599206349206343,0.5264880952380951
0.38654761904761903,0.36746031746031743,0.5666666666666667
0.4001190476190476,0.44424603174603183,0.45297619047619053
0.33773809523809517,0.45059523809523816,0.5005952380952381
0.3722619047619048,0.5777777777777777,0.5041666666666667
0.25595238095238093,0.46269841269841266,0.517857142857143
0.525,0.5821428571428571,0.44613095238095235
0.485,0.5511904761904762,0.4889880952380953
0.5085714285714286,0.5055555555555555,0.35357142857142854
0.5017857142857143,0.46388888888888885,0.4330357142857143
0.5597619047619047,0.41527777777777775,0.56875
0.5195238095238095,0.39742063492063495,0.6282738095238096
0.4489285714285714,0.39841269841269844,0.6026785714285714
0.3286904761904762,0.28115079365079365,0.49255952380952384
0.5042857142857142,0.44682539682539674,0.5547619047619048
0.46119047619047626,0.506547619047619,0.6029761904761904
0.46416666666666656,0.49900793650793646,0.6770833333333334
0.3835714285714286,0.42361111111111105,0.5008928571428571
0.39357142857142857,0.5656746031746032,0.42648809523809517
0.4069047619047619,0.5839285714285714,0.46071428571428574
0.4471428571428572,0.3734126984126984,0.4744047619047619
0.49488095238095237,0.39246031746031745,0.48125
0.5565476190476191,0.40773809523809523,0.44910714285714287
0.4110714285714286,0.4859126984126984,0.3782738095238095
0.5048809523809523,0.4402777777777779,0.487202380952381
0.5483333333333333,0.40654761904761905,0.34226190476190477
0.40845238095238096,0.4619047619047619,0.4261904761904763
0.4772619047619048,0.5404761904761906,0.4574404761904761
0.4867857142857144,0.5490079365079366,0.5050595238095237
0.4351190476190476,0.5412698412698411,0.649702380952381
0.32583333333333336,0.43432539682539684,0.5720238095238095
0.5673809523809523,0.49027777777777776,0.43601190476190477
0.5695238095238095,0.5813492063492063,0.43779761904761905
0.4230952380952381,0.4658730158730158,0.46101190476190473
0.38654761904761903,0.35952380952380947,0.38809523809523816
0.4521428571428571,0.354563492063492,0.38244047619047616
0.4617857142857143,0.4357142857142858,0.4488095238095237
0.5002380952380953,0.45912698412698416,0.4711309523809524
0.44559523809523816,0.36686507936507934,0.4395833333333333
0.4119047619047619,0.5015873015873016,0.5032738095238096
0.4619047619047619,0.4128968253968254,0.6035714285714285
0.5084523809523809,0.5470238095238095,0.5291666666666667
0.5866666666666667,0.6390873015873015,0.5747023809523809
0.6127380952380952,0.6113095238095237,0.5502976190476191
0.5510714285714287,0.5783730158730159,0.5026785714285713
0.4201190476190476,0.4575396825396825,0.5363095238095238
0.48654761904761895,0.4305555555555555,0.5354166666666667
0.4810714285714285,0.39841269841269844,0.49970238095238095
0.4861904761904762,0.38511904761904764,0.39196428571428565
0.5539285714285713,0.4113095238095238,0.5056547619047619
0.6125,0.5494047619047618,0.5276785714285713
0.40595238095238095,0.47936507936507944,0.4324404761904762
0.4185714285714286,0.4583333333333333,0.42648809523809517
0.4333333333333333,0.49027777777777776,0.49255952380952384
0.47738095238095235,0.5248015873015872,0.3711309523809524
0.4955952380952381,0.5861111111111111,0.425
0.5845238095238094,0.5172619047619047,0.5845238095238094
0.5678571428571428,0.47003968253968254,0.47767857142857145
0.5189285714285715,0.45218253968253974,0.36666666666666664
0.45059523809523816,0.4878968253968254,0.4636904761904762
0.5370238095238096,0.5261904761904761,0.44761904761904764
0.6111904761904763,0.5123015873015873,0.46547619047619043
0.47416666666666674,0.4646825396825397,0.4866071428571429
0.4417857142857143,0.468452380952381,0.4092261904761904
0.43499999999999994,0.5234126984126984,0.3931547619047619
0.39916666666666667,0.5942460317460319,0.3761904761904762
0.6357142857142858,0.6773809523809524,0.3973214285714286
0.6804761904761903,0.6535714285714287,0.49136904761904765
0.6302380952380953,0.7087301587301587,0.44642857142857145
0.5608333333333333,0.6817460317460318,0.5854166666666667
0.5302380952380952,0.735515873015873,0.6282738095238095
0.44488095238095243,0.6222222222222222,0.5163690476190477
0.43607142857142855,0.5674603174603174,0.44642857142857145
0.4526190476190476,0.5964285714285713,0.3047619047619048
0.5420238095238095,0.5799603174603174,0.44613095238095235
0.5866666666666667,0.585515873015873,0.406547619047619
0.5666666666666667,0.6242063492063492,0.4738095238095238
0.5814285714285714,0.5591269841269841,0.6002976190476191
0.6035714285714284,0.45972222222222225,0.5461309523809523
0.6296428571428571,0.5912698412698413,0.4988095238095238
0.6251190476190476,0.5888888888888888,0.48303571428571423
0.5965476190476192,0.6079365079365079,0.3800595238095238
0.5576190476190476,0.5428571428571428,0.4080357142857142
0.5364285714285714,0.48849206349206353,0.4532738095238096
0.37273809523809526,0.5301587301587302,0.5169642857142857
0.5371428571428571,0.5666666666666667,0.5005952380952381
0.5440476190476191,0.4787698412698413,0.5330357142857143
0.5875,0.49781746031746027,0.5645833333333334
0.44761904761904764,0.5384920634920635,0.4720238095238095
0.475,0.5202380952380953,0.4523809523809524
0.5901190476190477,0.45476190476190476,0.2833333333333333
0.516904761904762,0.346031746031746,0.45714285714285713
0.4442857142857143,0.40694444444444444,0.47232142857142856
0.49833333333333335,0.39781746031746035,0.4428571428571429
0.5190476190476192,0.34186507936507937,0.3898809523809524
0.4284523809523809,0.5119047619047619,0.4660714285714286
0.39023809523809516,0.46150793650793653,0.31994047619047616
0.5417857142857143,0.47777777777777775,0.5464285714285715
0.615,0.48392857142857143,0.4946428571428571
0.590952380952381,0.5007936507936508,0.6770833333333333
0.5675,0.5083333333333333,0.6806547619047619
0.5346428571428571,0.5892857142857142,0.46428571428571425
0.5578571428571429,0.49900793650793657,0.44255952380952374
0.5546428571428572,0.5746031746031746,0.47976190476190483
0.554404761904762,0.5605158730158729,0.6154761904761904
0.49000000000000005,0.5908730158730158,0.42589285714285713
0.5536904761904762,0.5787698412698412,0.36101190476190476
0.5088095238095238,0.6041666666666666,0.4482142857142857
0.6289285714285715,0.5771825396825397,0.4580357142857143
0.5920238095238095,0.5267857142857143,0.41785714285714287
0.5364285714285714,0.5658730158730159,0.26964285714285713
0.5525,0.5728174603174603,0.44732142857142854
0.4366666666666667,0.6188492063492064,0.5425595238095239
0.48119047619047617,0.425,0.48988095238095236
0.5482142857142857,0.4623015873015873,0.5458333333333334
0.544047619047619,0.5644841269841269,0.5008928571428571
0.4990476190476191,0.5563492063492064,0.5339285714285714
0.4211904761904762,0.6228174603174603,0.5083333333333334
0.49857142857142855,0.5853174603174603,0.5214285714285715
0.5986904761904762,0.6222222222222222,0.6044642857142858
0.5626190476190477,0.5654761904761905,0.6217261904761904
0.48119047619047617,0.5523809523809524,0.42023809523809524
0.46976190476190477,0.6503968253968254,0.5383928571428571
0.3238095238095238,0.6787698412698412,0.5511904761904762
0.4479761904761904,0.4626984126984127,0.42261904761904756
0.5338095238095238,0.5492063492063491,0.44017857142857136
0.5654761904761905,0.5202380952380953,0.44553571428571426
0.5875,0.4962301587301587,0.4892857142857142
0.5451190476190476,0.47023809523809523,0.4336309523809524
0.6141666666666666,0.4545634920634921,0.5229166666666666
0.5465476190476191,0.5408730158730158,0.43154761904761907
0.5678571428571428,0.5619047619047619,0.38749999999999996
0.5311904761904762,0.5442460317460317,0.38125
0.5911904761904762,0.5253968253968254,0.5351190476190475
0.5866666666666667,0.5841269841269842,0.5273809523809523
0.5936904761904762,0.47698412698412695,0.5443452380952382
0.5677380952380952,0.48115079365079366,0.5916666666666666
0.5130952380952382,0.49603174603174605,0.5348214285714286
0.3857142857142857,0.6478174603174603,0.46904761904761905
0.5679761904761904,0.6406746031746031,0.518452380952381
0.6866666666666668,0.6488095238095238,0.4407738095238095
0.6405952380952381,0.5952380952380952,0.5875
0.48023809523809524,0.5353174603174603,0.49910714285714286
0.446547619047619,0.5384920634920635,0.4282738095238095
0.490952380952381,0.5972222222222222,0.36190476190476195
0.5535714285714286,0.5259920634920635,0.3800595238095238
0.49726190476190474,0.517857142857143,0.5452380952380953
0.48964285714285716,0.5839285714285716,0.5324404761904761
0.5652380952380952,0.5134920634920634,0.4211309523809524
0.6298809523809523,0.5910714285714285,0.4092261904761904
0.6122619047619048,0.5837301587301588,0.40297619047619043
0.5903571428571428,0.5988095238095237,0.5181547619047618
0.6077380952380953,0.5218253968253969,0.544047619047619
0.6270238095238094,0.5363095238095238,0.37053571428571425
0.585952380952381,0.5821428571428571,0.28273809523809523
0.5573809523809523,0.6216269841269841,0.3639880952380952
0.5229761904761905,0.6023809523809524,0.49017857142857146
0.5461904761904762,0.5589285714285716,0.41488095238095235
0.5864285714285715,0.554563492063492,0.49642857142857155
0.6370238095238095,0.5263888888888889,0.46428571428571425
0.653095238095238,0.5769841269841269,0.36071428571428565
