Clair,Doctor,Doran,Holmes,McCarthy,Ryder,Simon,Sutherland,Watson
0.5413905615563074,0.46358883185175914,0.520243914526065,0.4863627175123673,0.5265595382656084,0.5080454192546584,0.36979866266053973,0.4739433765296989,0.4838633301691299
0.537839441656619,0.5054728934518593,0.4673769113099701,0.5163581421551457,0.42632463570666984,0.4648680124223602,0.4084666517278526,0.46533454435361793,0.4784840721612088
0.5436363820341722,0.504770502065857,0.47851750632761025,0.5179200086369156,0.42451427555976784,0.3820749223602484,0.3566917996431517,0.48666620343486383,0.5046644692653326
0.49695512088781807,0.4995495179666959,0.5064717624243802,0.5067702096898954,0.48852605585831066,0.4835112577639752,0.39870868681512894,0.44705822989201743,0.4806946933685925
0.5112662241491975,0.4928839363966445,0.4903384952640398,0.48672842001184813,0.4822164509536785,0.5281541149068323,0.47281117444326615,0.47627839569591474,0.4789238855804968
0.5143799779661156,0.48747865281081754,0.5857144314697764,0.46778709220956616,0.44600276922165616,0.5113936335403726,0.5595085288003501,0.47470522740545523,0.4648092830882353
0.5010938667894971,0.5130955302366343,0.5698213839338095,0.4903912891143281,0.4468790723847885,0.4587635869565217,0.5026377789981316,0.39778426302301767,0.5224266668608104
0.45530279196778445,0.5181199449104795,0.5390603580775143,0.5160815352719083,0.40450775974410613,0.5014460403726708,0.3864888158780656,0.3647105049392091,0.4931526801807785
0.5523035143326454,0.4957896581945661,0.5418352438234288,0.5125929018233613,0.5267603808790428,0.5562597049689442,0.46604344459593666,0.405280180792755,0.4631878772605832
0.47238683800712933,0.49066057343182673,0.4559511894012437,0.4953923546630081,0.5651885143940291,0.4427115683229813,0.547862723871804,0.35600836464284,0.4807211186395765
0.4196264893653141,0.5451333416802303,0.44978549893197667,0.4953172556412907,0.5407038561781781,0.5087635869565217,0.4583958764665287,0.5548178589095192,0.49486080825812817
0.5291437760297629,0.5067186678352323,0.5544944361485277,0.4928977260633844,0.5931780150456107,0.589829192546584,0.39254326995909705,0.5502427830966715,0.5219583630509597
0.5705327152338704,0.4772467760110179,0.5446846324884617,0.5122387419275067,0.5245438929036844,0.4724378881987577,0.4354236889612685,0.5646664979179385,0.5163682007944228
0.5288552231294572,0.47128408664079124,0.4941659907255781,0.5080476089096465,0.5242401300201398,0.4036587732919255,0.32348328956892053,0.5602065682960846,0.5296052336912391
0.4772806717809229,0.47094503568298485,0.4884824011176532,0.48704433285833487,0.44690628331951193,0.5167119565217391,0.3838589270985877,0.41749113655577225,0.49664996135857065
0.469899169974509,0.4641878051834231,0.4879126647674726,0.48557920386555053,0.39939506575050354,0.4315314440993789,0.37088627670049995,0.43559423541109343,0.47958209077040354
0.5267384716405308,0.4353536997621134,0.5169936399591594,0.47161252485108107,0.4304749511313825,0.475679347826087,0.4144679520358868,0.4603600965507429,0.4867020840741453
0.4859749910227057,0.48443595843245274,0.5062493686965305,0.46105989795467206,0.4745257522805355,0.50625,0.4776127407042704,0.48781187494726597,0.4941191022858559
0.5082741551099159,0.5293887567296858,0.5821357697821175,0.4982133746679526,0.5361655535481578,0.49662267080745337,0.44066324125974177,0.4913425284846199,0.48830582260263056
0.49398868334076773,0.534501314636284,0.6512113301573212,0.5231607795566529,0.5632372867551239,0.5447787267080745,0.45237758588766014,0.5046599464967267,0.4872052924708307
0.5122145140979897,0.5384477275572805,0.6018049922713151,0.5400578954308652,0.5928762883544605,0.38947010869565213,0.4747054055361982,0.5093574478574702,0.4899315547291387
0.49930753157774754,0.504239889820959,0.5538398846782557,0.5113513329938794,0.467849447636536,0.43783967391304346,0.369045067876921,0.5158919941963671,0.512553326747771
0.4061751491435068,0.48830925253536994,0.5850931195391794,0.4891483022071922,0.5270437818386446,0.4120729813664597,0.3977093643219041,0.48137874328520686,0.501949724077374
0.4239659219066552,0.5196992612996119,0.5654412565289351,0.4856787794560516,0.5399895228645895,0.49932065217391297,0.48475280996986986,0.4643751582019326,0.5054752868134121
0.5227923089801544,0.5220147740077625,0.5183745129033692,0.48718770679009016,0.5475169559293922,0.5237189440993788,0.46791537267080746,0.45612566155291845,0.489991605622064
0.5666385263823738,0.5228458745461374,0.46932902917369024,0.480817020795954,0.4319219434901078,0.48726708074534164,0.5017635953727548,0.44425931716323463,0.48055737345400223
0.5127588216237136,0.5265288593965194,0.525116425842157,0.4787442638405042,0.3258118854401137,0.5003299689440993,0.48526959299096095,0.437715340748351,0.49303484063859004
0.446193351266179,0.4690857643670965,0.6309396856491329,0.5158246047247871,0.4685608192157328,0.44010093167701864,0.4892857142857143,0.4981654366207901,0.4988399962976436
0.4065148061381111,0.5268553900087641,0.5686174581554205,0.5221500875696126,0.5366383204004265,0.4685753105590062,0.4642739052584625,0.5149008435782009,0.5114126201307372
0.46485772723844043,0.5364900463252785,0.5912484905196985,0.5008349731459617,0.5349225506456581,0.4875582298136646,0.5551042876500194,0.4379737579183686,0.5043324901701925
0.4664096743704981,0.5255359959934894,0.5375858372304709,0.4875716756867197,0.522188573628717,0.48275427018633543,0.4212574588867007,0.5484912705621152,0.5071295029441737
0.5431845067706444,0.5280112683110053,0.5083289424491733,0.4665154473950072,0.4791456877147257,0.35445458074534164,0.3960805864852127,0.5264377970680736,0.49353995747739754
