Holmes,McCarthy
0.44804940735365256,0.4346637639090469
0.40911103047895503,0.4669406144170295
0.41369285195936134,0.47920748669569424
0.4661553580067731,0.5467963836477987
0.5383599419448476,0.541194061441703
0.5364150943396226,0.5467664489598452
0.5680336840832123,0.582631228834059
0.5156386066763425,0.558583091436865
0.5396604378326076,0.5619236816642477
0.5007362723754233,0.5041832970488631
0.5067643323657475,0.5185084059022739
0.568539550072569,0.563715832123851
0.5574501088534107,0.5275604741170778
0.5300393081761007,0.4859938921141752
0.573875786163522,0.6029989114658927
0.5705085873246251,0.581278725205612
0.5516231253023706,0.5503135582970489
0.5361874092888244,0.5279039671020803
0.5348730043541365,0.5666905539429125
0.5744844581519108,0.5262596758587325
0.5906800314465409,0.6094375907111755
0.5808889695210449,0.5272635462022255
0.5547705007256893,0.5543840711175617
0.4907637880986937,0.5106872883405902
0.5325949443638123,0.4512847726173198
0.4739680091920658,0.5225710570875666
0.5290774673439768,0.5689755684567006
0.5243474842767296,0.5465744436381229
0.5003353289791969,0.5079716981132075
0.5186487058538944,0.5218901185292696
0.5989163038219643,0.5556352805999032
0.5910044750846637,0.6115345307208514
0.5899670416061925,0.5929360183841316
0.5452621552975326,0.550303580067731
0.5363700411223996,0.5499428519593613
0.5604801644895986,0.5417108127721335
0.4974374092888244,0.5372109337203677
0.4864794992743107,0.48912796323173674
0.48224600870827283,0.5560332002902756
0.4847333091436864,0.4886865021770682
0.46132861635220124,0.48312227866473145
0.5448131349782293,0.4932268988872762
0.4698421625544267,0.504941037735849
0.5193320633768745,0.46704977019835514
0.5397351233671989,0.5301992622157717
0.5075169327527818,0.5600761973875181
0.5229387397194001,0.5186402394775036
0.48274159409772616,0.4938546202225448
0.5048808659893566,0.4971943033381713
0.5383832244799226,0.5205076802128689
0.4596704160619255,0.4713171262699564
0.4997768505079826,0.5114964320270925
0.4881183478471214,0.5523255321722302
0.46459966134494435,0.483133466376391
0.5004599056603773,0.46689072327044023
0.5009754475084663,0.4943919327527818
0.48508133768746975,0.5051254837929366
0.4564241654571844,0.45822780599903246
0.47650761973875183,0.5263984639574262
0.5043922351233672,0.48837626995645866
0.46941249395258833,0.49259554910498304
0.5215163884857281,0.4492625181422351
0.481999274310595,0.5057078495403967
0.5589271891630383,0.5788603652636672
0.5840269714562167,0.5781909167876149
0.5895688195452347,0.5685087082728593
0.6212013183357523,0.5600852685050797
0.5623152515723271,0.5310770440251572
0.4999074746008708,0.5240541848089018
0.4731588655055637,0.4575423318819545
0.5625659167876149,0.5578232341557813
0.5040321117561684,0.5387811441702951
0.47935957910014515,0.529845488630866
0.5298161586840833,0.5277963231736816
0.4471223391388485,0.47063104741170775
0.4997048863086599,0.49942216981132076
0.584340832123851,0.5928731253023705
0.6052609458151912,0.5884920778906627
0.5580445694242864,0.5399380140299952
0.484917755200774,0.512575290275762
0.5016276608611514,0.5814655902273828
0.5478310957910014,0.554194182389937
0.5066760401548137,0.523153725205612
0.5297336115142719,0.5189553096274794
0.5500556361877116,0.5227926947266569
