Doctor,Holmes,Watson,Wilson
0.4322324810606061,0.5200160994255455,0.48326165491305006,0.4618803502262149
0.4995028409090908,0.48663737374986427,0.5147815375967558,0.4142450281548026
0.5069483901515153,0.46998065973639125,0.49652911254697385,0.346816717117469
0.5268702651515151,0.5351813151860141,0.5549810097116706,0.4908651498877063
0.5249881628787879,0.5510315465615859,0.507154754837433,0.4284086840477818
0.4893229166666666,0.5352591846072043,0.5241837808693758,0.3367477134394427
0.6053030303030303,0.5204982406388383,0.5275719676003598,0.4040962796601894
0.5953716856060606,0.4813643996944304,0.5239377913907506,0.5035510855059726
0.5973839962121212,0.46432577515625406,0.5259494618382675,0.463818637502848
0.5097892992424242,0.47109170730165795,0.5179954419484141,0.43717735898187027
0.5586529356060606,0.47805725927116693,0.5126866310855676,0.5449793314454968
0.5175189393939394,0.5154024478546236,0.5466274433326546,0.5008478989681997
0.5625,0.5373617362648234,0.5531682473584236,0.4727305276177457
0.4728219696969697,0.5006544878479736,0.5280562223426741,0.2970006184291899
0.41893939393939394,0.5500881913272632,0.5909823327702688,0.35086091853009144
0.5011600378787879,0.5127184603082351,0.5636370058725064,0.4090193015005045
0.5160629734848484,0.5392926368571394,0.5231165964508762,0.3434186114637242
0.5477982954545454,0.5426711375461825,0.5309246975080802,0.5304071867981642
0.5312855113636363,0.5016354381777937,0.5126914969585904,0.5823243172867233
0.5874171401515151,0.48590184777575807,0.5120533506172201,0.5586612635484817
0.578125,0.49554007784881177,0.5336641266618295,0.533749959313869
0.4926136363636364,0.47041112272110863,0.5153906607740849,0.49533085961657386
0.4973721590909091,0.512053058032126,0.5417495251232959,0.5124401913875599
0.5227154356060606,0.5031306890705269,0.5270288443981755,0.4475393028024607
0.556735321969697,0.5455131739122668,0.5048308272653316,0.5550467076782867
0.5698390151515151,0.5032988365271132,0.5369922786529657,0.527664941574716
0.558688446969697,0.47854904399570775,0.522726189008098,0.4639309312241643
0.5796283143939395,0.51473162700719,0.5361839127928486,0.4526006574878756
0.5607836174242424,0.5060179460334341,0.475438334858101,0.3923477524981285
0.5038233901515151,0.470197565747622,0.4681920461617439,0.4796357777560785
0.46709280303030304,0.4673333999705972,0.5135698682963995,0.4681997200794193
0.4853929924242424,0.5178524407100097,0.503860023459435,0.4486443381180223
0.43548768939393934,0.47770809203087017,0.5246079339541383,0.4015216612960974
0.46065340909090907,0.4593704272753877,0.5130431972896419,0.41421736158578265
0.4853219696969697,0.4380499034103166,0.4667917454144644,0.5164860202454188
0.5735677083333334,0.47659093032490124,0.4369773655647233,0.5681362497151972
0.5602035984848485,0.48028117490426914,0.46612594294214205,0.5658545714936692
0.5425426136363637,0.5086042017886265,0.52166832526975,0.5638121277219021
0.48030303030303034,0.46879776243059756,0.5091231008516712,0.3783289392311949
0.4965909090909091,0.4328305912442757,0.5168291332914621,0.4309116948214692
0.541418087121212,0.507738235088023,0.49187749089202254,0.5322657292582105
0.5497514204545455,0.49114249932332266,0.4564954433823649,0.5019220128242685
0.5161813446969697,0.45682296883437,0.48875831332971975,0.4047342381928848
0.4768110795454545,0.48470514212972693,0.5033233434761452,0.3495752367932819
0.4580374053030303,0.49152779323487505,0.5256635798485938,0.4618803502262148
0.45079308712121213,0.4853206437434479,0.5139902931091017,0.40352992871789867
