Doctor,Holmes,Watson
0.4449709724238026,0.5385479797979797,0.5125691699604744
0.39178519593613936,0.488989898989899,0.5049407114624506
0.47927431059506526,0.42696338383838384,0.5152865612648222
0.38402031930333813,0.4597032828282829,0.4978162055335968
0.5129970972423802,0.5183459595959595,0.4733794466403161
0.5389767779390421,0.5386994949494948,0.45378458498023716
0.5244267053701016,0.5157133838383838,0.5103359683794466
0.5127068214804065,0.5202840909090909,0.5370256916996047
0.5222423802612481,0.4872916666666667,0.4810079051383399
0.553933236574746,0.4464078282828282,0.43035573122529647
0.4718867924528302,0.47580176767676774,0.48213438735177866
0.30508708272859214,0.4734532828282828,0.48669960474308305
0.39781567489114655,0.48166035353535347,0.48434782608695653
0.5871262699564588,0.5042487373737373,0.46675889328063247
0.5177576197387518,0.487209595959596,0.42782608695652175
0.4130624092888244,0.45955808080808075,0.4195158102766799
0.5208200290275762,0.5027083333333333,0.5062944664031621
0.5881712626995645,0.5827840909090909,0.5772035573122529
0.512278664731495,0.5567929292929292,0.5455039525691701
0.3453483309143687,0.49355429292929287,0.45153162055335966
0.5350145137880987,0.5068686868686869,0.4536363636363637
0.6257256894049347,0.5437626262626263,0.4310573122529644
0.5638679245283018,0.560959595959596,0.42783596837944665
0.48606676342525396,0.5603598484848484,0.4450592885375494
0.4009143686502177,0.560864898989899,0.5311660079051383
0.4942888243831639,0.5176325757575757,0.5662944664031621
0.5411828737300435,0.43895833333333323,0.5695256916996048
0.6103918722786648,0.5035101010101011,0.5098814229249011
0.540166908563135,0.5208522727272726,0.5087450592885375
0.5153701015965166,0.5227398989898989,0.529604743083004
0.4314296081277213,0.4633143939393939,0.5059189723320159
0.5203846153846154,0.5424873737373737,0.6093083003952569
0.5291727140783745,0.5157449494949494,0.5484980237154151
0.48010885341074017,0.4746906565656565,0.4423122529644269
0.49468069666182873,0.5098484848484849,0.49857707509881416
0.5332873730043541,0.44616792929292926,0.4805335968379447
0.5059288824383164,0.507645202020202,0.5183695652173913
0.42870827285921626,0.48542297979797977,0.46511857707509885
0.4631494920174165,0.5276388888888889,0.48379446640316204
0.45790275761973875,0.4866919191919192,0.515800395256917
0.395145137880987,0.45493055555555556,0.49427865612648214
0.2594412191582003,0.5002335858585858,0.5556620553359684
0.37499274310595065,0.5230681818181818,0.5559782608695653
0.5828737300435414,0.5789457070707071,0.6069466403162055
0.6021843251088534,0.5297853535353536,0.5525790513833992
0.463033381712627,0.47547348484848484,0.48636363636363633
0.42440493468795354,0.3941982323232323,0.524100790513834
0.47227866473149493,0.5242739898989899,0.46337944664031616
0.46548621190130623,0.5547664141414141,0.49374505928853757
0.5074746008708273,0.5165025252525253,0.5189525691699604
0.5519956458635704,0.45426767676767676,0.47884387351778657
0.5031277213352685,0.4279229797979798,0.40816205533596844
0.5295355587808418,0.45472853535353536,0.42550395256917
0.4120464441219158,0.47513888888888883,0.46481225296442685
0.4573439767779391,0.5555113636363636,0.4789426877470356
0.5188171262699564,0.5169760101010101,0.4442292490118577
0.38375181422351234,0.5077714646464646,0.43982213438735174
0.40510159651669087,0.4535669191919192,0.4574604743083005
0.4204571843251088,0.4765467171717172,0.4595256916996048
0.4319013062409288,0.4134911616161617,0.4261758893280633
0.46404208998548624,0.45622474747474745,0.4110573122529644
0.47540638606676344,0.5233838383838384,0.4656916996047431
0.3935486211901306,0.48174242424242425,0.5616798418972332
0.4211901306240929,0.47904671717171715,0.5086758893280632
0.45018867924528305,0.4872285353535354,0.503191699604743
0.4733309143686502,0.4913068181818182,0.5202964426877471
0.4411538461538461,0.4716729797979798,0.5678458498023715
0.5464368650217707,0.5210164141414141,0.5138142292490119
0.5000653120464442,0.5162563131313131,0.555810276679842
0.5774818577648766,0.47943181818181824,0.5030830039525692
0.45889695210449927,0.47988636363636356,0.49202569169960475
0.49965892597968065,0.5122032828282828,0.4869268774703556
0.4291074020319304,0.5738825757575757,0.5231521739130436
0.4817489114658926,0.5719886363636363,0.5572233201581026
0.5214296081277213,0.4877209595959595,0.5424011857707509
0.4904136429608128,0.4710732323232323,0.46788537549407117
0.44180696661828733,0.5039835858585858,0.46145256916996047
0.5437663280116111,0.49920454545454546,0.5015711462450593
0.48045718432510875,0.4431123737373738,0.4624505928853755
0.491066763425254,0.41236111111111107,0.5179347826086957
0.48576923076923073,0.49726641414141415,0.4807608695652174
0.4445428156748911,0.5244444444444444,0.49446640316205537
0.4526342525399129,0.4029166666666667,0.46730237154150195
0.489455732946299,0.4313257575757576,0.5385671936758893
0.4555950653120465,0.509810606060606,0.549703557312253
0.47886066763425256,0.5227525252525252,0.5345849802371542
0.44521770682148043,0.40086489898989897,0.4460770750988142
0.3915965166908563,0.4382449494949495,0.4615316205533597
0.48767779390420907,0.4569002525252525,0.5009486166007905
0.47955732946298985,0.49886363636363634,0.5122628458498023
0.45300435413642964,0.4976073232323232,0.5056620553359684
0.4720537010159652,0.545145202020202,0.5038833992094862
0.4492307692307692,0.4763320707070706,0.5033992094861659
0.530478955007257,0.47479166666666667,0.47509881422924904
0.5180624092888244,0.44013888888888886,0.47846837944664034
0.47995645863570396,0.4368181818181818,0.46159090909090905
0.5257402031930334,0.4614520202020202,0.44710474308300396
0.5177140783744557,0.43912247474747473,0.40966403162055337
0.541088534107402,0.40264520202020193,0.5035375494071146
0.5539767779390421,0.4226830808080808,0.47800395256916994
0.5648476052249637,0.4903156565656565,0.5610375494071146
0.5254426705370102,0.4764078282828283,0.5758399209486166
0.5083817126269956,0.48247474747474745,0.5619169960474308
0.5086139332365748,0.519425505050505,0.5070256916996048
0.5548185776487663,0.4560984848484848,0.535602766798419
0.47939042089985484,0.49015782828282833,0.4933695652173912
0.4438896952104499,0.4840972222222222,0.5087549407114624
0.4610232220609579,0.4458333333333333,0.5150790513833992
0.5532583454281568,0.44416035353535344,0.4753162055335968
0.5961320754716981,0.4274621212121212,0.4191304347826087
0.47445573294629906,0.4271654040404041,0.5415415019762846
0.42698838896952107,0.5016982323232323,0.5751086956521739
0.4170391872278665,0.48014520202020206,0.5488142292490118
0.47948476052249644,0.4649684343434344,0.4556818181818182
0.5194049346879537,0.4962752525252525,0.5570256916996048
0.5606095791001451,0.4649494949494949,0.5304644268774703
0.5490711175616836,0.5114772727272727,0.5124407114624505
0.5483744557329463,0.4803093434343434,0.5457114624505929
0.5306603773584906,0.47002525252525257,0.5078162055335969
0.4957692307692308,0.5094381313131314,0.5111462450592885
0.5627866473149492,0.45457070707070707,0.5406719367588932
0.5602322206095791,0.518510101010101,0.5290810276679841
0.5276197387518142,0.5097664141414142,0.5134881422924901
0.433033381712627,0.4730555555555555,0.49925889328063244
0.538955007256894,0.5146590909090909,0.5087845849802373
0.576632801161103,0.5252398989898989,0.5643379446640316
0.5167126269956459,0.5625315656565657,0.5575889328063242
0.5445355587808418,0.563074494949495,0.5364723320158102
0.5396589259796807,0.5073547979797981,0.5038142292490118
0.5091146589259796,0.4683775252525252,0.4589822134387352
0.5209433962264152,0.48634469696969695,0.5223418972332016
0.5192597968069667,0.44863005050505056,0.5180731225296442
0.36742380261248186,0.5209469696969696,0.48457509881422933
0.39335268505079823,0.4728472222222223,0.5795849802371542
