Holmes,Watson
0.5239015151515152,0.5115681818181818
0.4115075757575757,0.4991515151515151
0.43259848484848484,0.4422424242424242
0.5260833333333333,0.4389015151515151
0.4964393939393939,0.5282348484848486
0.5453636363636363,0.5529696969696969
0.5146287878787879,0.5710378787878787
0.5310303030303031,0.4995606060606061
0.4187348484848485,0.3421742424242424
0.33571969696969695,0.29373484848484843
0.38636363636363635,0.3958181818181819
0.49008333333333337,0.43824242424242427
0.4078787878787879,0.4266287878787879
0.40573484848484853,0.3979015151515152
0.3434469696969697,0.4766666666666667
0.37060606060606066,0.4389166666666666
0.41675757575757577,0.4443863636363636
0.5155909090909091,0.5207954545454545
0.5641666666666667,0.5938560606060606
0.5619469696969698,0.552409090909091
0.47502272727272726,0.49290909090909085
0.5208712121212121,0.3928181818181818
0.5206287878787879,0.49103030303030304
0.5628636363636363,0.5475075757575758
0.5913636363636363,0.5452651515151515
0.5275151515151515,0.5158560606060607
0.5576439393939394,0.5192651515151516
0.5281590909090909,0.548219696969697
0.5660378787878788,0.5205681818181819
0.4983181818181818,0.5051439393939394
0.503530303030303,0.529439393939394
0.4179166666666666,0.5131287878787878
0.4413636363636364,0.4774545454545455
0.5157272727272727,0.5414924242424243
0.5460833333333333,0.5337727272727273
0.5152954545454544,0.5415227272727273
0.4604924242424242,0.4809242424242425
0.3322878787878788,0.40519696969696967
0.36113636363636364,0.37956818181818186
0.39775757575757575,0.3227878787878788
0.4839090909090909,0.4403863636363636
0.517719696969697,0.4286363636363636
0.41587878787878785,0.4103939393939394
0.4381136363636363,0.40005303030303035
0.4271287878787879,0.5231969696969697
0.39604545454545453,0.4773409090909091
0.47961363636363635,0.503439393939394
0.6141363636363636,0.6329924242424243
0.6012121212121212,0.5859772727272727
0.5373181818181817,0.43911363636363643
0.4216136363636364,0.4832803030303031
0.33386363636363636,0.39915151515151515
0.40812878787878787,0.36833333333333335
0.4275227272727273,0.4536969696969697
0.41988636363636367,0.4019318181818181
0.4514318181818181,0.4623939393939394
0.5019924242424243,0.4944924242424243
0.42906818181818185,0.531780303030303
0.4395984848484849,0.5069621212121211
0.48726515151515154,0.5395681818181818
0.4674166666666667,0.4469545454545455
0.4970681818181818,0.5072348484848485
0.5166742424242424,0.49973484848484856
0.5008636363636364,0.5185000000000001
0.4790909090909091,0.49878787878787884
0.5399924242424242,0.5158030303030303
0.49828787878787884,0.48490151515151514
0.4931515151515152,0.4372424242424242
0.5873863636363637,0.4836287878787878
0.5291969696969697,0.4829090909090909
0.45510606060606057,0.5199772727272727
0.47315151515151516,0.45184848484848483
0.4399772727272728,0.44678787878787884
0.4477121212121212,0.45815909090909096
0.5808484848484848,0.4790151515151515
0.5609015151515151,0.4770530303030303
0.45033333333333336,0.4879621212121211
0.4225833333333333,0.45779545454545456
0.4518409090909091,0.47024242424242424
0.44537121212121217,0.41112878787878787
0.44114393939393937,0.4163030303030303
0.39456818181818176,0.474159090909091
0.512219696969697,0.4008863636363637
0.5133106060606061,0.49869696969696975
0.5029166666666667,0.4498787878787878
0.5938257575757576,0.5740151515151516
0.5324621212121212,0.5228863636363636
0.5008484848484848,0.4598257575757575
0.47985606060606056,0.4880530303030303
0.47897727272727264,0.505469696969697
0.5846212121212122,0.6096212121212121
0.5862499999999999,0.5592575757575758
0.5876818181818182,0.5623787878787878
0.5172954545454544,0.49550757575757576
0.5388030303030302,0.520189393939394
0.6361590909090908,0.5853939393939395
0.5556515151515151,0.545560606060606
0.47538636363636366,0.4832878787878788
0.5309848484848485,0.4896742424242424
0.5069621212121213,0.5932121212121213
0.5062727272727272,0.44870454545454547
0.5166060606060606,0.5431136363636364
0.4890227272727272,0.47650757575757574
0.4908560606060606,0.4765833333333333
0.5256136363636363,0.5338181818181817
0.39416666666666667,0.47881060606060605
0.4065833333333333,0.44978030303030303
0.5271212121212121,0.5215681818181819
0.5361893939393939,0.5093030303030303
0.38843181818181816,0.4684621212121212
0.3621818181818182,0.3460378787878788
0.4779924242424243,0.44381060606060607
0.500340909090909,0.40959090909090906
0.47972727272727267,0.44543181818181815
0.4213787878787879,0.39062121212121215
0.49673484848484845,0.4810833333333333
0.5229242424242424,0.6133106060606061
0.5350757575757575,0.5430378787878787
0.4147348484848485,0.4829848484848485
0.44050757575757576,0.46756060606060607
0.540189393939394,0.48664393939393935
0.6237954545454546,0.6138181818181818
0.5036666666666667,0.49897727272727266
0.43899999999999995,0.42399999999999993
0.38475000000000004,0.37843181818181815
0.4426515151515151,0.45584090909090913
0.3366969696969697,0.3615227272727273
0.47561363636363635,0.4321818181818182
0.47603787878787873,0.424159090909091
0.3978257575757576,0.3750530303030303
0.389189393939394,0.37841666666666673
0.4844469696969697,0.5286212121212122
0.5542575757575757,0.5001363636363637
0.5261742424242424,0.5301136363636363
0.5511969696969696,0.5509166666666667
0.43960606060606067,0.5249090909090909
0.4075984848484849,0.3985909090909091
0.33284848484848484,0.3758712121212121
0.30843181818181825,0.3029621212121213
0.39401515151515154,0.48603030303030315
0.4603409090909091,0.4470984848484848
0.504469696969697,0.5192348484848484
0.4403636363636364,0.48463636363636364
0.4902954545454545,0.39116666666666666
0.5268030303030302,0.5580909090909091
0.5457954545454544,0.5570378787878789
0.43666666666666665,0.3856287878787879
