Doctor,Holmes,Watson
0.5625963252433841,0.4934360908775581,0.49117305458768873
0.5981002331002332,0.5074644467568505,0.5199070847851335
0.607063622651858,0.548536463753035,0.4795121951219512
0.599888934594817,0.5336184096427332,0.5281765389082462
0.573699437817085,0.5283203260492543,0.5090011614401858
0.6002193884546825,0.5019526101283386,0.4721312427409988
0.5770553955848073,0.5321464186611169,0.500423925667828
0.43424379542026603,0.4492408081859175,0.4961556329849012
0.41843617167146574,0.4347812608394034,0.48274099883855986
0.5161394487865076,0.48275450919181406,0.554465737514518
0.4689914986973811,0.4751075268817204,0.5038095238095238
0.36863842040312633,0.4644827436697884,0.495150987224158
0.4943411490470314,0.5441374002774888,0.5642624854819976
0.3532270670505965,0.565282258064516,0.5864227642276424
0.45522830111065404,0.5393357613596949,0.5761556329849014
0.6020670505964624,0.5507986472424558,0.5222706155632985
0.5444652406417112,0.5914667880679847,0.5254936120789779
0.37084875908405324,0.6153733090530698,0.5632171893147502
0.4662285753462224,0.5551146808879639,0.5367073170731708
0.5209440559440559,0.5700169094693027,0.5435133565621371
0.550305087069793,0.5597025667707249,0.5861730545876888
0.5055004799122447,0.6252510405827263,0.5707491289198606
0.5689160839160838,0.6367254162330905,0.5940708478513356
0.5331763334704511,0.6125143080124871,0.5459930313588849
0.5500466200466201,0.5416118192854665,0.55965737514518
0.5594631838749485,0.5249091657995144,0.5652439024390243
0.4748169477581242,0.46356573014221303,0.5629094076655052
0.44958041958041955,0.5137521678806799,0.5436527293844368
0.49904154668860556,0.4486533125216788,0.5184668989547039
0.5158035102152749,0.5338655480402359,0.45581300813008135
0.5129452900041136,0.5236236125563649,0.5294018583042973
0.4379103249691485,0.5350201612903225,0.519883855981417
0.5532133552721789,0.5717505636489768,0.5201335656213705
0.5422542163718634,0.5221724332292752,0.510650406504065
0.5252372137666256,0.4774078650711065,0.48100464576074337
0.5773296311531606,0.4183914325355532,0.5597270615563298
0.5818983957219251,0.351902532084634,0.5091811846689895
0.5659070341423283,0.45653377558099206,0.4575551684088269
0.5333785822021115,0.5282477020464794,0.5454123112659698
0.45207116412998766,0.4999703000346861,0.4604123112659698
0.5419134786781845,0.536902315296566,0.5683623693379791
0.5471678321678322,0.5335143513701006,0.5043670150987224
0.5894055944055945,0.4819296305931321,0.5035365853658537
0.4960962566844921,0.5102490894901144,0.4950580720092915
0.4372082819141642,0.5067288848421783,0.5068350754936122
0.4985424379542026,0.47233242282344784,0.5346631823461092
0.6233682983682984,0.5457776187998613,0.4984204413472706
0.5562189771013301,0.5090801682275408,0.4666202090592334
0.542737556561086,0.47438865764828303,0.44785133565621377
0.5636013986013986,0.4832637443635102,0.42903600464576075
0.4854943096119567,0.49896635449184873,0.4890998838559814
0.4958076237488003,0.44895117932708983,0.5168583042973287
0.5110688331276567,0.44698816337148806,0.3638675958188153
0.5288619223913342,0.5141772892819978,0.4748780487804877
0.5146757164404223,0.47211650190773496,0.5112078977932637
0.5615117235705471,0.46257349115504687,0.42419860627177697
0.4860345536816125,0.44581468955948667,0.4744483159117306
0.49212875359934183,0.45112057752341306,0.5026655052264808
0.5863252433840669,0.5170039889004509,0.5126132404181185
0.571025641025641,0.5069480575789109,0.49675958188153313
0.5839723022075964,0.5446416493236212,0.5356387921022068
0.5508185931715344,0.5363124349635796,0.4274274099883856
0.6124413821472645,0.541974722511273,0.43098722415795593
0.5751611133964076,0.5235683315990288,0.48932055749128917
0.5564938982586041,0.5423031564342697,0.5024912891986063
0.4977711504182093,0.48947884148456466,0.5042624854819977
0.47691690662278907,0.5267121921609436,0.49952380952380954
0.5391279308926368,0.5501326742976067,0.504157955865273
0.5882263814616756,0.5824984824835242,0.5425145180023229
0.5383230494995201,0.5468782518210198,0.5352090592334495
0.5958014534485123,0.5286715227193894,0.5568931475029036
0.5141711229946525,0.5722357353451265,0.5516550522648084
0.5375517619635266,0.5988965487339577,0.5313414634146342
0.5569539284245166,0.5829097294484912,0.547479674796748
0.5917811600164542,0.4936030176899064,0.5410859465737514
0.5761881255998904,0.5200346860908776,0.490691056910569
0.5697799259563965,0.5488583940339924,0.46986643437862946
0.4569066227889757,0.5179472337842526,0.3654819976771196
0.5669696969696969,0.41130072840790843,0.3612427409988386
0.5361689291101056,0.4015671609434617,0.44612078977932634
0.5478301110654051,0.4274872095039889,0.5171022067363531
0.6213245577951461,0.4684298040235865,0.5265098722415795
0.5426134649664062,0.4665712799167534,0.4911556329849013
0.49543672014260254,0.45098356746444673,0.47512775842044136
0.5395022624434389,0.4844781911203608,0.46886759581881526
0.43740641711229955,0.5274082986472425,0.49415214866434376
0.5074105306458249,0.5430809920221991,0.45598722415795584
0.6207699163581517,0.5266547433229276,0.4510511033681766
0.5716282736870972,0.5042254162330905,0.4502148664343787
0.5346907993966818,0.47236060527228585,0.38300232288037167
0.5158281914164267,0.47288674991328483,0.40006387921022063
0.5632263814616756,0.5270894033992369,0.40733449477351913
0.5466035924859455,0.5411496271245231,0.48098722415795586
0.5985191279308926,0.4923447797433228,0.42165505226480837
0.5405937200054847,0.43475351196670137,0.43543554006968643
0.5042389962978198,0.5159983090530698,0.4691579558652729
0.49199506375976976,0.4936348855359,0.5045354239256679
0.5447518168106404,0.49223443461671873,0.4588501742160278
0.6254881393116687,0.49432383801595564,0.4879849012775842
0.5982572329631153,0.4708838449531737,0.4571312427409988
0.5176868229809405,0.4758424384321887,0.4366608594657375
0.5656588509529686,0.5254858220603538,0.34908246225319395
0.5557198683669272,0.5360800381547,0.48432055749128916
0.5114774441245029,0.4799900277488727,0.47886759581881533
0.5500617030028794,0.5106987079431148,0.46047038327526135
0.5298834498834499,0.44619298473812,0.4553890824622532
0.6240202934320581,0.3968522372528616,0.5219570267131243
0.5524180721239544,0.4678366718695803,0.427746806039489
0.540585492938434,0.5482932275407562,0.47095238095238096
0.6111463046757164,0.5694625823794659,0.3989082462253194
0.5373145481969012,0.5459629725979882,0.4608130081300813
0.5163259289729878,0.4410947797433229,0.5121196283391405
0.5580995475113122,0.43468370620881025,0.4757897793263647
0.5823597970656794,0.4773879205688519,0.5334030197444831
0.5719484437131497,0.49223942074228233,0.49781649245063875
0.5280268750856987,0.5630363336801942,0.5149825783972126
0.6213903743315508,0.5925806451612904,0.5000987224157954
0.6251247771836008,0.5445623048907389,0.370917537746806
0.5747003976415741,0.5196702653485952,0.43815911730545876
0.48723296311531605,0.5372121054457163,0.520650406504065
0.5228129713423831,0.5904168834547346,0.4932404181184669
0.6102516111339641,0.5790146982310094,0.48424506387921024
0.6422610722610723,0.4549813562261534,0.4359581881533101
0.5072699849170437,0.5206269510926118,0.5004936120789779
0.4738708350473056,0.5021433836281651,0.5415737514518002
0.4515590292060881,0.5888421349288936,0.5464169570267131
0.5154682572329631,0.5860425338189386,0.5735540069686411
0.4100212532565474,0.4873900884495318,0.5020441347270616
0.4221205265322913,0.5467219476240027,0.5386933797909408
0.39967640202934324,0.5128425251474158,0.5270905923344947
0.5103558206499382,0.5065543704474507,0.4417015098722416
0.597320718497189,0.4504840877558099,0.38191056910569104
0.5385204991087343,0.5604186177592785,0.4682113821138211
0.487843137254902,0.5178646375303504,0.46173635307781635
0.49531399972576445,0.5656583853624697,0.4889256678281068
0.528142054024407,0.5624269424210891,0.5292450638792102
0.48795694501576853,0.5575622181755115,0.5011788617886179
0.4816982037570273,0.5345503815469997,0.5257433217189315
0.4980611545317427,0.5993348942074228,0.513095238095238
0.525808309337721,0.5914678720083246,0.4637282229965156
0.45777457836281366,0.5837736298994103,0.5475087108013937
0.5692629919100508,0.5506028876170656,0.49103368176538903
0.5530474427533252,0.49934725112729794,0.4343670150987224
0.5630741807212395,0.42118279569892475,0.47722415795586526
0.5156965583436172,0.5205302636142907,0.5008652729384436
0.45099684629096404,0.5548194155393686,0.5265795586527293
0.4888057040998217,0.5756828824141519,0.5106329849012775
0.5706986151103799,0.5143299080818593,0.5232229965156794
0.619278760455231,0.5171457682969129,0.5524448315911731
0.5155539558480735,0.4966254769337496,0.466794425087108
0.5089373371726313,0.52821106486299,0.5297560975609756
0.38630124777183605,0.5815597901491503,0.5338153310104529
0.3892712189771014,0.5476031911203607,0.5139488966318234
0.40173591114767593,0.49157756677072495,0.4834959349593496
0.45121417797888386,0.4981033211932015,0.47980255516840886
0.4989887563416975,0.4660715834200486,0.4782462253193961
0.5088824900589607,0.48664043531044043,0.5633275261324042
0.47573769367887014,0.4550864984391259,0.546219512195122
0.48078225695872756,0.48561134235171693,0.4874448315911731
0.4225709584533114,0.4496152011793271,0.46170150987224157
0.43562868504044977,0.4629931928546653,0.503937282229965
0.5033347045111751,0.5331865678113076,0.5240301974448316
0.5201707116412999,0.5948820672910162,0.5240127758420442
0.40201426024955433,0.5112185657301422,0.530842044134727
0.4665501165501166,0.4874232570239333,0.5223809523809524
0.4681173728232553,0.4471654960110996,0.48686991869918705
0.5703839297956945,0.4674115504682622,0.49786295005807196
0.5206033182503771,0.5531321540062435,0.5384262485481998
0.5502708076237488,0.5683580471730837,0.5799535423925668
0.5888084464555052,0.5394593305584461,0.5671544715447154
0.4834300013711778,0.4624351803676725,0.5468118466898954
0.4255203619909502,0.5155979014915019,0.5445876887340302
0.5181084601672837,0.5189531304197017,0.5505284552845529
0.5276587138351845,0.504360691987513,0.4934088269454123
0.5226107226107226,0.5070766129032258,0.4907433217189315
0.5261415055532701,0.5473211498439126,0.5567886178861788
0.4958302481831893,0.5356622875476933,0.5554355400696863
0.4795481969011381,0.5157067291016302,0.48999999999999994
0.4874310983134512,0.5030205081512313,0.513931475029036
0.4215686274509804,0.5297030003468609,0.49961672473867597
0.4415727409845057,0.5431024540409296,0.5085191637630662
0.37468874262991914,0.5484618886576482,0.5293495934959349
0.43133552721788015,0.48638896115157826,0.47156213704994193
0.4922178801590566,0.47400255809920216,0.47501161440185824
0.5058350473056356,0.5379663111342352,0.5137108013937282
0.49705608117372824,0.5529615417967395,0.4829616724738675
0.3672171945701358,0.5238430020811655,0.49257839721254354
0.45972782119840944,0.4939461932015263,0.5810162601626015
0.5469895790484026,0.5208140391952827,0.6302264808362368
0.5066447278211985,0.5233309486645854,0.5788327526132404
0.48039764157411213,0.48475437911897334,0.5356445993031358
0.5039441930618402,0.5104069112036074,0.5463821138211382
0.38143356643356646,0.5047892819979187,0.5307955865272938
0.4189208830385301,0.49767494797086365,0.48527293844367014
0.3669237625119978,0.46021006763787725,0.4589198606271777
0.539906074317839,0.55520009538675,0.5102961672473868
0.5833854380913206,0.5520568851890392,0.5272067363530779
0.5106259426847662,0.5387471817551163,0.5351684088269454
0.5001062662827368,0.5264934530003469,0.5005865272938442
0.38141574112162346,0.5102371661463753,0.501335656213705
0.47840806252570955,0.5186563475546306,0.5707955865272937
0.5054771698889345,0.509616501907735,0.6015214866434379
0.4452810914575621,0.5137170482136663,0.5756271777003484
0.5350514191690663,0.5045844172736733,0.5243786295005808
0.42649458384752503,0.4965632587582379,0.5540534262485481
0.4938516385575209,0.4870948231009365,0.554883855981417
0.47347045111750996,0.4954457162677766,0.5897328687572589
0.4286192239133416,0.4969523933402705,0.5840708478513357
0.44447895242012897,0.5374189212625737,0.5275145180023229
0.4996969696969697,0.5645486472424558,0.5298664343786295
0.40032154120389424,0.4794836108220603,0.47564459930313596
0.474121075003428,0.38117607526881725,0.4876887340301974
0.48457904840257776,0.4626422129725979,0.5372473867595818
0.508201014671603,0.49194632327436694,0.5643031358885017
0.46784656519950635,0.5073109608047173,0.564883855981417
